# p_0,p_1,p_2,p_3
3.250334271558837362e-01,2.102990657063505076e+00,4.045651598899717705e-01,1.570313791122152747e+00
5.667356774037396461e-02,1.477104784325307341e+00,1.079578196982205807e+00,5.686253821488865823e-01
1.209920276659652849e-01,1.328933482031264823e-01,6.769598346400150790e-01,7.600720203192852242e-01
2.584687069919250346e-01,1.789877394167687985e+00,2.054434417144489267e+00,1.002862447900899401e+00
4.599707117429334691e-01,2.033181902714917832e+00,8.585136070457167756e-01,1.298128449112337046e+00
6.488973458157043517e-01,1.228105771459993001e+00,7.881325702895762841e-01,2.821825337909755760e-01
1.985591197126554963e-01,1.574840382402905803e+00,1.430756042556241336e+00,1.767541243008548424e+00
1.064229931056476230e+00,1.665355182958903724e+00,1.445527762414402950e+00,8.725036677923247996e-01
2.732298286561724021e-01,1.116538775508340242e+00,1.268379170789177168e+00,7.643128884495927755e-01
2.908846746743087852e-02,1.907899629943464070e+00,1.392384016040864925e+00,1.142440481912800454e+00
1.572864572827320506e-01,1.248378499131878261e+00,1.390202069878886615e+00,1.423294400782551872e+00
3.417073569755020301e-01,1.945785937509649788e+00,1.709435055283178961e+00,8.454699562295939774e-01
6.244367936606786129e-01,9.921271363004861010e-01,1.191505471545784456e+00,3.250839213376048864e-01
1.183073530185616118e+00,1.017799939143233967e+00,1.007948659717723405e+00,9.574854079186346789e-01
7.207319789300756785e-01,7.267210809555475493e-01,4.494941524989898296e-01,6.156894305711044790e-01
4.361140047919511153e-01,1.137009818493464053e+00,9.176634521038460335e-01,8.333393972173004371e-01
6.430578235441106738e-01,9.045794899010770607e-01,1.294092212757677496e+00,4.875578336616792630e-02
1.905355187213255697e-01,1.586302503669828834e+00,1.282418217113482140e+00,5.477384582370663502e-01
1.264758015783956857e+00,1.635845568381420145e+00,1.015465478203014360e+00,1.232563224670752078e+00
1.499907098847005571e+00,1.015779154557293174e+00,9.348818437369180723e-01,6.320789720369728304e-01
1.235248813862423800e+00,1.525684209675356673e+00,1.192745078961385152e+00,9.439988661141909265e-01
4.788590442265382441e-01,1.343279769484407860e+00,1.453386013202408122e+00,8.136716297175947687e-01
1.102360356783138040e-01,8.786045636065606956e-01,4.616968368581105819e-01,7.080481722043052706e-02
6.227669736285866842e-01,2.072283317631713917e+00,1.197270847510655711e+00,1.493251473799632079e+00
1.001722869349577438e+00,1.829321888424097153e+00,1.038989602228139741e+00,3.282368812921226953e-01
1.985112563053581525e-01,2.926646375376458220e-01,8.270411819872049985e-01,1.601241174865212447e+00
1.188081563156883513e+00,1.549226629355612062e+00,1.273523643363129398e+00,1.485404938736219815e+00
1.354207618261429880e-01,1.617494360611387183e+00,8.636600825469242793e-03,7.583176733163550232e-01
1.878626273235360911e-01,1.804431185186726294e+00,2.414114050408451284e-01,2.268567790154931707e-01
1.726773156950528465e-02,1.271961668230251252e+00,5.589120540653245151e-01,6.374546560319751531e-01
3.584851869598666974e-01,1.611721049131205730e+00,1.787745856915021303e+00,3.923408471457185964e-01
9.589877898060183981e-01,8.372540870951137304e-01,1.101496580505357592e+00,1.299406323616024261e+00
3.722959335518027935e-01,6.385173696025611134e-01,9.961565861685429679e-01,1.622489935630393454e+00
9.272318935877393864e-01,1.543126545823247486e+00,1.413630653158933992e+00,1.528220884242635247e+00
2.804694561040996792e-01,1.546131640493711101e+00,6.402888298167362935e-01,1.704487874126608071e+00
1.259795718944030529e+00,1.989995421149527211e+00,1.144974388624802053e-01,5.928272500035576265e-01
4.139625710389090996e-01,9.651824842277765271e-01,2.014875529068324678e+00,9.418960489450484141e-01
1.978694427416619328e-01,1.079989472738756895e+00,1.558726197561272730e+00,1.041448532642961666e+00
2.902423686107126199e-01,2.396100223514792127e+00,8.260146935724724804e-01,1.300428626017741784e+00
5.137612273082413639e-01,1.522198043835251147e+00,3.771150505035385514e-01,6.576562183021130714e-01
1.557438904067429963e-01,6.336134624228805245e-01,1.249576181436623523e+00,9.984376382235808922e-01
2.432903009218626289e-01,8.175642074022122507e-01,9.878723033271002985e-01,5.121149810475027486e-01
2.455917826644290203e-01,1.588464927544959160e+00,5.509224054051143904e-01,1.510425275996361894e+00
4.657322733087338462e-01,1.588019112304521752e+00,1.500483435639461405e-01,8.280184778243830923e-01
9.055065062476493898e-01,1.667792245676021690e+00,3.860956065758339717e-01,5.540011687405286267e-01
4.782999560017127116e-01,1.680624708028187531e+00,2.689127999727889407e-01,1.185635167067585982e+00
3.635990699032559670e-02,1.691785718286072049e+00,1.268129793595579979e+00,6.678100969065223769e-01
1.242905825892203220e-01,8.932500519533866923e-01,1.255587644438917572e+00,7.244122552500855683e-01
1.061788855501851092e+00,8.930587232668394382e-01,5.977979987593311506e-01,1.360076917201112234e+00
7.041893610124609904e-01,7.439121547106579690e-01,1.297561670054224070e+00,7.358792459508070039e-01
1.683767530302297810e-01,1.722880392594703158e+00,1.599981573638177501e+00,1.940568595874756053e+00
7.471917184783155585e-02,6.315404251339865604e-01,5.100529675902909510e-01,5.390216205180913267e-01
4.018464777400049814e-01,7.131196338976507620e-01,1.085958562508522629e+00,3.423948661517105529e-01
4.326260428598288632e-01,1.249228420551740326e+00,4.249781966330655747e-01,8.290650947328251918e-01
1.110739906000143051e+00,1.491619632018963415e+00,1.316679059556781439e+00,1.649113797865924269e-01
2.588660320187057828e-01,1.634040925540653610e+00,5.675047098564884873e-01,7.488548694080005008e-01
3.793720857853274397e-01,1.069103662359596862e+00,6.919926847114235002e-01,1.582609652477755091e+00
5.477432077018933310e-01,8.901075767178430187e-01,4.437578790296714537e-02,1.110156190774812757e+00
4.789731613650841657e-01,2.097060129023587294e+00,9.278468365410720287e-01,9.130890968951936859e-01
5.743246161235936453e-01,1.067605502710779808e+00,1.006448838488341213e+00,4.014891027069387164e-01
8.181336004965816810e-01,1.280206314124729516e+00,4.088894187345031295e-01,6.484876305155340415e-01
4.234357191549745214e-01,1.346991747538444528e+00,8.725967647614104594e-01,1.393536063512030410e+00
1.493266255411915822e-01,1.854397606488955130e+00,7.204795253969993318e-01,1.115163026919933742e+00
3.062481328924959723e-01,1.612099886065954779e+00,1.752811653850010476e+00,1.777567349784949124e+00
7.478301607750870161e-01,7.829015716519668322e-01,4.516150504596452286e-01,1.413245011080463742e+00
1.121366837177522724e+00,1.544840950426672910e+00,1.412980921034229009e+00,9.680272655112777125e-01
4.211768539620502905e-01,1.500804967434255621e+00,1.948805779479767519e+00,3.925968980775357275e-01
8.692378954774901967e-01,1.655959680147251145e+00,7.870267161407502599e-01,4.432918023573965138e-01
3.131890374104528973e-01,1.469023468932883825e+00,8.682549552750904454e-01,1.240458615657684227e+00
7.406696178327294433e-01,8.686850178839420344e-01,2.046792241319486116e+00,2.140875368217556751e+00
1.045586684916444131e-02,1.075637062459769311e+00,1.010560948981999330e+00,7.603640518065644116e-01
6.251018385202322669e-01,9.512808306184017404e-01,6.032677139829677460e-01,9.303377433606165869e-01
1.030736361195583317e-01,1.339218097070228763e+00,1.109731002693797652e+00,6.797887192121774280e-01
1.066809257827342483e+00,1.847754548735961011e+00,1.372691287786857117e+00,7.170199539165484914e-01
1.093789306218505564e-01,1.375088200602814670e+00,5.464969375893007353e-01,1.889241240507644637e+00
4.917366452473810323e-01,2.196693538510749555e+00,1.062008791031778587e+00,4.765381839423897814e-01
1.480812752490672679e+00,1.270347740627526534e+00,1.566942999637305434e+00,6.011897460253481373e-01
4.706355008434405796e-01,1.457927171126290000e+00,5.605643377221503076e-01,1.095118645598308849e+00
4.367517708519861319e-01,1.379264559402312962e+00,1.042393858204072155e+00,1.075350596144804438e+00
6.160905266207853392e-01,9.833302153995557848e-01,1.824538789748408885e+00,5.622693546814605536e-01
3.344300009887020697e-01,1.808997113849371674e+00,1.213824529044689182e+00,1.362440165944736936e+00
5.139292827133522534e-01,2.570677215575019936e+00,8.812923424123726424e-01,1.587084105161852055e+00
1.001939669703439062e+00,1.407225166975770714e+00,5.726302803552374421e-01,3.672779212995381792e-01
1.337839082613483388e-01,1.138672988180032153e+00,9.370768107563117733e-01,5.415619131977291723e-01
9.714738217589885538e-02,1.302127905623158055e+00,4.546746243947802357e-01,7.705084432443000120e-01
2.262410931641418710e-01,2.209724895024393732e+00,5.499542459686452833e-01,8.219873558801704672e-01
4.574022482146448132e-01,1.882821123131251273e+00,7.349173766341239311e-01,1.751594435344693279e-01
4.556876210780724801e-02,1.257074932858986083e+00,3.193400388528112588e-01,4.444925080481498814e-01
5.743503785207912937e-01,1.517206577792036049e+00,8.745411994816816303e-01,4.335723587610106344e-01
2.393172379489358903e-01,7.688610182509570956e-01,7.283929353312015298e-01,1.134680650233377941e+00
4.102989722818129459e-01,1.127573626155160769e+00,9.909819702182713907e-01,1.377573151322403655e+00
5.707661431143872255e-01,1.456102155488298022e+00,1.829448795420013596e+00,1.420549329289639173e+00
9.162447195834727554e-01,1.239835975839890025e+00,1.251341157658846903e+00,1.062880832663421593e+00
2.017422101319671368e-02,1.465329922103886462e+00,1.481956313389305002e+00,1.316309888038823095e+00
8.373640357145938351e-01,1.335380378408883129e+00,1.191711730396155300e+00,8.202521556452582185e-01
2.242464597632450596e-01,9.106315309475649933e-01,1.442521232624987881e+00,9.538432405792078850e-01
5.853443350188430871e-02,1.495359848669433944e+00,1.647198575887141025e+00,1.408255796063381471e+00
8.926106260500498157e-01,3.245588683249279738e-01,1.693154354494514235e+00,1.840018897417465826e+00
8.734549536554512272e-01,1.474400748870427380e+00,1.367714325979594747e+00,1.262006698327440724e+00
5.905925210846854068e-01,2.066717109934276486e+00,9.667005886393373881e-01,3.395416937042798899e-01
5.977390846478209951e-01,1.258786003987903523e+00,4.433168913946234913e-01,7.680035438827110816e-01
7.847617804622868398e-01,1.086070679505395153e+00,5.399124387689704374e-01,1.132846806912330528e+00
8.926442785929162849e-01,1.142965227504483261e+00,1.772113724729486028e+00,7.369896205243582354e-01
1.574243503111637521e-01,1.161515357987954689e+00,1.254288960831101640e+00,1.146254646490830087e+00
3.219873346760685484e-01,1.259442321608188919e+00,8.783274387418346096e-01,7.004598066551688262e-01
1.048985354939796499e-02,2.559015544553764343e-01,1.050773817851811121e+00,9.446331247969139699e-01
1.160579546095961367e+00,1.258870472325542167e+00,1.561233113244368198e+00,5.942356721347269444e-01
8.177214800651604332e-01,9.200488166361321385e-01,1.472567573981185207e+00,2.857304092298947884e-01
1.159974067722144841e-01,1.444143358203326954e+00,6.661640765489391658e-01,1.317986324914572016e+00
1.184074933182494016e-02,1.205172493911592646e+00,1.197859606496445295e+00,1.482863022466806013e+00
1.148334637797159274e-01,1.458000716563551791e+00,1.377746756989753907e+00,1.978012117899227373e+00
2.444636798535060329e-01,2.336783335931015948e+00,1.316433177425774481e+00,1.026084196047320374e+00
1.173474623732615463e+00,8.899382262319763814e-01,6.241104780644286532e-01,1.283059830239119403e+00
4.371145744596027782e-02,1.513195812139214613e+00,1.154607142471448356e+00,5.660984081540647583e-01
3.415712985231391108e-01,1.479010163982719339e+00,1.932831270016213798e+00,8.279094111022167191e-02
1.498290350600408605e-01,1.161209391824742809e+00,1.425890601840930971e+00,1.163471145756323377e+00
3.464636675912902142e-01,1.014703579128258371e+00,8.136355119307407957e-01,1.619387035175034573e+00
5.828064489047258823e-01,1.711730422185691047e+00,1.424695207466936342e+00,1.582702416736222251e+00
9.225849735137557905e-01,1.599619765293774698e+00,1.789452266996073293e+00,6.415732992915993416e-01
1.010942722719192499e+00,9.789776948262787215e-01,1.501979818300124059e+00,1.029438267046622224e+00
4.912570903895847607e-01,1.358774991715583580e+00,5.660846048895374905e-01,1.125002882485844236e+00
7.287511306423469781e-01,1.210790635398381720e+00,8.437431303969065155e-01,9.421625515973305331e-01
4.504432088536759471e-01,8.559588340412886964e-01,1.284439029829680834e+00,1.911732756710501357e-01
3.807341517532250030e-01,1.533165339389988002e+00,6.217609442468685632e-01,4.155022872393570044e-01
1.903508932777013829e-01,1.738120144789647714e+00,8.880155615539062630e-01,1.165132627102753782e+00
7.119475531864447593e-01,1.182499195773950351e+00,3.925747185312459253e-01,1.638741734535866579e+00
2.319191909605743396e-01,1.819311435083834194e+00,5.023355811144781802e-01,1.110749285519270879e+00
1.927048375721772677e-01,1.358326923919029428e+00,1.130455528643017571e+00,6.508133797209331162e-01
3.500888533161464200e-01,1.692785446441114727e+00,7.290348532298712714e-01,9.795731684231745451e-01
9.372368992273489852e-01,1.729047913988186691e+00,1.582549271301485039e+00,2.042025552001993205e+00
8.951847320137659159e-01,1.806102246995776150e+00,1.155791801082675097e-01,6.325414058112066584e-01
7.814346803599838687e-01,1.634092976700898259e+00,1.354505198054690496e+00,1.308178994351977487e+00
9.366330313939130736e-01,6.556850355030418021e-01,4.611546935192636365e-01,1.567309645311244282e+00
1.485612187890694713e-01,1.643583011580619591e+00,2.388646478010103102e+00,2.536648961189111873e-01
4.886230775318533004e-01,1.492599711284680275e+00,1.831296586867740883e+00,1.423363417720727053e+00
3.873286391903238979e-01,1.061025805925997822e+00,7.810800511911446531e-01,1.842880044798953509e+00
1.044361218059830065e+00,1.571115038171925882e+00,7.590463446501909406e-01,1.557357041324809011e+00
3.453323131262933665e-01,1.854505569196740700e+00,1.046517909415399572e+00,1.048349126398750109e+00
7.854037334972752138e-01,1.978450766875012423e+00,1.013335919106798544e+00,5.318833678069422310e-01
1.046050167097046790e-01,1.314796205409226371e+00,7.226478786154225675e-01,3.007729682350672729e-01
1.418048983316433365e+00,6.164022967531281871e-01,5.524291494959335802e-01,1.123167641129193317e+00
2.961195443683902750e-01,1.351654181676681610e+00,1.570241351472654756e+00,9.010145869809690344e-01
8.693809959483494998e-02,9.090311260333744370e-01,1.087444468957421195e+00,1.859955404848311566e+00
6.473886636953279927e-01,1.765936742497281386e+00,2.001354117051933335e-01,1.903521929614180319e-01
4.792850708630651546e-01,1.855213356169407302e+00,7.168992127112848722e-01,9.712216244466327364e-01
2.811177187396691757e-01,1.129488151557353603e+00,7.599816126750326140e-01,1.152231616614228127e+00
9.199825550963802723e-01,7.662463930486477226e-01,6.478217278110444122e-01,1.649671111828957315e+00
8.663157824929830220e-01,1.127601093428054924e+00,9.411033449936350159e-01,7.874886145598691822e-01
4.519112176173567530e-03,1.573800053579459624e+00,1.828132416554324902e+00,9.472941460610152520e-01
1.241294971465847219e+00,1.092164067563668128e+00,8.912196611150253744e-01,6.780507865289342462e-02
7.110439067590070827e-01,4.929772050528078431e-01,1.580734502746039105e+00,1.617477303332900851e+00
4.473002434000479255e-01,1.847231004821750400e+00,1.538107758794483360e+00,7.502898550965257929e-01
2.817407367753517744e-01,1.058322711415228490e+00,9.305388195673888196e-01,3.572267348760420624e-01
8.695747622871510263e-01,1.550382995725028579e+00,5.290470138494904884e-01,7.087706392880923634e-01
9.291038642739146702e-02,1.591208055204582639e+00,5.573083274943135823e-01,9.664355575671458309e-01
1.393788187011874014e-01,9.965669865064825661e-01,9.272189464829795336e-01,1.042135644200564037e+00
4.351197261243480718e-01,1.397513911551013566e+00,4.146909880876813448e-01,7.096653116340920775e-01
5.858528291006181998e-02,8.325690675537824603e-01,7.910308685738913770e-01,1.373241232072097917e+00
6.990221189467218377e-01,9.223970411848194662e-01,2.020572306615897595e-02,1.048879182289316425e+00
7.433579035177877437e-01,8.830155188788701981e-01,1.082558443639738632e+00,1.398686095967176080e+00
3.111115565048842013e-01,1.867826916283129579e+00,1.152683174840629654e-02,9.423121684632070894e-01
1.022300496975455886e+00,1.521517630953342914e+00,7.364655300528410997e-02,1.324402742375329733e+00
5.037102610221010357e-01,1.638186542775601273e+00,1.297736129123845172e+00,1.181261636276366378e+00
2.405782162575938465e-01,9.454828231912310033e-01,1.366427104697923056e+00,1.236629561399661181e+00
9.230774147446288991e-01,1.443736562086008313e+00,9.170041429992489279e-01,1.044418854598213375e+00
7.920145049918945190e-01,3.581712646272405820e-01,1.155496474046281641e+00,1.344743744437926880e+00
1.039854016858233532e+00,1.405719933051828407e+00,1.327628186905893681e+00,1.341052933852929119e+00
1.202466435284722301e+00,6.763004599404776052e-01,2.672886044602416078e-01,1.134512322419044539e+00
5.922291902725779211e-02,1.758170317640917135e+00,1.755787925840246011e+00,1.107392969280203143e+00
9.654606334011667235e-02,1.141020442450014549e+00,5.684435786671714341e-01,6.201947617876751861e-01
2.859205139080231994e-01,1.436340608423591902e+00,1.504382557089018579e+00,1.420606122442199526e+00
1.279114055329166888e-02,1.605375173889398432e+00,1.753557217028920645e+00,9.507237360298970152e-01
1.190733502369739627e-02,1.478492779562508685e+00,4.311043401893487337e-01,4.169906837266393884e-01
5.314556987012485356e-01,3.736836490057164895e-01,9.866421476806467306e-01,3.957771081749487108e-01
9.219125544367626768e-01,1.109554003039990189e+00,1.534174538277844668e+00,6.582037048881086427e-01
9.183515107510525910e-01,1.223427245535962715e+00,1.687652673288988714e+00,2.843202626600545013e-01
2.739316521307311181e-02,8.942873637927011288e-01,1.506825893416186002e+00,7.432957696255426683e-01
1.073479552808713766e+00,1.632509356306944825e+00,8.781067736082848185e-01,1.021816552527193833e+00
1.566101085683041516e-02,1.420690778290581324e+00,1.020562957610151589e+00,1.663689911592971082e+00
5.415806701518818267e-01,1.191309457421804385e+00,5.717959247473889395e-01,9.016117687548566018e-01
4.588729049840758467e-01,1.772832129565283577e+00,1.084220667815335215e+00,8.084715730718747828e-01
8.315263364115527134e-02,1.677882109380357978e+00,7.111656244506820990e-01,1.212132446350586923e+00
2.687830449193360227e-01,1.651052503503731339e+00,1.000024318568176751e+00,9.547352631716411464e-01
8.198273850131270191e-01,9.470050484928661527e-01,9.282372108521924625e-01,7.835225687821992802e-01
9.167360350860289664e-01,1.890096750100845213e+00,8.117190424773460533e-01,8.904065749690237563e-01
2.626278717243656358e-01,2.229476067488512125e+00,8.213438026599787500e-01,9.633817020951682686e-01
6.555909332236522502e-01,4.710018913749498548e-01,1.088887172276194804e+00,5.146362757034812496e-01
1.744620377515071485e-02,1.683566255848703674e+00,1.059624889814544835e+00,8.263523773726548782e-01
3.379290669230115562e-01,1.643804824698718248e+00,1.092130739885166735e+00,9.385709388688213695e-01
4.593838329054955594e-01,1.584970003897399504e+00,5.985530893217991810e-01,8.317937282591336690e-03
6.810178321634521303e-01,1.524556934799977892e+00,7.813020010235965929e-01,6.350692358639831170e-01
2.720683123423404126e-01,8.405697334250679109e-01,1.934255745119472403e+00,9.520507168107061879e-01
3.560780275644500614e-01,1.168708855011000969e+00,1.431284375864240843e+00,1.216042582023556973e+00
9.811054306641631140e-02,6.626503890063986102e-01,6.833061231313517503e-01,6.885645988236628323e-01
2.199389457569987938e-01,1.429067769229529716e+00,1.143568422468458801e+00,1.214987411421399877e+00
8.735355051850280939e-01,1.179966581679783744e+00,8.608720191119078047e-01,1.340764648657918334e+00
1.105379321730318942e+00,2.246693181238518022e+00,1.639495473833718631e-01,3.453373742149143943e-01
6.170453615012966297e-01,9.700503252697962875e-01,1.121088838577764424e+00,1.042410223419186766e+00
6.188101825161879121e-02,1.396705812374457789e+00,6.687923770955087610e-01,8.633885580100433277e-01
3.581851799507274614e-01,1.402459451408272217e+00,8.318168608517331197e-01,7.170606278644440224e-01
4.769481367300670849e-01,4.234728317148062082e-02,5.642347589075054071e-01,6.954167579788865794e-01
2.617517343912661998e-01,1.159067299568302012e+00,7.789866148459716477e-01,5.923413196636259093e-01
9.702922346631064343e-01,2.356681712834293396e+00,9.125339970439304560e-01,8.888232050555447961e-01
2.011002274669088374e-01,2.046097640697625231e+00,1.218205905074709605e+00,1.270824633399240788e+00
1.875234703937568026e-01,1.754513825187395071e+00,1.468992718451720192e+00,1.632559911446181733e+00
3.060075030585884814e-01,2.017539673204292505e+00,1.970828993665640905e+00,1.029295847553619581e+00
8.425966500213967203e-01,1.290346598589347193e+00,1.150931122012766927e+00,1.032460968403264623e+00
1.032192971678730919e-01,1.071153899124687170e+00,5.890015694337004115e-01,4.983155524282539828e-01
7.947760317262712038e-01,1.603438406860919541e+00,1.074388237004950897e+00,1.183477847999027777e+00
1.672454197884221117e-01,1.730286777359715700e+00,1.271989981762266408e+00,1.944981521719354900e+00
7.546676070004079140e-01,1.282528817277990729e+00,8.923426547353546789e-01,1.137102301667061610e+00
9.185719974526600495e-01,1.693422419072256879e+00,1.067582467302472082e+00,1.302199564572819268e+00
5.491636933644339358e-01,1.348569881810837146e+00,2.057952802696652483e+00,6.701727495696454540e-01
6.585068949165806540e-02,1.763519021474900361e+00,6.175108193142917479e-01,1.371033666881513957e+00
3.736124950380991239e-01,8.765387899762697721e-01,8.460206097888246513e-01,5.973082074070201752e-01
5.435323417757437214e-01,7.549906783611503025e-01,2.978888870790097343e-02,1.565861402232564537e+00
1.866244243342503051e-01,1.169306404561151647e+00,2.904104145222163869e-01,9.610178125736954513e-01
3.005595914440692962e-01,1.103564428021666544e+00,9.715875260790748369e-01,1.786505254830543787e-01
5.785399549626923932e-02,1.020036059551590046e+00,1.203250077447323818e+00,1.913395078943645800e+00
9.888383214918389230e-02,1.399922392018021267e+00,4.663651875352464726e-01,4.990234846856334006e-01
3.169375603272950315e-01,1.998145078146514209e+00,2.300351345016564686e-01,7.349766499616681159e-01
7.185980619728735697e-01,9.855630913143464955e-01,7.173697112611552296e-01,1.210488925964932738e+00
8.549483374168764804e-01,3.134679633720731662e-01,2.902287268181007462e-01,5.169539054068554851e-01
5.360069898914456843e-01,1.698219715038578492e+00,1.227961347576881579e+00,4.261426781168451416e-01
3.160030359331266192e-01,2.082265678876303650e+00,1.241576531765130609e+00,1.502132828314385993e+00
5.743938738035736513e-02,1.832429598024540862e+00,1.171171123634469735e+00,1.390113529813866933e+00
1.467934560553891266e-01,1.639308040819528189e+00,1.618359981065571773e+00,6.672290756350836016e-01
7.591744795725335893e-02,1.424407712570364026e+00,4.361006972435967910e-01,1.018949558800168465e+00
1.077728089215304053e+00,1.370986490735235375e+00,1.024965391408504400e+00,7.298366428074760659e-01
1.017314054336647899e+00,1.781713108153892833e-01,4.197991533878616677e-01,9.455045257490726218e-01
3.910751173695796723e-01,1.445812343018336721e+00,1.748875097579102533e+00,2.105872117794956644e+00
7.020422658912508496e-01,3.971567260798795074e-01,1.066380719511410557e-01,1.207025366124000465e+00
7.156079927792902140e-01,1.484793122520933206e+00,4.478566162261021777e-01,5.977076160532969196e-01
9.439609638243340317e-02,4.397154970451263578e-01,3.546023520509000715e-01,1.590314992183507581e+00
5.459308862871268264e-01,1.376918391420606014e+00,1.029196851857153705e+00,1.631874141556247437e+00
6.039814047813996112e-02,1.170383009487044212e+00,1.245211080238590950e+00,7.978165774925493059e-01
5.304160439232045166e-01,3.322811972572516925e-01,9.692852831460049279e-01,1.398698905746072807e+00
1.766532895516214341e-01,6.673390210395472311e-01,8.564822964186462606e-01,4.264203024452644097e-01
1.036648875678993331e+00,1.589754953754406452e+00,1.055963764396191884e+00,1.001853130742313747e+00
5.437160140708565681e-01,1.812478915734322626e+00,6.483093222033196046e-01,1.356787502982106819e+00
3.096776683120470719e-01,1.646672774420843588e+00,9.962593826022928534e-01,7.564611110724984711e-01
8.395066800263800699e-01,1.261629858712832286e+00,9.261519716029877891e-01,8.269251216976389873e-01
1.349464541397519479e+00,1.458466871177710455e+00,1.411297823563125053e+00,5.636236305820009340e-01
1.977464067597370367e-01,2.326622270268342341e+00,1.350644255300539109e+00,1.760663444654559928e+00
1.019705515834484100e+00,1.648422163079011238e+00,1.492739666355291206e+00,2.455006117357813711e+00
8.308572241413364479e-02,1.388846657431364040e+00,9.109972723180703724e-01,1.117447691326938441e+00
7.737617927099560422e-02,1.248599212219000165e+00,1.163793361318355313e+00,7.994420651666924726e-01
3.514264152578022160e-01,1.286768308615436451e+00,3.066917137086382361e-01,5.806967010988459688e-01
4.617160786309881804e-01,2.026997796376947658e+00,1.548437993148132019e+00,1.848865571624036530e+00
6.600172771497965218e-01,2.604152927234907100e+00,1.390094898827155312e+00,5.594863438113724108e-01
3.156222121226032185e-02,1.093843280388807404e+00,1.337312653422676689e+00,1.639636455882346855e+00
7.396231847218176503e-02,2.243968331914028447e+00,4.949992435264767288e-01,6.021351263164507195e-01
1.005672102908103938e+00,1.503548925502550926e+00,2.953842009914149358e-01,1.283353549060006094e+00
7.469721197058201145e-01,1.690231314108661120e+00,1.406855206552599880e+00,2.469619843521952962e-01
1.249887571921387996e+00,3.863117237014336292e-01,1.818362663514413891e+00,1.125711458703844592e+00
9.906031715212734179e-01,2.356434105030354331e+00,6.361019302036754475e-01,1.625378070400562258e+00
4.003830602003619621e-01,8.661641060603342268e-01,9.050707236936808009e-01,5.697594669885472918e-01
4.728078336237323542e-01,1.532683797685748583e+00,1.315534871538221351e+00,6.596894936827184530e-01
7.121609634105309228e-01,1.157315560410862476e+00,1.316523319840679385e+00,1.435202154184481715e+00
2.328951112196367967e-01,1.688310623754351703e+00,1.482167131918609604e+00,1.582168906323603519e+00
1.336391699105272668e-01,1.471714507309562103e+00,1.048679570851497989e+00,1.561358836409254769e+00
4.093492804858192557e-01,1.991176721092797752e+00,1.060243461857379277e+00,8.077409695407911094e-01
1.206065758254025067e+00,1.123906943839927397e+00,5.349533035886582244e-01,8.256419153646952225e-01
4.398457676639649372e-01,1.931615053356585232e+00,1.538745632347310099e+00,1.049266188224185825e+00
1.279286374278977290e-01,1.410858612692512448e+00,4.536506096730877902e-01,6.865652601036633662e-01
6.660079663859652666e-02,2.511341212514320631e+00,8.262848482629581159e-02,1.734051603148013321e+00
4.115681826164496182e-01,1.149655417827131876e+00,3.316081249097466710e-01,1.638676243072412220e-02
7.575947698406435560e-01,4.556190437872670307e-01,5.003548131248416464e-01,1.113292419169193082e+00
1.076624950545547854e+00,8.495765965102111128e-01,1.385686268572692059e+00,6.154524251109874111e-01
6.660341705520137490e-01,1.130872320395667208e+00,5.604839896630048335e-01,8.183146348507333023e-01
2.016912801310633552e-01,1.531171836525638152e+00,1.588319248556536500e+00,4.653423242537635396e-01
8.660321609149723709e-02,1.541477898388379675e+00,1.345563363335840590e+00,7.874260759242497354e-01
8.842687586587005821e-02,8.202584992175721013e-01,1.548123820265391082e+00,1.031358182630031539e+00
5.533059230841270715e-01,2.128000727025604277e+00,1.242019851003860254e+00,1.207317177774282602e+00
4.164919190051896147e-01,1.623035352712087764e+00,1.340867630959606149e+00,1.722925092481697451e-01
6.368283415136088976e-01,1.885229419039720522e+00,1.312171947399175309e+00,5.033841368014826401e-01
9.169763837509399274e-01,2.627975047167654843e+00,7.917735097797702348e-01,3.578241235198529324e-01
1.884172187954847311e-01,1.421543935318839713e+00,2.668599595653144974e-01,1.535340491075297908e+00
4.776740443316567220e-01,1.768633957388718425e+00,4.356405710172202017e-01,1.519065915683142309e+00
4.951467194083949419e-01,9.729466462353155709e-01,9.639358462959835006e-02,1.004631935998451908e+00
6.839738508813540951e-01,1.512404383247122119e+00,1.298116743554025732e+00,6.436967105690900581e-01
1.951415509191710418e-01,1.925493626852665230e+00,1.417051515512929516e+00,3.397117346547067207e-01
4.346377925184303215e-01,1.202192844585556086e+00,1.077080131826317455e+00,7.097238850775389185e-01
2.967073011386966996e-02,6.448647225707621056e-01,8.466558648128470477e-01,1.628432641838046147e+00
1.544200642548217761e+00,1.069007547125433444e-01,6.614990523500803299e-01,1.604993057468589335e+00
2.752993807259347392e-01,1.306583736913828675e+00,1.703416108002755891e+00,1.464011691713986041e+00
6.602769749070980243e-02,1.328999682421551976e+00,8.448265162961524632e-01,7.625694122162429700e-01
4.850490929352395675e-01,1.029425500703727181e+00,9.365314998965188487e-01,1.067515270377502157e+00
3.691647627520178165e-01,1.474607941149699064e+00,1.398622955093121289e+00,2.095387697201047672e+00
1.014142863750769452e+00,1.057937722905354372e+00,1.130610510404034486e+00,1.118575423295673499e-01
3.062763773546045565e-02,1.667021690623113450e+00,8.177280223003196014e-01,2.754335709536497312e-01
