# p_0,p_1
9.003237763648109793e-01,4.787817749204236195e-01
6.827713197154366975e-01,4.450826441059045346e-01
4.022386105739576556e-01,1.329389579046538206e+00
8.375935584485532104e-01,1.990794115175407164e+00
1.652556456076881286e-02,5.083094557098487565e-01
5.768269012555456987e-01,1.260342532206505606e+00
3.859825349418207208e-01,8.144563600906418177e-01
2.791757983861927750e-01,1.179985118880695794e+00
1.354314677895224861e+00,1.148208712789569930e+00
5.514246128940734071e-01,1.257935067919873084e+00
1.937369508988824762e+00,1.499282036484599123e+00
6.786160587466192329e-01,5.520326124059125039e-01
7.427024974739101504e-01,3.071850294644558055e-01
5.577819600126201482e-01,7.312521872550952207e-01
7.411370534000372157e-02,6.640044382955940794e-01
6.615805290366330027e-01,3.103758858346006289e-01
3.921452552465197749e-01,4.223617461180372845e-01
6.344634656856871224e-01,1.170077838499139711e+00
3.758907914001456962e-01,3.812965108118970825e-02
2.069916975425824535e-01,8.510752723016741239e-01
7.671613356304215481e-01,1.104292867058986438e+00
1.066133240053994236e+00,8.151326701457959345e-01
9.154796450441012867e-01,5.390121854542162527e-01
2.983780249189220690e-01,5.708513204501510785e-01
1.130508116920563300e-01,8.655296945283794674e-01
1.274568894032078514e+00,8.915113012872954990e-03
9.096949761517810762e-01,8.555185034354040319e-03
1.144251555378142937e+00,3.450364945207153311e-01
6.674966702361831983e-01,4.694863370140674452e-01
2.725969431759234229e-02,1.459880838604197262e+00
6.381645430411556630e-01,7.115984955423552138e-01
1.129294753243857530e+00,1.157709488495882733e+00
3.129323303078855867e-01,6.031820623184348529e-01
8.031952819272785149e-01,1.060198007159578903e+00
4.752231962469251614e-01,3.052383485515458017e-01
2.898485702130654262e-01,7.592476905775950025e-01
1.089760347735088342e+00,1.150338125811819268e+00
1.051334993126399331e-01,1.041511924066953254e+00
3.912091283112231754e-01,1.785780316767025866e+00
5.560817467740550857e-01,5.028254889023791030e-01
6.738936798750723156e-01,9.728418972437147261e-02
2.084887657543786355e-01,5.975860590178272425e-02
1.123207520911039925e+00,9.825669623934847330e-01
9.416691279652289470e-02,6.358418754371948367e-01
7.635804073963949890e-01,8.785380191669291960e-01
1.145748992001260680e+00,4.975973778539064529e-01
8.693342631479428206e-01,1.311723255476208161e-01
5.681606583875111749e-01,4.547420862237337991e-01
1.898818001581889181e+00,1.013238147540269196e+00
4.233415839151009052e-01,2.987708199760589212e-01
2.260668659479057041e-01,9.792601540417416039e-01
9.974008118679735801e-01,8.565047631707808362e-01
9.677702510787054013e-01,1.119658672029647972e+00
1.316813917738950845e+00,7.741955310519598177e-01
2.086654330382897715e-01,6.532893654522867743e-01
4.431210117179891772e-01,1.071159782483901424e-01
1.830267491544091962e-01,3.427898498748574441e-01
5.163550398973770772e-02,5.144094022840943747e-01
1.081424471316970060e+00,2.061754958003993998e-01
6.801498882425771608e-01,1.610482458064349309e+00
7.542480902164155898e-01,1.367596537016851244e+00
1.737624033798502277e+00,5.872216945992045911e-01
5.774708013583926824e-01,8.785890739650477066e-01
1.116745009599221738e+00,5.756257744883297445e-02
1.201860883914455336e+00,4.577400061542373777e-01
4.422929097930231035e-01,5.729825000811360480e-01
6.286495043336473021e-01,3.049238819642244303e-01
2.322646832993523480e-01,6.481643527465561494e-01
1.170379514741163973e+00,6.742300328312640367e-01
8.020625386052665506e-01,1.381676845212455707e+00
5.138478509408118677e-01,3.187245215851858271e-01
2.341580593770847263e-01,1.045470950859655357e+00
1.220663617590651340e+00,1.293478079760440824e+00
2.105680899614119084e-01,6.603262417838007270e-01
4.715045545786158976e-01,1.098327421342296439e+00
1.056497225884994950e+00,1.366792080777988083e+00
3.149824938115156625e-01,4.262277365950364327e-01
1.002504239200777025e+00,5.542095385119396589e-01
1.217400345555250452e+00,1.279051327477851885e+00
7.107080319692286041e-01,5.852611869817418988e-01
1.199821585132476498e+00,1.276598430530153871e+00
1.786905562014204918e-01,8.297472148484408283e-01
7.379323576057925660e-01,1.064172591180110983e+00
3.777461291470219917e-01,1.018483248122552087e+00
9.071697780878107409e-01,1.890462112092858860e-01
2.397787661868139852e-01,8.594288989725129557e-01
1.095328447189871879e+00,2.454940565077652348e-01
9.660313600200759465e-01,3.712146588617895038e-01
1.738856299863254629e+00,6.602478806251088628e-01
6.817515612756791521e-01,1.170974210949363714e+00
8.582357055104865573e-01,7.282450294265793156e-01
8.317417401739604088e-01,4.728873267715970607e-01
8.720827557685064679e-01,1.547594392996444412e+00
1.526848644428755897e+00,7.484210072737128572e-01
4.565750578835756635e-01,7.067388853380621727e-01
1.918554775580332272e-01,1.058163890322969536e+00
1.638908925988425302e+00,1.341336747969144039e+00
8.701882565444899464e-01,1.396638685633412091e+00
1.167772456774962997e+00,1.610605407152572166e+00
6.439524747291008877e-01,2.710239609769503621e-01
3.892944139633714995e-01,8.720851162354584796e-01
1.106706347808435575e+00,7.418434159465001621e-01
1.251465148032399055e+00,6.082739103579117845e-01
8.548497361894142887e-01,9.008669207440881399e-01
1.871473885663814674e-01,1.518400722498710387e+00
6.999388515668144573e-01,1.117258000623441605e+00
2.790179345891574680e-02,7.475820382853157753e-01
7.999525674475329584e-01,6.628256586719638577e-01
1.088707251408664867e+00,9.402214753461372032e-01
5.793009892533399485e-01,1.324641117752330288e+00
5.503868465189654113e-02,7.333217210573321765e-01
1.319851541443432641e+00,6.670967841950026234e-01
9.160756812629716750e-01,7.687207383994821841e-01
9.674828017970404925e-02,4.197693788984417362e-01
1.332926700511984919e+00,7.180156025813300147e-01
2.565480120615848403e-02,4.689238351391825099e-01
1.287064984319298278e-01,1.479036685752025404e-01
4.677662182499398025e-01,9.409330959586517107e-01
1.236199730657260298e+00,6.387011720272177673e-01
1.457938783036312191e-01,1.056714913614771323e+00
1.081617950712363996e+00,1.203349892889189920e+00
4.827229235292723186e-01,5.877262217318592885e-01
7.472527770603241137e-01,3.292771022705297534e-01
1.270934703674505339e+00,1.007021976940239538e+00
1.228892948331292700e-01,8.114145646760969610e-01
1.324659972666767382e-01,1.287656350954649032e-01
1.209255078416549889e+00,5.225101365288153943e-01
3.865919573736635861e-01,9.986422209758771817e-02
6.960066513319380643e-01,1.114319756553372009e+00
1.830487197651365250e+00,6.168030837332516558e-01
1.450833231833929426e+00,5.349653695129197306e-01
8.602954265250769561e-01,7.949681005200009976e-01
1.065754378738110741e+00,2.325954127802604132e-01
9.488848510909042577e-01,1.075423549615763363e+00
1.000421034240345675e+00,6.862453623600233144e-01
1.832932220840013171e+00,6.701226179998132082e-03
5.107513588541737759e-01,7.326223028993721353e-01
1.710348324391153252e-01,3.693598120370195081e-01
4.142242469616130296e-01,1.614784101183249554e+00
2.319021697032014329e-01,1.338640069190482951e+00
3.345056519919186733e-01,1.542933999380246224e+00
2.094629622717090189e-01,8.688343083130676270e-01
1.434877240176569702e-01,1.552452712525321132e+00
3.654054330870591394e-01,1.194319440286586209e+00
4.590740144127883893e-01,7.968231094779643087e-01
8.017823380426090107e-01,4.360224357311309196e-01
1.201923443038063866e+00,1.162121901137702640e+00
5.381343188481938489e-01,3.794428190767591413e-01
2.699958655134570007e-01,7.035284503545052859e-01
5.297466748242780632e-01,9.536230592498551317e-01
6.257171930258780268e-01,1.340893674688318216e-01
2.114825221014747569e+00,4.557294840457531970e-01
3.341185893823506170e-02,2.578915390542783070e-01
7.582458446705960808e-01,6.840799967300714712e-02
8.802674685951834554e-01,6.545778118927789713e-01
1.222208630137676888e+00,8.602037933113063639e-01
1.292108870539542043e+00,8.496072527948098640e-01
9.555405647789838586e-02,1.042907906646604488e+00
8.637801926901851335e-01,6.445220959612659728e-01
2.593009123000935001e-01,1.078707337679998712e+00
3.169786886048975294e-01,6.858256999765810491e-01
9.329153004346187883e-01,9.347156822292652656e-01
1.780570128735260882e+00,6.632977694568240601e-01
5.325735735543060123e-01,8.065837491061168540e-01
5.812973996263344212e-01,7.961587562268090945e-01
9.758895078792373390e-01,1.408323977823416229e+00
8.279459483484935545e-01,1.014324189214672156e+00
8.444599654826938639e-01,1.053130224175113705e+00
5.440633544903561436e-02,3.262869587855288245e-01
9.546930433313922659e-01,1.227807947887595397e+00
8.734652624234692242e-01,7.218158460577315250e-01
3.847499514630811634e-01,1.170851815806976948e+00
1.094047483304990021e+00,6.233647402269502091e-01
1.166293446087502517e+00,5.722342021937855128e-01
9.393575657237244192e-01,1.394055055184914238e+00
1.815175491388933970e-01,4.321987329941632261e-01
4.072269874764278264e-01,1.055487679665478407e+00
8.745057970051925977e-01,1.115913991292697194e+00
6.744003775621326691e-01,3.652608343365337795e-02
1.223162230048968624e-02,7.490526307722189525e-01
4.271703608382608763e-01,3.114261322672749466e-01
6.442743898017188053e-01,9.718996292039601137e-01
1.245755612851237037e-01,1.456582414695961614e+00
8.726941310082707570e-01,4.567266309672912694e-01
8.444071379774100716e-01,5.931586183137259605e-01
4.213479090131309612e-01,9.281741620456995800e-02
7.233070020459253513e-02,4.405522654972128804e-01
6.947818211653467024e-01,5.630625163803177902e-01
2.746885772083333954e-01,6.796779140631800109e-01
2.687568480643088842e-01,4.993721584314349538e-01
8.766876823171765309e-02,1.550014928234151323e-01
4.203636780566695763e-01,6.846294142288554818e-01
5.394159280973156445e-01,6.424234232444709924e-01
9.996921803962193209e-01,8.386506197985403865e-01
5.011904657434953503e-01,1.738037930706175738e+00
7.211042953349008355e-01,3.091428922047874117e-01
9.675256182283071826e-01,5.356512713619143717e-02
1.338381697580913743e-01,1.543919581714703559e+00
1.130696244450234644e+00,1.270283447582689185e+00
1.075299096366631124e+00,8.192962372479458688e-01
1.220063927345359067e+00,8.195874302803259903e-01
9.423465575110090420e-01,1.065271011845466465e+00
5.168155505548790440e-01,5.067544863052431126e-01
6.646731564746715115e-01,7.270402204822778991e-03
7.868998653264419607e-01,1.322222036222766572e+00
3.270799837257786224e-01,2.154024902191832291e-01
6.003481815651809939e-01,6.826285996102087195e-01
1.576324620944086208e+00,1.236830574173715114e+00
1.035971404857779721e+00,1.104098936852878632e-01
4.936678165750520986e-01,6.819805257517510544e-01
1.475579561968746845e+00,5.563730632380463614e-01
1.151589906637627170e+00,1.534416425777969772e+00
1.912279526138712660e-01,3.432197552759641557e-01
6.262464836275049018e-01,1.320069198671899091e+00
1.488719558388794661e-01,7.325211680933743086e-01
5.396578189388543390e-01,1.211155232365050960e+00
7.293269803690770603e-01,7.591691788408757580e-01
9.800070092854311632e-01,3.428632655673546359e-01
6.916132453757649623e-01,7.433231491054410611e-01
3.888167652061627066e-01,7.164219505874792615e-01
8.293137645131141156e-01,1.069711504052405227e-01
8.683764003690463973e-02,4.781674552433394232e-01
5.136272191436823675e-01,1.326515262668246375e-01
2.760192752725547649e-01,7.138441995608535429e-01
3.402419384436539684e-01,2.264610823123723859e-01
1.158331398564245829e+00,1.552977151300104275e+00
4.243161482913827554e-01,1.185772191002806064e+00
1.497411588750928946e+00,1.911738786942633439e+00
3.547694608376585901e-01,4.711518668855291803e-01
5.871171524922180751e-02,1.006757917041655181e-01
1.178238177432059386e+00,9.449148452997192527e-01
3.969385701994432303e-01,1.539156919313520167e+00
1.704585263009200435e+00,8.114674299242472522e-01
1.874593299170347338e-01,1.349729124336410679e+00
5.478192083698845138e-01,6.453372261286185463e-01
9.383631970864552141e-01,2.029106014332641372e+00
1.294411741167444951e-02,8.104041566959108156e-02
1.076201400281926013e+00,6.259219918302191266e-01
7.738806632424285459e-01,1.485623149081205741e+00
4.233041383044627293e-01,1.790956444436284656e-01
1.258237449695106758e+00,1.069114800736485016e+00
3.876459318054927827e-01,2.916992150832461439e-01
1.059306532734491046e+00,1.221828480850739806e+00
1.248229326396136374e-01,1.143787050709201836e+00
7.376893418897545462e-01,4.197577803904541383e-01
8.714200501239389718e-01,1.300589259674547638e+00
2.804983595310857059e-01,4.087824918720137646e-01
1.006487728219148003e+00,7.622595905575790809e-03
7.453538259431574664e-01,1.137422268545937865e-01
5.085011296229883238e-01,1.400639850238477147e+00
4.296584741766751314e-01,1.270318310246726146e+00
6.473147548482224289e-01,1.187219548805642955e+00
8.474407573229930657e-01,1.274892219314425201e+00
1.286926900562295639e+00,2.092036236505893099e-01
9.185107564032133354e-01,9.085852112090426758e-01
1.775001235892361029e+00,1.119936492485506641e+00
1.556122990387676541e+00,1.466549645261979062e+00
1.265426738111370408e+00,1.095044229920403955e+00
9.919439537203746937e-01,2.868360249324396483e-01
1.118318884967763660e+00,6.528054065041062337e-01
4.331061023274091482e-01,6.325231590996138742e-01
1.209829583266296860e+00,2.176656182741665280e-02
9.311171051750786187e-01,6.083242093816745300e-01
6.630921093062402960e-03,1.119134091673939180e+00
3.944862235132663431e-01,9.473898403327762896e-02
8.536034954805180597e-01,4.972940868246781276e-01
1.272856095193676040e+00,9.415259573661596271e-01
2.670133003343703182e-01,1.485371881331348565e+00
8.572153879725680214e-01,6.015446236609769404e-01
6.729045934747659441e-01,1.007249274134524031e-01
7.685436739533078043e-01,8.562575326126485864e-01
1.037643461581768678e+00,7.109337604363553664e-01
7.700241596956839407e-01,1.432650073342659258e+00
1.103786974037059165e+00,5.343333882048675321e-01
6.391951904665530426e-01,6.826362118756699182e-01
2.446982335089442628e-01,1.015336525749372942e+00
8.554394459796583750e-01,1.607696048810064671e+00
1.280133386540232454e+00,1.584064484836888331e+00
4.556511163296559364e-01,2.270717900635418340e-01
9.339055749721798527e-01,1.501756507828549747e+00
8.721195597798721000e-01,7.589311566718922597e-01
2.249359529944701119e-01,1.644650325078227837e+00
1.042414869755729612e+00,4.412434732625973299e-01
2.209420027976614076e-01,1.196762329947300696e+00
8.869687216257757800e-01,7.145763054777402035e-01
1.531899851049646211e-01,4.752875715238567000e-01
1.354247498035609398e+00,1.160016495666029712e-01
1.284072764378659581e+00,5.253212728378557905e-01
1.175431015296950488e-01,1.187592053721977070e+00
9.399080594673127065e-01,8.911625962057057038e-01
1.017132110010598112e+00,7.888159181917995255e-01
2.726172588533705698e-01,1.212736124226732048e+00
1.514573417945921374e-01,6.788195614358215613e-01
6.752414377268459722e-01,1.561909198784274810e+00
1.012917842985380457e+00,1.186772531444809875e+00
2.652103643193153282e-01,1.787869248268249001e-01
1.144863135194644554e+00,1.323155157347864819e+00
1.089351585551857404e+00,7.837273536842093158e-01
4.952248522398727815e-02,2.002082044949354156e+00
4.276387284194554383e-01,1.553982924853820613e-01
6.463597186868705879e-01,2.411838994727995011e-01
9.370402907654145075e-01,1.677460297427948444e-01
6.599455466730770326e-01,4.690732067666211758e-01
5.746554630371770722e-01,7.515378053726337049e-01
8.574841586581283259e-03,4.630273162095260853e-01
8.873252574095000789e-01,2.411689683803525108e-01
1.141958372367360752e+00,8.877432760390757682e-02
7.800021553083243964e-01,2.209900337224712796e-01
1.424330581075032409e+00,1.626126028660093148e-01
1.825206002020679286e+00,1.214397626676226860e-01
1.294395374761705408e+00,2.181309948089871220e-01
5.654763736853825051e-01,1.049757686465788264e+00
6.081593622594195780e-01,5.376106786809091709e-01
3.117688060483932988e-01,1.048724645061700045e+00
1.308157230302857688e-01,6.667946854308850479e-01
1.690623316828081979e+00,3.241121708253665856e-01
8.705525540428271647e-01,1.005312857406553517e+00
1.671604914460633751e-01,1.800397569161008127e+00
1.228397131429855627e+00,8.144490855767274606e-01
8.992145665216918493e-01,2.938965787605917201e-01
9.701523620358821764e-01,7.301623652337121406e-01
1.170357164404462136e+00,1.319161833862065869e+00
9.881871555792112183e-01,1.193259624979355671e+00
2.050741290048642140e-01,9.722231332920819868e-01
3.030483937582939546e-01,5.473709164075599709e-01
2.550743388758088814e-01,6.324095224247243685e-01
1.188666876044759402e+00,9.250292690282887476e-01
1.480890505229636167e+00,9.136906636281397764e-01
7.591592106329613232e-01,1.179818540750821931e+00
8.604755015403132701e-01,3.037108664241801592e-01
1.265933780721762325e+00,1.323830803919515686e+00
1.330424268475857374e+00,3.837181001046501283e-01
1.654959221726278518e+00,1.479035316926964772e+00
3.875959345202195649e-02,8.070921912780876228e-01
2.196653760999361271e+00,6.835877505013415734e-01
1.340411147343722575e+00,7.647837195614564099e-01
6.078044519827203729e-01,1.017473026790650437e+00
2.466362524680759671e-01,8.928816872787106451e-01
1.035351722479156189e+00,7.246843297085726610e-01
7.009830749816036155e-01,1.203896387537513268e+00
8.771636095144634826e-01,1.034761838353638552e+00
9.485760983345440378e-01,8.429017056256116192e-01
1.825712912464817483e-01,1.429209875823716835e+00
4.481974217204169331e-01,1.060310051195905157e+00
1.157271038045639910e+00,4.891335541786480112e-01
1.629921691411172047e+00,3.506335294768193611e-01
2.482438409609849517e-01,1.085881559874540825e+00
8.231895699357180129e-01,9.814882097630972524e-02
5.509232053631714088e-01,2.486329567930576356e-01
8.468957142523905191e-01,5.886521635526732465e-01
7.976372882557701827e-01,1.643291010936509977e+00
8.552020515877098994e-01,2.939351666330197732e-01
2.660605396944497048e-01,1.035928184684129949e+00
1.360497451253974699e-01,6.018205810987543591e-01
7.219387108840764622e-01,2.619000193942466748e-01
7.388692542429389221e-01,5.174414729399455792e-01
5.305186742873084782e-01,3.117637231165328870e-01
1.502739609613956029e+00,1.442282199823624156e+00
5.760871188696545797e-01,1.195905032505835131e+00
8.408459114728166206e-01,7.082975035232406125e-01
1.266009792799832390e+00,8.388321824400608584e-01
1.121152030848562298e+00,5.881349106103574975e-01
1.702611552452830246e+00,7.819479714020898253e-01
6.570142555577551668e-01,1.204454551111558525e+00
1.211080604960189655e+00,1.604838398960085843e+00
5.566958956703370598e-01,1.492727538595091108e+00
6.609723358661091508e-01,1.191202542734734360e+00
1.550250040063309021e-01,1.361264336191702284e+00
7.357462795297647906e-01,6.926794014335554417e-01
4.320990944632285835e-02,8.508687845094529134e-01
5.054244399357630257e-01,1.130655442444878034e+00
1.363932066680843658e+00,1.541624060948708630e+00
6.289396236966680043e-01,1.111428085955847189e+00
1.095671325343645641e-01,1.833444775401120941e+00
1.247868857633466444e+00,6.669974976216350715e-01
9.366354887833984177e-01,8.931107010390915146e-01
4.169595599026827970e-01,1.020395152496807789e+00
9.787358671406924948e-01,1.486874783675995904e+00
1.078533417635291425e+00,7.744044399607221685e-01
7.202145145444333041e-01,6.217252646484084933e-01
8.553528214722485590e-01,1.374255543309196970e+00
1.411919352435629271e+00,7.439287048357666743e-01
1.447752857229252177e+00,5.534938250273829796e-01
9.367362634291539480e-01,4.266767793172603906e-01
5.805800289660669744e-01,6.547316434015446607e-01
6.210774687354202461e-01,5.363286690434342363e-01
1.799075686494377990e-01,3.153920907858283051e-01
1.009948011047249183e+00,9.831746463456995100e-01
8.093507078368380458e-01,8.913578285546079893e-01
7.730687344134916650e-01,4.566388409348096644e-01
9.228371241727523211e-01,7.113552713550297391e-01
5.842382883636063617e-01,9.999657459964732542e-01
2.709609398012453596e-01,5.654958126086335746e-01
1.536608763358060514e-02,1.173149780114327356e+00
9.430219945190608799e-01,9.462708925529778048e-01
8.739761256442202253e-01,9.768904848572736999e-01
9.326437908909068764e-01,1.201422980227315529e+00
1.157954440554332720e+00,8.827774408787057991e-01
2.337295259451906970e-01,1.346564793917316427e+00
2.180913014741811540e-01,2.985428105668580523e-01
7.432309679447297590e-01,1.615936891377516726e+00
9.684669281874207503e-01,7.981945250322819430e-01
8.768507482338889769e-01,1.485993828066790590e+00
2.703310634299378457e-01,1.492090342876301268e+00
2.307324713499238622e-01,4.921832261644031314e-01
1.382994674844935989e+00,9.219992388805819949e-01
6.139909503368473631e-01,4.990194521977829312e-01
2.520229174024170016e-01,5.105374912348892291e-02
6.631782919695572431e-01,2.825902264808990427e-01
9.938654912335475045e-01,5.010820942818441370e-01
7.551042086830255240e-01,4.696506554503994679e-01
1.383450749467458607e+00,5.190239299444263654e-01
1.172611977657574744e+00,1.045781523281118508e+00
1.301735360041372802e+00,1.773957314300456112e-02
9.609638284919772566e-01,1.251644648497734602e+00
7.239247457385089568e-01,7.595653901760033300e-01
1.411468076216703116e-01,8.853755430656073955e-01
5.262056438515716472e-01,1.219411712187647101e+00
6.461058538459076850e-01,9.420436714124075239e-01
1.276361797749218319e+00,5.625113809767348094e-01
3.776233513109986673e-01,2.352826821561041504e-01
7.399517971296249996e-01,4.988308773187718481e-01
2.608092647742292214e-01,4.763132840676257973e-01
5.472426662800795594e-01,6.480078311199168883e-01
5.867135690027355244e-01,3.523181496758706621e-01
1.397713415371081513e+00,8.881339408358003285e-01
9.412825744630251013e-01,4.923086362166212426e-01
8.399559318889836534e-01,7.260816562871066360e-01
8.162523350422709045e-01,1.159350323196653765e+00
8.274959835035790023e-01,3.324780813444511152e-01
9.783047099911985622e-01,3.718978641921091843e-01
4.637131826610653151e-01,5.327574809629412877e-01
3.830708792356866121e-01,1.471074529008148390e+00
7.714510241670602397e-01,4.863155017476961661e-01
2.446287624176057829e-02,1.010822166736694339e+00
5.578408818965986393e-01,9.120011568009197545e-01
9.634893284715846384e-01,1.435660080942745553e+00
1.490260745567767442e-01,1.280251538837593017e+00
5.159370558447370358e-01,1.298829424945683986e+00
4.979526824993766310e-01,9.565703105608873713e-01
8.265163050282299251e-01,5.689105439073371961e-02
9.259423109685701592e-01,6.273970534296261503e-01
8.912279861925229696e-01,9.501129268331640620e-01
6.749849684979529751e-01,4.769249293339610785e-01
4.419966015524794956e-01,9.342683990104604375e-01
6.097438968227140155e-01,4.945714157392455124e-01
8.113261380508027809e-01,7.150312072178640621e-01
1.200093003719960194e+00,7.972805940645516509e-01
2.945159052397476884e-01,6.987069213121328559e-01
8.374507343526121916e-01,1.057404782990862380e+00
1.639685188014572637e+00,5.715888069963274143e-01
5.735149459445078035e-01,1.864336203871692632e-01
6.753025168849573490e-01,4.897258724252357420e-01
8.321013632719654884e-01,1.119205584326394387e+00
1.142918469739395704e-02,1.070905810903651778e+00
7.274368616212389949e-01,1.410743303241330349e+00
1.346719080132865898e+00,1.381463654214835080e-01
1.145224030678964722e+00,9.388876181528216236e-01
6.066112747468721533e-02,4.358501607463287630e-01
5.516588382702791726e-01,1.621337846370475511e+00
5.753603058156304684e-01,9.347290557749721174e-02
8.654353295587664530e-01,9.611734708633901114e-01
1.210162464900590429e+00,3.219042109787866313e-01
8.075363328415247066e-01,3.284211724559038537e-01
9.290766999793043102e-01,1.122351287244801377e+00
6.009985428951769570e-01,9.531004360273530596e-01
4.514485220485935368e-01,3.196341881502889337e-01
4.854201715749414392e-01,4.312660429665504669e-01
3.520399350498981117e-01,1.724603591361506094e+00
6.874346149338932399e-01,1.733140802435035877e+00
8.593440553918285651e-01,2.278841992656809312e-01
1.762628552982021368e+00,1.403831138815161639e+00
1.648126154678364985e+00,1.502043701223224392e+00
1.265889148988395441e+00,1.146741024453574065e+00
4.406366999535701878e-01,3.910884211168412228e-01
6.716762098374946532e-01,4.299255873746685164e-01
5.693107111203599136e-02,8.224908224143945290e-02
2.174197194220118257e-01,1.170810445417056700e+00
1.622129827417922998e-01,2.763429952247166144e-01
3.317871207930287447e-01,5.069339857881947076e-01
6.990718015294978827e-01,1.041828453338453420e+00
1.127114450226504694e+00,1.977228419059107178e-01
1.431874779654406016e+00,1.213445067357876717e+00
9.328645465880727183e-01,1.049558771205246988e+00
1.368533416290648397e+00,1.264936588771287340e+00
1.956905838965250499e-01,3.546033840756145916e-01
2.858165674663865063e-01,1.228191493868576512e+00
5.342488113684278339e-01,1.144299889157313066e+00
9.176330504872429739e-01,2.808034013824651787e-01
3.284972765118640559e-01,3.975929322373146224e-01
1.068041964815760858e+00,3.474155769727443888e-01
5.969558615518242295e-01,1.349382836735433688e+00
6.629528334390227817e-01,1.148503103827691163e+00
1.365924154686125158e+00,4.623885876326832012e-01
9.294511665558795599e-01,5.707676181640473079e-01
8.314843383091927720e-01,5.161735179360696923e-01
1.116036374978657708e+00,1.094224666929493051e+00
4.833143486694946311e-02,1.231331717201312514e+00
4.008899564987086772e-01,7.301363984564734899e-02
2.159154342167074470e-01,1.083947395341162689e+00
1.084366553783082443e+00,5.105468790747459407e-01
2.820775707843223290e-01,1.061019977205734932e+00
4.063737140348450128e-01,3.646609319011746009e-01
1.075545454589939887e+00,1.170428558668346053e+00
5.988333133348773263e-01,1.288157761145936719e+00
1.131583576092722865e-01,1.004050342868276102e+00
1.196985672249244681e+00,1.089338554098261636e+00
1.415138814452627125e+00,1.974437921201695367e+00
8.679782111794082100e-01,1.275298013209333892e+00
2.348959608695763701e-01,5.412271725059449867e-01
1.253976432368963501e+00,7.591289466841633082e-01
8.951652509383495326e-01,1.308099894616628678e+00
1.164180336768794621e+00,4.684449137749452929e-01
1.312550734601695135e+00,1.842368629821357073e-01
1.605361937343939838e+00,7.988744805559521156e-01
4.790096899995077706e-02,3.654107274696061225e-02
7.470326955099141353e-01,5.026118716451495327e-01
6.446786190427673535e-01,1.468385431206725267e+00
1.302214987137884084e-01,1.974227305517789244e+00
1.529083876140472364e+00,9.909886012749309359e-01
1.086379414335988169e+00,1.901549809343961117e+00
7.373156942851899487e-01,1.567151800889424074e+00
5.974499629371085030e-01,9.138677201948696149e-01
9.513721069081593207e-02,9.743979523632639861e-02
2.429494456348969544e-01,8.313136813526575963e-01
1.975206472651782841e+00,1.412931755460150374e+00
5.434851482985192384e-01,9.690205030122244212e-01
3.785546079438633638e-01,1.084693276012582475e+00
2.542667357170222964e-01,1.171510425489900253e+00
8.180542211983682366e-01,4.723074278514073909e-01
4.237878664146007557e-01,1.135187563451312887e+00
1.335126051999033781e-01,9.401314254971404605e-01
1.621421420732339413e+00,1.373995843061057709e+00
3.849987039634146235e-01,1.393457601431982829e+00
2.119736783528045621e-01,9.829646439783779055e-01
6.051898604444619911e-01,2.141671465281380637e-02
1.352256982669389984e+00,3.766020047496595469e-01
5.836020813675480978e-01,1.110493590000878772e+00
4.446721828285117861e-01,4.362272345525364248e-01
1.179019561855724874e+00,6.476198412826548179e-01
1.518907145180142804e-01,9.572686239180920875e-01
1.235035757471954820e+00,1.583287429795156021e-01
7.785084233200552095e-01,1.089205519277294254e+00
6.968674646410120133e-01,2.385658031976219950e-01
1.469933326100348214e+00,6.885740297975074808e-01
5.913873927866908353e-02,1.901724591268491471e+00
5.184540299624563753e-01,2.418960245724990354e-01
1.276908768324162891e+00,9.541188033210292740e-01
9.487538597330046342e-01,8.959935104971878950e-01
2.379766061192056803e-03,1.565242774022075789e+00
1.370797139952132815e+00,5.741189104539725641e-01
9.434140547302584112e-01,1.227653239714620925e+00
1.279989633285716355e-02,5.301523119739546264e-01
8.007566652482288605e-01,3.050042272166747503e-01
4.593766979571868303e-01,7.159870794135732019e-01
9.616768156101538345e-01,3.233416525039080058e-01
3.442167908719748204e-01,1.027449239548076321e+00
1.522832587927637871e+00,1.471818146429306751e+00
3.688174826502736980e-01,1.159226620265967567e+00
4.550834757390778140e-01,1.104637941895385111e+00
6.477721793135322592e-01,8.028565286414486302e-01
3.032044190012471718e-01,1.032436120933842627e+00
8.502657716462447279e-02,8.503657588060866690e-01
1.172980372127019777e+00,4.036415613222594234e-01
6.788300980048121991e-01,2.410953040810409620e-01
9.488078103854251655e-01,6.185907793217365613e-01
8.659113993685886301e-01,8.609031669726378011e-01
4.299719707994931195e-01,6.871970993020567464e-01
1.578365996617988820e+00,1.270423946903646906e+00
1.032268540804559986e+00,1.113281575456397832e+00
4.758852519454560004e-01,2.205807298606821121e-02
1.188816075145392004e+00,3.361506247999528352e-01
4.407982203727677795e-01,6.339326090399675095e-01
3.864210738547815271e-01,6.340285241532650495e-01
1.425398940272577075e+00,5.045396719382333472e-02
3.966427811292670969e-01,1.099737883035813546e+00
2.894931887361728018e-01,1.008668794772757282e+00
1.173892599242418733e-01,1.843197968902000605e+00
6.243475569293792660e-01,6.381525289495437736e-01
7.131225524531794591e-01,6.054591657817368633e-01
6.507656630964435696e-01,4.392242803725249778e-01
1.188373041277816844e+00,9.323829083500971837e-01
