# p_0,p_1
1.454997241499473848e-01,1.500169575111631959e+00
1.464621892281254834e-01,1.202072150137011075e+00
9.736717276397307552e-01,5.083989410032505596e-01
7.794660920023540607e-01,5.686812200841844245e-01
1.021119306747633182e+00,4.972759066669581451e-01
9.189525014629202904e-01,5.887968756465151721e-01
1.027203902737537922e-01,4.168159131765932779e-01
1.415000603256007183e+00,1.047356341814458025e+00
5.317084551001340920e-01,1.070337949181648485e+00
4.575818898014952785e-01,9.165590570305603979e-01
6.300747299396581846e-01,7.962239637383103918e-01
1.612324586369162649e+00,2.691939225049804207e-01
9.857576031461469102e-01,9.959682798876722254e-01
2.508087524598928142e-01,7.865170130836061091e-01
1.189654880723088226e+00,2.314537487929001491e-01
4.846392036252706315e-01,3.987667858848083502e-01
7.579850512036159227e-01,4.865822331811490709e-01
4.076478676237458298e-01,1.398760867764154536e+00
1.238526149977404067e+00,9.648482585760046470e-01
1.422312092886463430e+00,6.537519397032852675e-01
7.017126231278179027e-01,4.414945447140283807e-01
3.545993012549578660e-01,5.049099970540710247e-01
7.449157983324955490e-01,6.522634009133401189e-01
3.514428540660674560e-02,1.237395563751820360e+00
9.977484026588574473e-01,9.436256481259527318e-01
1.532545910775699127e+00,1.191591162970625506e-01
8.678735347227710673e-01,5.443927831772039649e-01
1.426058474584741997e+00,8.104650534154174135e-01
2.147576660035835916e-01,7.732266647110200841e-01
1.833809688969692875e+00,5.569028450210201653e-01
2.264220255564223794e-01,5.937277064970518659e-01
1.727474491815595536e+00,1.118901607104303420e+00
3.006337885478790883e-01,1.807933466197103600e-01
1.432097387184677828e+00,1.031624832134357739e+00
5.212679219843303624e-01,1.947453901325822301e+00
4.840615765512856772e-01,8.707266964256190622e-01
7.305252118437890463e-01,7.759933111318806365e-01
6.116239013966643379e-01,1.417625144473544374e+00
8.442316003710303995e-02,5.923959718081761583e-01
6.854323456545111659e-01,1.174126468403008827e+00
5.475171453039984204e-02,1.301496156466970255e+00
7.154165077520052707e-01,6.126952751902836614e-01
8.299681747025523526e-01,1.045764117361263512e+00
9.033798669133923376e-01,1.135178341124177814e+00
1.428862586513321542e+00,9.466385852945294888e-01
1.209368036456394790e+00,1.038097365501734259e+00
9.609633116729263680e-01,1.731053993346691078e+00
6.157143439833456799e-01,3.456277883543690255e-02
1.101931502726930079e+00,1.012512188308607897e+00
1.166570096104264653e+00,1.399441845363081693e+00
1.176969468480226766e-01,4.247374952007998417e-03
1.229939388967014269e+00,1.362848702725647732e+00
4.847805034557217674e-02,1.533718488231135435e+00
1.066401339733517251e+00,9.989151935055439191e-01
5.944506873219526089e-01,1.471358643445586978e+00
1.297293694949931853e+00,2.012032339206513143e-01
4.272549945135660776e-01,3.977111399716458662e-01
1.412026357884271777e-01,2.968762010478904756e-01
1.598796385387282637e+00,1.075880410760763795e+00
1.416722432270657084e+00,2.560400013330794700e-01
1.123865079784228449e+00,1.093382768282355588e+00
6.179547321073128874e-01,7.124583308185942210e-01
7.695080781600285302e-01,4.734380437971116851e-01
7.564947387784620725e-01,7.504236561219540524e-01
1.990496968665051103e+00,4.356434744513639212e-01
1.311981025058534645e+00,1.082956640659059833e+00
6.236629656382829401e-01,8.095599265062712879e-01
1.137296947632493005e+00,7.981104883624946522e-01
1.323841069890863142e-01,5.518110388571295655e-02
6.569792130053710988e-01,6.437949194784371443e-01
3.403339107146168829e-01,6.367901066803420829e-01
1.124369448259626925e+00,1.317604609347132527e+00
5.455173442448989496e-01,1.593561312435384236e+00
8.960451923316399281e-01,1.081374971424419407e+00
1.091625269828929490e+00,1.282652127267878583e+00
4.601313379609680565e-01,1.486163787393427693e+00
1.438144930492944340e+00,1.412946267700273317e+00
8.668674614201897777e-01,1.391685100352411109e+00
3.511166931415580783e-01,6.437933030308728988e-02
1.096802901200433666e+00,1.315770109676435817e+00
4.953035215325553020e-01,7.065215733511807095e-01
1.951466704612818903e+00,4.333931567843907762e-01
3.547379701857636958e-01,1.176011933569477419e+00
1.669314707281148280e+00,7.421208701844262956e-01
8.891453915643769967e-01,8.448081727917047257e-01
1.043422838342641157e+00,3.489818807843662607e-01
9.003333523692758078e-01,9.108811351499244147e-01
5.117648510726469091e-02,4.347297144311160211e-01
1.198455152037815941e+00,5.188836791353694800e-01
5.922761151300161009e-01,3.489956911464274780e-01
8.974604842939584159e-01,8.896020420623490521e-01
1.141899413109774386e+00,9.559399481710552093e-01
3.828480857325214370e-01,2.620163765363471287e-01
8.932556053834848075e-01,8.295903505511011966e-01
6.570379811533931802e-01,1.413285614155437742e+00
1.972122467129149070e+00,6.808377882574222495e-01
7.184017514009325422e-01,5.302169581240181451e-01
4.845613342265136514e-01,2.620829987977510989e-01
1.945782965922819852e-01,5.594950469503165991e-01
1.350913268036515014e+00,4.829330366797082164e-01
9.426567910805316863e-02,1.138647770218475852e+00
1.064029975270934791e+00,5.527927037424107404e-01
1.790441833908593461e+00,1.394734196145062111e+00
3.514951208434369812e-01,8.084198820204577807e-01
2.891363029139750185e-01,1.181055074019257134e-01
4.892174798182709061e-01,7.346272453051779783e-01
1.909762233855477609e-01,2.451781829093242937e+00
2.064993086098854680e-01,5.525996579671701436e-01
7.859157439726243144e-01,8.064761820492011291e-01
9.672093889674783229e-01,1.064957030665351745e+00
1.027001529355306975e-01,1.610950347219984202e+00
4.297185929471029064e-01,4.156073189738729301e-02
6.718802678760249503e-01,1.215586182107870394e+00
6.431245557277893710e-01,1.051456108851193338e+00
1.897341643013759072e-01,5.972986359670668932e-01
2.049624184753365830e-01,1.119246222245598332e+00
3.465391067025452854e-01,1.217577644771739021e-01
1.225932916778142534e+00,7.309250675953880005e-01
1.428932430928392616e+00,4.183297264145388050e-01
4.023396255273324340e-01,8.276457455020730380e-01
2.098383279490111386e-01,1.454647849235952251e+00
6.425951018688957905e-01,8.844567568091887821e-01
7.905662555809057634e-01,6.214746783803521968e-01
2.038261266982292153e+00,9.506669312033770858e-01
6.124379283817318331e-01,7.774109228456461684e-01
1.658697521411282017e-01,2.316962654382475062e-01
3.226688776941998293e-01,1.211657273148868175e+00
1.024973953008863736e+00,2.974323413551525075e-01
1.370332415425632666e+00,1.259743994841829418e+00
1.094388967952407477e+00,9.549265256177028593e-01
3.425081931645894140e-01,5.256737534925901567e-01
8.705875304196657449e-01,1.388755149907291653e+00
8.929300448849450955e-01,3.888889163642610391e-01
8.720933974983462456e-01,9.728894722097947145e-01
5.975581849317169736e-01,6.438301643158585996e-01
5.506526989708364628e-01,7.003356554956696733e-01
5.230417420899728942e-01,9.119440899776789511e-01
5.483863170815230781e-01,6.064088678195950211e-01
6.354818093829782688e-01,1.333531734812931635e-01
8.860075291032438738e-01,2.075830836756707987e-01
1.674338261803323125e+00,5.991836192437771658e-01
3.609056798955122547e-01,1.401970930448332986e-01
1.426217302211817639e+00,6.991510438034620467e-02
1.176786506425774315e-01,7.001479679058081329e-01
1.437539440868533802e+00,9.229978746916888133e-01
3.742265585319302090e-01,1.018703878432129395e+00
1.195432595190316860e+00,7.188577853022362074e-01
1.153980553815406873e-01,1.938769701014371405e+00
1.224295422649667175e+00,1.574875998292314172e+00
7.183066124997261603e-01,4.783097150115316332e-01
1.306694136724808608e+00,7.484993407772997376e-01
8.907785470834840291e-01,1.010388640831202833e+00
2.144778904720714419e-01,5.587988366945038088e-01
1.901542587387834438e+00,1.449102425587571741e-01
1.409868297763330780e+00,9.956504237505325872e-01
2.604634692052782974e-01,9.977060255096086294e-01
1.817048798691224265e-01,3.859447012184263337e-01
1.125931314888922952e+00,1.036318271230996846e+00
7.207465223620286299e-01,5.540389559778109430e-01
4.045384354423048334e-01,5.770846673105255453e-01
4.733114457903884187e-01,1.135498895402795361e+00
6.332910914407500202e-01,3.888548648655763551e-01
1.475143488074770026e+00,9.312851363676524219e-01
1.877217588440439844e+00,1.517759500136781181e+00
7.698387678871132511e-02,9.276868920106834393e-01
9.800373181855527305e-01,1.315970897224232550e+00
1.574883539215146566e+00,1.348350517728180042e+00
1.288657710524614863e+00,1.246015617904237649e+00
1.072329194745081260e+00,3.023307161728860937e-02
3.530771349394283276e-01,1.357350284242699878e+00
5.160542804840193565e-01,9.871715208990448076e-01
4.456508995315784927e-01,8.753074472618245228e-01
1.212828538207178397e+00,8.467013074907252523e-01
4.173397059317567881e-01,8.849500284099365288e-02
9.645710857568465801e-01,1.735964643571636934e-01
1.085836193797951488e+00,1.085228834878904536e+00
1.437043163930269651e+00,9.742516252249927566e-01
8.352823431967882906e-01,8.548554667553650566e-01
1.216970007761942085e+00,5.921417805909722221e-01
1.885279788439417903e+00,4.293987883218668977e-01
4.387349738913328689e-01,8.003694017059366228e-01
1.512352579507069361e+00,5.622419809066964147e-01
2.142231738777105043e-01,1.299913708837274307e+00
5.399165827585785671e-01,2.457711361390325644e-01
3.995225448438360361e-01,7.890595962950219810e-01
1.070101922893359481e+00,6.861293907688010840e-01
5.567758705633515381e-01,1.413798684905186676e+00
7.409418298870007469e-02,1.462678655961990870e+00
8.716378697299871359e-01,5.762417486084475682e-01
9.660551039775799875e-01,3.577025805672156555e-01
1.930485846235714398e-01,4.758956262793849756e-01
1.141551027937143470e+00,8.541357119011944166e-01
8.302481465712369113e-01,9.065593682690734623e-01
5.501101024484351676e-01,4.838771563878326853e-01
4.495688185552885741e-01,1.123852424708137399e+00
3.725193256042696466e-01,3.894855884415115432e-01
4.070696535118364934e-01,1.445544142282484623e+00
4.078397349948932882e-01,1.304649131801174367e+00
9.848656302359524162e-01,1.780394322984323985e+00
4.694741152832636044e-01,2.348352417091528199e-01
5.370465251325222678e-01,4.659068760112134444e-01
1.775973057548110301e-01,8.034279041415989253e-01
2.487184611736505957e-01,2.626554873613193841e-01
5.259484829164738917e-01,7.222148225163584900e-01
1.493260225196646473e+00,1.199310500611737940e+00
7.056942988582185494e-01,1.097107252323928916e+00
8.647183286780153466e-01,1.167663242674134239e+00
1.362934076310494680e+00,1.640766876954822262e+00
2.027175153816704323e-01,8.302659818926150237e-02
1.228088268226281032e+00,5.809961546395820964e-01
2.887945825000965971e-01,1.146382731188103854e+00
1.599066709464185942e+00,1.078754160221064851e+00
1.435197310865484521e+00,9.313502695530032627e-01
1.282338998926177753e+00,1.314176005363655753e+00
8.148147122833984124e-01,1.304780700808125360e+00
1.396762499820043857e+00,9.700892405086325443e-01
1.727496609264793426e+00,1.051113047104648146e+00
4.199670048471310091e-01,2.034805592429032473e+00
8.820923579745922893e-01,1.919925591269202814e+00
1.344876902121026951e+00,1.326586589756567403e+00
3.328846808850405292e-01,4.968529024816706330e-01
8.804968770319192561e-01,9.554234903740331797e-01
4.979288006609601247e-01,1.016078178173890567e+00
3.478846493866995515e-01,6.148280570623030350e-01
1.607516552846266489e-02,1.067183833964384654e+00
4.634209678486309603e-01,4.623589983590434827e-01
9.589881565622344617e-01,6.196794419612391414e-01
9.311133539204183851e-01,1.893151921786506708e-01
4.526413199431638112e-01,1.737420475087425586e-02
6.203884231733891585e-01,7.340900432386341379e-01
1.434808882596738666e+00,1.109007103555630369e+00
7.838399384105307899e-01,4.642523904852943195e-01
1.460142003124807797e+00,9.967634776303248012e-01
4.670919169863729792e-02,8.141724064233933911e-01
3.990674114981640486e-02,1.081325884868898246e+00
1.520053021266243753e+00,6.699466387827113234e-01
8.605304173144301405e-01,6.892265498971843485e-01
2.423960918862071434e-01,1.129231678203290512e+00
1.427956270655170279e+00,9.446423934683776391e-01
5.149520259298018265e-01,5.334048025909334800e-01
2.411134435622304117e-01,8.284092956178463751e-01
1.151608682573614484e+00,6.033133905252522355e-01
4.328484962941137049e-02,1.403011366278301697e-01
6.586171546227984619e-01,1.149554997219066177e+00
1.665086808067237856e+00,9.334632471985567781e-01
2.715556454135983899e-01,5.799687595756969349e-01
1.222051917181800507e+00,1.008875073178078008e+00
1.659636581184683601e-01,9.570307464114087281e-01
8.758271569899034326e-02,1.821896802920862424e+00
8.443429423583257432e-01,1.066954122769578017e+00
6.308809601083918972e-01,1.474048399931374931e+00
5.079003280462481840e-01,1.110671757637107238e+00
9.726201404682732754e-01,1.662712239583361118e+00
3.159037778068680691e-01,1.953200462061641662e-01
9.311952488728325594e-01,1.547123589540990718e+00
8.591914557447940526e-01,2.354302801431764625e-01
7.283317808351231770e-01,5.228952833368074593e-01
4.538013172622977764e-01,1.416793525787709118e+00
3.949608091436588864e-01,3.932090689313880727e-01
6.609965726720279378e-01,1.282208945927005850e+00
8.429834142131507058e-01,1.231559277258966523e+00
1.396080862786353016e-02,1.110243024039925919e+00
3.671486007820758957e-01,8.333565238697100419e-01
8.567093225775425092e-01,8.790964874683370178e-01
1.508626831668250290e+00,4.044820052566584501e-01
7.736296069720274282e-01,8.026889083662823721e-01
5.884679436423938537e-01,5.419105087417701583e-01
6.109567394874031443e-01,8.962485266040316478e-01
3.905130596446910740e-01,9.883356816532817835e-01
2.896113358979646724e-01,1.769812615088434793e+00
1.684336979683795477e+00,1.211773619820469383e+00
8.214047027678835766e-01,8.376078487535720818e-02
1.230337567194508708e+00,7.020316682833905864e-01
1.020922323615954808e+00,1.115452553667879876e+00
7.210894939024284911e-01,1.595250760691702796e+00
1.244071209341558459e-01,7.423269456861257831e-01
1.245916468485531947e+00,8.750118114975360406e-01
4.007270734440958604e-01,1.497525172212990086e+00
1.079778607489186193e+00,1.766135785888859333e-01
8.727695246002223906e-01,1.751677148331202583e+00
7.813321546540733520e-01,1.106163247251877202e+00
3.966539368931984444e-01,1.115325410565578768e+00
5.850959516239171432e-01,1.234098653945240542e+00
4.024450293762682485e-02,8.453199628487768624e-01
1.364517291454315995e+00,7.273797055342664519e-01
9.359817177748537276e-01,9.248101486831710183e-01
1.355261637981405753e+00,1.158725548610667344e-01
1.248784106375520953e+00,7.255366545785906229e-01
1.186425120224066543e+00,1.362701643274550900e+00
1.192311861531975881e+00,1.305219284608392094e-01
1.695909493729309325e+00,1.361293384933488060e+00
3.226584091647282659e-01,1.609138023788565963e+00
1.318716696460187077e-01,9.402656692712444420e-01
1.151586321722716688e+00,1.071827578608980147e+00
1.080044060164398800e+00,2.485953233564832665e-01
4.621623013692743864e-01,4.180012944077139969e-01
4.044187067499059318e-01,1.324504694042488051e+00
5.840744765478328437e-01,8.208502148920113761e-01
1.158253117970093893e-01,6.856523124510538469e-01
4.954815099826745395e-01,1.271011785871896782e+00
7.235480503556864784e-01,1.402454065123497795e+00
1.311435252040600519e+00,5.602894478326054806e-01
6.122015415438863961e-02,1.530409804385661321e+00
1.204517040418555673e+00,8.984051387198755956e-01
1.455311003900139344e-01,1.281766092450054906e+00
2.651769320609476122e-02,3.104354712147133211e-01
8.243358454785676415e-02,1.373102609839952137e+00
1.176829088951207636e+00,9.162232832223626833e-01
1.177704495969196241e-01,1.243341399244384249e+00
2.281661554413042525e-01,4.220122351065315747e-01
9.143947188113292768e-01,5.786718753682121852e-01
8.026292865560045175e-01,7.251526848067677555e-01
5.639140606681742884e-01,5.382662460775601287e-01
3.938326549319010605e-01,5.537628841560702231e-01
6.611746663270305913e-01,1.091104706923791801e+00
2.550907526039304929e-01,1.336178139204741822e+00
1.779472095474821103e-02,5.511813358639763294e-01
7.046417603416131881e-01,1.779027007815266792e+00
3.659376969927453094e-01,1.490828853719579961e+00
4.960275791316619554e-01,1.377711508563639775e+00
3.954278079851711869e-01,1.635714690370383417e+00
1.042526087293241588e+00,1.138337725162407610e+00
9.857880407300940728e-01,5.848657742391751846e-01
1.161665950113644374e+00,1.350616803232900232e+00
1.053858258844523998e+00,1.618806480401180359e-01
1.123093987354582657e+00,1.071380592825750711e+00
3.196106379407288589e-01,2.161055627606876861e+00
4.999147167017624627e-01,8.534747616280293769e-01
1.413560231064341366e+00,4.462490479880132366e-01
2.957102726987265173e-01,1.395006227628031059e+00
8.877212716671142312e-01,7.218832340733843944e-01
1.168336432320884466e+00,2.134018327694782613e+00
2.630617791976441744e-02,8.244503784773943300e-01
2.636739737047101295e-01,7.888470024983946782e-01
7.594512236821678863e-01,1.206872863081517311e+00
3.821936256920044350e-02,1.083944321266233635e+00
1.214167891181759273e+00,2.422661791349927096e-01
8.597407611521106219e-01,1.309178523336952393e+00
9.271911073249327062e-01,9.391618485090770241e-01
5.500284195604783211e-01,1.335178618000697259e+00
2.044367635669844252e-01,8.012472677112404407e-01
2.531319421763504884e-01,1.093397124308926882e-01
9.586684141239074641e-01,8.080585169305407600e-01
1.129478979344833878e+00,9.941741944238418061e-01
1.745082378603193041e+00,1.080808989041224688e+00
5.862653722874479056e-01,9.671217091902645224e-01
9.558747099470570330e-01,6.940715571234633563e-01
2.081478745247410944e-01,5.319711408312042256e-01
5.514932982412455997e-01,1.615561517673940406e+00
1.266871893774804692e+00,1.621228880759354229e+00
6.225665560363644602e-01,1.562065280267044942e+00
1.025307885905266003e+00,7.176863859254836164e-01
9.785768897467788108e-01,8.381342678711899419e-01
1.044271947774301879e+00,5.835501768184561122e-01
1.117423173326752561e-01,9.455446748678286717e-02
4.038508301446794846e-01,1.407663853637884266e+00
1.443593397650171140e+00,9.770873960271889702e-01
5.071514205945002463e-01,8.863603079514172922e-01
4.711830742380911374e-01,3.173182600934062458e-01
1.333467479590491722e+00,9.289494505822452064e-01
5.841062123292189989e-01,6.833221082197394880e-01
4.807142683453795584e-01,8.787863971407406938e-01
7.849844527917916315e-01,8.496433830494075634e-01
2.227543324454229201e-01,3.057842684459843863e-01
1.947916860576875964e-01,4.610764892146765326e-01
1.156300648482722515e+00,7.432975835329231895e-01
1.099689109640466400e+00,1.409197127588488030e+00
7.082398702137941982e-01,1.530276737661944386e+00
1.933832968772968286e-01,5.530034961801113536e-01
7.719284304891179671e-01,1.449157257298027801e+00
3.488518034373405685e-01,3.956492680428702613e-02
7.887195188028568449e-01,8.802627354973824314e-01
1.301093860828998805e+00,1.827347009968411928e-01
2.811306852994957528e-01,5.934292796180127283e-01
1.812113078843757608e+00,8.198348233363967896e-01
8.063893960722812171e-02,2.053120838340959375e-01
1.184701382268174008e+00,6.808378201527363061e-01
3.179990334328082757e-01,4.234266556610045695e-01
1.106988596798399005e+00,2.939240505761574473e-01
4.714980597563649400e-01,1.420429038196636684e+00
1.013240121485495804e+00,1.312673637766918366e+00
2.626703196856994271e-02,5.169242640260995891e-01
3.927035995807169888e-01,2.256953513097231800e-01
5.417394901845775657e-01,6.119061951812817535e-01
1.865824412957418188e+00,9.055463446408732464e-01
1.047580289790893016e+00,1.033843607296727418e+00
1.181180457379640281e-01,6.679019623302961950e-02
5.788092950362845324e-01,1.178261272075646016e+00
1.403837154405321863e-01,7.365767891175757365e-01
7.744632254765621004e-01,1.374786243699001043e+00
2.167659803010582920e+00,2.230240305322606087e-02
2.697247386511370526e-01,1.400005411088657725e+00
7.438539418056785424e-01,2.883947190647750958e-02
5.102118892565663533e-01,5.290630128631369500e-01
3.829508677230505920e-01,6.363321059891591247e-01
7.623405416947899305e-01,7.208507784622170123e-01
7.737297016932023208e-01,1.962229643548659697e-01
4.899409717460567748e-02,5.822268623669261123e-01
6.186557014672940946e-01,8.067805952350097787e-01
4.786555394642089123e-01,5.228484728686404459e-01
3.187586267154229880e-02,9.373939892986195010e-01
2.849846080356044364e-01,5.841145277673909231e-02
1.482740406309956960e-01,5.474471470671502527e-01
5.402836627082859833e-01,7.282450164318799990e-01
9.908759694184878786e-01,2.766579417145162978e-01
2.263965327371709746e-01,2.106855304060880618e-01
1.420239283062253222e+00,1.208238498842253872e+00
1.264095768931317032e+00,1.281956825788412413e+00
8.763780184003233664e-01,1.610354790300833727e+00
1.046078067604210071e+00,6.278993478650325422e-01
4.894386808822693835e-01,1.523300068033805132e+00
3.491272115019079525e-01,1.588478786216997563e+00
5.784035693674847156e-01,4.814388988360307486e-02
1.057074493190941489e+00,1.123943954277811574e+00
1.139552435041503164e-01,8.957004911675707781e-01
1.641889928419673073e-01,1.308921159087492292e+00
6.526829724924840814e-01,1.197076603032970699e+00
1.194763954513596849e+00,5.251821488528211068e-01
6.181898525692631763e-01,8.728838287074432989e-01
6.280872982071197264e-01,4.876689165656892810e-01
2.825095544227462785e-02,9.970670037489051118e-01
8.646263441684631790e-01,3.280509797787607984e-01
7.871239819394231230e-01,9.591747462804519619e-01
1.022775910388430187e+00,2.081050173014800109e-01
3.388300086028582236e-01,2.690179249800026540e-01
1.407200107583093773e+00,9.639720748946201123e-02
4.927670731897291212e-01,1.137683402831127788e+00
3.527458924658053996e-01,2.238006283472369073e-01
1.420612092501206680e+00,1.276317325443310224e-03
5.061132761018600767e-01,1.035153450606969949e+00
1.556409953663506318e+00,1.215971832871506564e+00
9.363914218500327680e-01,1.542217872721396432e-01
5.896658833806536215e-01,1.152525662406162166e+00
9.570442814314082947e-01,1.929419641796221718e-01
1.081529227674078886e+00,1.060152763186454017e+00
2.956111567116583849e-01,8.606354058058909295e-01
2.320177942768996138e-01,7.855527500023136156e-01
7.184790608834816794e-01,7.967582847241823085e-01
8.535643612920633672e-01,9.796683790783780044e-01
1.350194034036692692e+00,5.960679694266611817e-01
1.021221846113924414e+00,1.156321759615668743e+00
2.709025169494855834e-01,3.985226330396782757e-01
5.624376839361615588e-01,1.395659723321546863e+00
2.679303467915625792e-01,2.331728317147268026e-01
1.260788985645792115e+00,8.438427779069465062e-01
8.608817621698447997e-01,1.306294685602324535e+00
1.855098407634477420e+00,6.211296315029590787e-01
1.420142115554979600e+00,9.054552932962958156e-01
1.247153081665388408e+00,2.087895543647761976e-01
1.929237673045247625e-01,8.673532686057694452e-01
3.911871088824324660e-01,1.335449851657204867e+00
1.588414771374055512e+00,9.748649770701289796e-02
1.198357779426962866e-01,7.998222242745711696e-02
5.707792548235709473e-01,7.218119258613076017e-01
2.526080399743501070e-01,1.169774478975121434e+00
1.036343519139533820e+00,7.075226574333225438e-01
2.011829903799446928e-01,7.565749571042761357e-01
5.852207205308235238e-01,1.480383263501529933e+00
2.126266843352995761e-01,7.265162148541481901e-01
1.188266365857231888e+00,9.220308808240760268e-01
4.442220157691412208e-02,1.259851253688962114e+00
6.988168302374588858e-01,3.776874744653506144e-01
7.149264986230167152e-01,2.617238557758442274e-01
8.331072084009603085e-01,6.806418989428177913e-01
1.028331683372357475e+00,1.309284778091159840e+00
8.199344709043502322e-01,1.186920402887865489e-01
9.563033593077963079e-01,4.212164928429873445e-02
7.436236434001761708e-01,8.393948994351615456e-01
1.153081480558511007e+00,7.184765148941868462e-01
1.223961264536126414e+00,7.396572634470539587e-01
2.635881757278294435e-01,1.115832212305673199e+00
7.222642114543493808e-01,5.098355673139395305e-01
2.138958218137411715e-01,1.392181597521610303e+00
5.531373388145399694e-01,1.562453970189457308e+00
5.523976125862738451e-01,1.113948145686679325e+00
1.246504040285374870e+00,1.122577478826431774e+00
5.802610333609643511e-01,9.106961508842048580e-02
6.574018673167137949e-01,6.366049366158725853e-01
4.711378191769686752e-01,7.493970921535442198e-02
1.966989098854571294e-01,1.478456978569483438e-01
2.293179711087486861e-01,5.698803582311879889e-01
1.205501836172504726e+00,5.479776186940934490e-01
9.202109909019190459e-01,3.143145094202051126e-01
7.806825302475982609e-01,1.020874527127631159e+00
9.293291694709507889e-01,9.774011029735953926e-01
6.309460668354544000e-01,4.084827987169057928e-01
1.017976557832685369e+00,4.224362802213376678e-01
3.624869137141863984e-01,1.150976387136674495e+00
6.912243966566812281e-01,4.662501997108129403e-01
9.268362745494639343e-01,4.793535314850891904e-01
1.259395237382512134e+00,5.979840787049321982e-01
1.101907145093861784e+00,1.634933551165772103e+00
1.782674321388444394e-02,8.319602030658614922e-01
4.780252486595480965e-01,1.004274681906496269e-01
4.571890251895279200e-01,1.485952383434735680e+00
1.439556520386110705e+00,1.164383843161402421e+00
6.486121408645102449e-01,9.928550885843964169e-01
2.039088942084347877e+00,7.805361076732176828e-01
1.627732626509774239e+00,8.129891010876696411e-01
1.484162566393835814e+00,5.299466339174776497e-01
5.046096423180483903e-01,7.294498821606121286e-01
2.577208193846254325e-01,1.263887611957711821e+00
7.770333296420461888e-01,2.193989927660953132e-01
1.540581219277261660e-01,1.588904639564021615e+00
1.001759344234980809e+00,5.912976087960988281e-01
1.764375693218882102e+00,1.520929768743279453e+00
1.736574725196596836e-01,7.208944409036016632e-01
8.947890514400377304e-01,1.322389892635726039e+00
1.297964314395778862e+00,1.508382343628640987e+00
1.289822980222909976e+00,7.754298315291927590e-01
3.787162202658572174e-01,5.854637554477637451e-02
9.122201642340773686e-01,6.171927012435557414e-01
2.684948941674308309e-01,8.990133886049674894e-01
2.269210764596933383e-01,4.696930937119627725e-01
4.727863789635687874e-01,1.044335084963161409e+00
8.970063389911291374e-01,1.022052679898034500e+00
3.986663004092103058e-01,4.468371089918588557e-01
7.294528600088013848e-01,4.212060319879635251e-01
1.939657075429535027e-02,9.307771169419720714e-01
8.888256260333500247e-01,1.134836438345567577e+00
1.549392489210928980e+00,6.024864169005788028e-01
1.442216461628399449e+00,5.651159797767948412e-01
6.375984588493069927e-01,7.433676586322360835e-01
7.225971600008860296e-01,1.029434727370028835e+00
8.820288913956575438e-01,1.328435288617376697e+00
7.018706889783942193e-01,8.155947579341611409e-01
5.036386944717288205e-01,7.606675582735862307e-01
1.904838710831692872e+00,1.118507266358289565e+00
2.744680121209635004e-01,9.416844467952566466e-01
7.906578483348365438e-01,1.214801927406383708e+00
5.093665939956031341e-01,2.119963324336092692e-01
8.465370879250921909e-01,7.867801804987675229e-01
6.613644765344796062e-01,4.284913116951989398e-01
1.132604237555284943e+00,4.020864360941894811e-01
7.324098075643573624e-01,6.920588911589028447e-01
3.587498763177741634e-01,9.278715471818799188e-03
1.512562015472286525e+00,1.568425556770607354e+00
4.969374995445839382e-01,1.249068936776667638e+00
8.771592134178975986e-01,7.938239118568304331e-01
1.393005100235809479e+00,1.224497359149343989e+00
1.747777849474837497e-01,3.354666553068502144e-01
1.314659516247665527e+00,5.498880234131269251e-01
7.530109687928064899e-01,5.755327522067139601e-01
2.345508533805165108e-01,1.555045150420155009e+00
1.648776745467478211e+00,5.728022638557688229e-01
8.483487811654093491e-01,1.475492981411359539e+00
8.269477606511039802e-01,3.115617058646348303e-01
2.954098268025276974e-01,1.984789108743150399e+00
5.335883274649177999e-02,7.549890257155873474e-01
1.295368919651757711e+00,2.856348675245869995e-01
2.739431905066531669e-01,1.077117663506459433e+00
6.357227862054102285e-01,9.727387452555926739e-01
1.604290895549320695e+00,9.654007870080021370e-01
8.066049465435716215e-01,1.590107435201498109e+00
1.439562942926839062e+00,9.295136485573480822e-01
7.610969034947234757e-02,3.096743999015231230e-01
1.009848471796644720e+00,7.260527841207190525e-01
5.086179887348637463e-01,2.245993300919781888e-01
1.839937871987867846e-01,8.451839889581094223e-01
5.728619435372939162e-02,1.464307213416680131e+00
9.595366566708364298e-01,6.224230305539091290e-03
6.397453703555046056e-01,1.095273364610743316e+00
7.468476509667451024e-01,3.098725436960984014e-01
4.879848547690753269e-01,1.544523388814727394e+00
7.623136051420066339e-01,4.787258110454803983e-01
1.334428553742766255e+00,5.095919122665458767e-01
4.326057116495409249e-01,1.220611075796059097e+00
7.354912723883524350e-01,2.742830676875372964e-01
3.440128270067477345e-02,3.002795270990878951e-01
2.641252314260959522e-01,1.610617924523353173e+00
4.301523417240376013e-01,7.841659543671272159e-01
9.515820576765697814e-01,1.858691316751883704e+00
1.136385351901084917e+00,1.016890476827752687e+00
8.988438224736327031e-01,6.365179134633246472e-01
5.687631419413474720e-01,1.277855283896379479e+00
8.982050472917010309e-01,7.327402689579385342e-01
1.494793580838198466e-01,2.086140855709626152e-01
4.307999690907650669e-01,7.842267123340089796e-01
2.965207779759296836e-01,1.040418330250921786e+00
2.224071582636475974e-01,8.382258625828827858e-01
9.088520970349232009e-01,1.385208584023154277e-01
6.282205918268521927e-01,7.487210489516569201e-01
