# p_0,p_1,p_2
2.266457210882380391e+00,4.721473331865053247e+00,6.817378919914297564e-01
1.794001770112374716e+00,5.031461529974468050e+00,1.342594899868069458e+00
2.172130338882587441e+00,3.406771663449727594e+00,1.888001753036737895e+00
1.346042988460329326e+00,3.876607623094215693e+00,1.101458749607634680e+00
1.937883862932025192e+00,4.439721301519901964e+00,9.258694965642929597e-01
2.098078944265219903e+00,4.457735970549383531e+00,1.858937982937082900e+00
2.256963384839908660e+00,4.461955665919801639e+00,1.052038599047559142e+00
2.580236972628000558e+00,4.388520337559733697e+00,1.095998666395726850e+00
2.169662459016219014e+00,4.173797490766096629e+00,7.089304844362183111e-01
3.013106415957598205e+00,3.515933272836659462e+00,9.635780564084117650e-01
1.650088716888319151e+00,3.541109241251186202e+00,1.788954570910074704e+00
2.134282335226747485e+00,4.136487669747066498e+00,1.606158512315648323e+00
1.784637525739846353e+00,3.273451960658706916e+00,1.740394092641915691e+00
2.644298773050985929e+00,3.261550426804354252e+00,6.824505124091736485e-01
1.690586730770410551e+00,4.671668477466042191e+00,1.203481121620881389e+00
1.294833902278473836e+00,4.108955985634836772e+00,1.322321961120340061e+00
1.677729879415156500e+00,4.481427754916117223e+00,1.440665796967669277e+00
3.094500877629621005e+00,4.202814198469788209e+00,1.136892025159697006e+00
1.818340719538603656e+00,4.964708565055791389e+00,1.295395642938796943e+00
2.255231147150462245e+00,3.287121420377022485e+00,1.019707732284404811e+00
1.378026106475013002e+00,3.753091552926883345e+00,4.788836113392088700e-01
2.478933038646052633e+00,4.022166118584083350e+00,7.616325857218388951e-01
1.549096724485652166e+00,4.844512046182027021e+00,4.154168677087008987e-01
2.092732483185002934e+00,4.393384437594001213e+00,9.558098829493144599e-01
1.765579872545149920e+00,3.612166032372046587e+00,1.182923600328788183e+00
1.736457833128391526e+00,4.205580323351751026e+00,3.551282880362275352e-01
1.408281543124277446e+00,4.146426698288046886e+00,5.941745651242302806e-01
2.072218894719484616e+00,2.494155688650659286e+00,7.127938964702860147e-01
1.760090920747649390e+00,3.609511368739871884e+00,1.040376430615860714e+00
2.067887435687519204e+00,4.118414294604896497e+00,9.317460350066255614e-01
2.565674977908367627e+00,4.098652983812366202e+00,8.195013346709725255e-01
3.058666321080063533e+00,4.181554497331626763e+00,8.388756561504454590e-01
1.514106655062966267e+00,3.909541218051186373e+00,5.029550957627858532e-01
1.959400286349079146e+00,3.921918394398179242e+00,3.145748281532846358e-01
1.493488538701858825e+00,3.512498101045109511e+00,3.938818143478246547e-01
2.811482642625420691e+00,3.776745847682140500e+00,1.220949973859707827e+00
1.075803746435413100e+00,3.621741602357916978e+00,1.467467004035224232e+00
6.163507633521057016e-01,3.269595815933977523e+00,7.263386868101725513e-01
2.078529649794247813e+00,3.335253913993822650e+00,8.436026078080317570e-01
1.674295531962112449e+00,4.036137063084310306e+00,6.243254754324716327e-01
1.356362281008137494e+00,4.382888391854332433e+00,2.961116081371772957e-01
1.779120785551232986e+00,4.328708057364390349e+00,1.000937344199089640e+00
1.618293270242402659e+00,4.087718814162249359e+00,1.427520258481911997e+00
1.851411701433098855e+00,4.889497845607680304e+00,4.506252955473882826e-01
2.521671487753623708e+00,3.139977483546558812e+00,9.238500794766643098e-01
1.767439483686184198e+00,3.117687222914717005e+00,2.631625306045480839e-01
1.814815060401721913e+00,4.109946232149447098e+00,1.052260389390762718e+00
2.633231487516623837e+00,4.530276383082724401e+00,1.493580559179003009e+00
5.656798385689580932e-01,3.395869196074977392e+00,1.001240880283973622e+00
3.005979567487906845e+00,3.788753745800551354e+00,1.728999462485518723e+00
1.280433783548762694e+00,3.660715226782481846e+00,2.254770342071872324e-01
1.452083287905366671e+00,4.646410601609610502e+00,7.808163891296587833e-01
2.544012783480249951e+00,4.076737074858851173e+00,5.680466997575668309e-01
2.594063143919179026e+00,3.779183596659332345e+00,1.577013718705670087e+00
2.091960981129733277e+00,3.939956777909862318e+00,3.109488180330401974e-01
2.249330999254044006e+00,4.403940623611077854e+00,1.294457788382815666e+00
2.772639645888620219e+00,4.881441957723408720e+00,1.731183004448486162e+00
1.192780084851674305e+00,4.859642257827455403e+00,6.487776854681117644e-01
1.858183058269700094e+00,4.114714664890338547e+00,2.409684182166158539e-01
1.765337640036982014e+00,4.048404226287964924e+00,1.425887305328491728e+00
2.883261701273103661e+00,4.549384306572001435e+00,1.639070572660714209e+00
1.731432455537772697e+00,4.098144541481480552e+00,5.957469303212474809e-01
1.889321149962668756e+00,4.650251286250648874e+00,1.295699031601677875e+00
1.959574737684172785e+00,3.630124485218310326e+00,9.060667696894385559e-01
1.386887003789168737e+00,4.353938803466133045e+00,9.993906438296076278e-01
1.151386578015761497e+00,4.437871706214822076e+00,7.686582416451811506e-01
2.268600169683139267e+00,5.058884137426829852e+00,1.283544462614355286e+00
2.131410961803080983e+00,3.896484112241103137e+00,4.008606061871020643e-01
2.271584377849097169e+00,4.211772925239502641e+00,1.176925425464653729e+00
1.674525510330600486e+00,3.334630707901759195e+00,1.818962158589729761e+00
1.811904830046159987e+00,4.426499303328849777e+00,1.243838233508617996e+00
1.824769890013647977e+00,3.815131266701124346e+00,1.093177061765883140e+00
1.242071696151434868e+00,3.424309896715741708e+00,7.874323234914575309e-01
2.474931454413336951e+00,4.268809826358270776e+00,2.051058970084355115e-01
2.203608548664018230e+00,2.993282095634138606e+00,3.677960653228806720e-02
1.462574890324966237e+00,3.126582725871865254e+00,6.761805582108101342e-01
1.930933705455420757e+00,4.087836517973258310e+00,8.400822388206450331e-01
2.170711908759309861e+00,3.491156824000501313e+00,1.966215056919873305e+00
2.312230427833625424e+00,4.375892699894110116e+00,9.962856471534143887e-01
1.840262498671355829e+00,3.360765800081447541e+00,4.991532102214623068e-01
2.438355847281938882e+00,4.488361558685366681e+00,1.191348983944442663e+00
1.882109955370510290e+00,4.063334264629781423e+00,2.050951237347178768e+00
2.115022697222989301e+00,3.965326843029259862e+00,2.489068200537635889e+00
1.484331505508215354e+00,3.064220008342970036e+00,1.326309778641944437e+00
1.709482722820977685e+00,4.349836712563526220e+00,8.795446817443842713e-01
2.033918635815132436e+00,4.524934554916845819e+00,1.237280313799436371e+00
2.182468934173372510e+00,4.506872619393384127e+00,7.431736898698159122e-01
1.502892342415528493e+00,3.296369884530816474e+00,1.156783305704180309e+00
2.367577069951802393e+00,2.999038697807638876e+00,8.172408715266427093e-01
2.682805720239999303e+00,3.620695713577807950e+00,6.019452577644519575e-01
2.331955683646789179e+00,4.000310559072715044e+00,1.687865898322284952e-01
1.836522183051167767e+00,4.216290139014643223e+00,1.419239410402370893e+00
2.548273205399105734e+00,3.610374522801215402e+00,7.560454829597241799e-01
1.625046934279066768e+00,4.071036001468850252e+00,9.300242471938675592e-01
1.749161226677125702e+00,4.247538161059617678e+00,8.217471803544538211e-01
2.476540863142856264e+00,4.015268097573929218e+00,1.085035931265258879e+00
2.104441003167852209e+00,3.926666540216193102e+00,2.412212643603004913e+00
2.451276721154098226e+00,4.731300289355479194e+00,1.819758100124937883e+00
1.947742390496172149e+00,4.852121889690937273e+00,4.648517748682940987e-01
2.241641871974950462e+00,3.351754160412968808e+00,1.126205243643894516e+00
2.023570274998674368e+00,4.559551220848995889e+00,8.273943626057549405e-01
1.949645736461850687e+00,3.925981048985969668e+00,1.490578529662191620e+00
2.207921725013997527e+00,3.473948190474790643e+00,6.444054605745670461e-01
1.717886940065535439e+00,3.911353758105414080e+00,6.294556145959002702e-01
2.666914276649396953e+00,4.636711145785491262e+00,9.713970652006478357e-01
2.573697949126214191e+00,4.049891808414291638e+00,1.087527808946258334e+00
2.364239745829917805e+00,3.563786708868138753e+00,5.322849456821968639e-01
1.148017780768957108e+00,4.530078550182896180e+00,1.056409298897211357e+00
2.854056019021461665e+00,4.480257499933650855e+00,1.284637773217300882e+00
1.792283723934697370e+00,3.230283119270055625e+00,9.285078254643873708e-01
2.125706538990105532e+00,3.269431372577962236e+00,4.660486294387289341e-02
1.322356168150309541e+00,3.341313272232701248e+00,1.029497274015719555e+00
2.172506031651638470e+00,4.700153846414746539e+00,2.080611094632168534e+00
2.786836768828644395e+00,4.254268576859271178e+00,1.210437303284586097e+00
2.678252302165476273e+00,4.441318100992824647e+00,1.887482957180213861e+00
2.185667427955675368e+00,4.023735250269862007e+00,1.303426161144978668e+00
1.932257850867710847e+00,4.476229871238871283e+00,1.122014548610303031e+00
1.786985532522527009e+00,4.580338993894343957e+00,3.933868486017837451e-01
2.560708826968204121e+00,3.980258319087274010e+00,9.258454299072624849e-01
2.070525293435958147e+00,4.028498225342626249e+00,1.571320033050163545e+00
1.821076335558834414e+00,3.251033408010349124e+00,1.327007299844165988e+00
1.763477448266817849e+00,3.284674301487982007e+00,9.961972021542621070e-01
2.292532412900811778e+00,4.827567418621794282e+00,1.394606811303911398e+00
1.453292474432429149e+00,4.040179824051518764e+00,7.380145579267985978e-01
1.388301354522516462e+00,4.858652944127952011e+00,4.778359226306116980e-01
1.445296837319396399e+00,3.131942202089090799e+00,1.861915476661736957e+00
1.897488786638777514e+00,3.896676447013963873e+00,1.468180400216249737e+00
1.944125789294588014e+00,3.994728011138154233e+00,6.153655594874372081e-01
1.353428167440719143e+00,3.591651642955015156e+00,6.881004735301914366e-01
1.511626162438149512e+00,4.034730124065788459e+00,6.486567047676237152e-01
1.534109350198813448e+00,3.886916750027586076e+00,1.143337975357247016e+00
1.234540495934601356e+00,4.886569081796078073e+00,3.210511200061816339e-01
2.135196940390623244e+00,4.210309612232780552e+00,1.167949375284528024e+00
1.788944418522819380e+00,4.773549963250147243e+00,1.505002942683042244e+00
2.332885024697438858e+00,4.198302598844536604e+00,1.834248551969437147e+00
2.399005721072190234e+00,3.694277468622063409e+00,2.551109060245903004e-01
2.299479677254072207e+00,3.748785640648912398e+00,1.141676214330037409e+00
2.145406746333922143e+00,4.860937939194322155e+00,7.067778665653723369e-01
1.813545828882459743e+00,4.507640223596562912e+00,1.828462129859899088e+00
2.142504445051633510e+00,4.158029547018522898e+00,1.073686953873197236e+00
1.852812253838096446e+00,4.088271926316722649e+00,7.192249684655747100e-01
2.454020123060778769e+00,3.815028483049449193e+00,4.972507869225897270e-01
2.308752964901509053e+00,4.360562994855069263e+00,4.218224122706245582e-01
1.653841363222661842e+00,4.120179162150544805e+00,9.965239126504976674e-01
1.912242249329718868e+00,4.240994821569695539e+00,2.304555714206853345e+00
1.818544720758189959e+00,3.238947353541973051e+00,1.503559601678897018e+00
5.717150775522079620e-01,4.859799197434476525e+00,7.291803698087967467e-01
2.056385931876945961e+00,5.019840618415316591e+00,1.196428643738141950e+00
1.366388306871091363e+00,4.181643178018776830e+00,8.024762464541568274e-01
1.922542724272319425e+00,4.030428088139479392e+00,6.389519455861651931e-01
1.474019865643263483e+00,3.487182648341533131e+00,6.605253864303346489e-01
2.527199292290695176e+00,3.605521874851080000e+00,1.454717310825655252e+00
3.198713925417562276e+00,3.633172058461004550e+00,7.939746406312003790e-01
2.847942466399159489e+00,3.350816267357250133e+00,8.009938391965835125e-01
2.198392385007785776e+00,4.634167769966052397e+00,1.805020019661661701e-01
1.862285178684694564e+00,4.067726512253317495e+00,1.087363423555394393e+00
1.208170712060197882e+00,4.009123612162257544e+00,5.514945518486611409e-01
1.326186101642325754e+00,4.293742697656513840e+00,7.130176041459016512e-01
1.958654470704048967e+00,3.067684349091552853e+00,4.730000397246714172e-02
2.864664216631962468e+00,4.524228544269906394e+00,6.444384208695046468e-01
2.356835550683990643e+00,4.699545233712156822e+00,5.950031365057413257e-01
3.102316410094424270e+00,4.021950756136668303e+00,1.046454965006191395e+00
2.656468444652893446e+00,4.074429880738583698e+00,2.662489043393608812e-01
2.232078081042256468e+00,4.263089009418807862e+00,1.367026186329422188e+00
2.265634740116421408e+00,4.048534577386374345e+00,1.337749981220890838e+00
2.111614893496978507e+00,4.107001125526899443e+00,1.563057243665606943e+00
1.030893202407135778e+00,3.843419682181729247e+00,7.116903909007732398e-01
2.026692820896233815e+00,3.294295636511206382e+00,7.561957859684627081e-01
2.052730177687599689e+00,4.165032224181913989e+00,5.581348927784535174e-01
1.633637163546582061e+00,4.239684008270266702e+00,1.267121977927583298e+00
2.517503451297896433e+00,3.532844181182540844e+00,1.339596630158465640e+00
1.350744152157147049e+00,4.043297024978849130e+00,1.563650514339413711e+00
2.650676750003579496e+00,3.398072145392884824e+00,9.741099519435607590e-01
2.284280625798658981e+00,3.870521474053727484e+00,1.956713252216843557e+00
3.113566739497116487e+00,3.942503766269927823e+00,3.502625513244692623e-01
2.276782288700057055e+00,3.606186689068797246e+00,8.099962637658071340e-01
2.172756783324569341e+00,4.266443888517428285e+00,1.039919833646790526e+00
3.073129486270258504e+00,4.567911176763494119e+00,1.301261509816848072e+00
1.584496299492011762e+00,3.882024835175765354e+00,1.214510639511281909e+00
1.697111530928853584e+00,2.912272983139502003e+00,1.260379336692713403e+00
1.735626527503182359e+00,3.211623569499414188e+00,1.530707052036608395e+00
2.235775834809932583e+00,3.742857150900351204e+00,2.400683530628215934e-01
1.834430853680269813e+00,3.674424738790803335e+00,1.149288366975752318e+00
1.132341403739566044e+00,4.291432284819567400e+00,8.450176769835872070e-01
2.533344388006491421e+00,3.671484901854575433e+00,2.832752985265234447e-01
1.503785399154984326e+00,4.177360075342154033e+00,9.416899308054299533e-01
2.160269272735529711e+00,3.894848305034383174e+00,1.039853318105544711e+00
1.388073452531155993e+00,3.619427294030192588e+00,1.296842958715034078e+00
2.658869680065758523e+00,5.056929441320441754e+00,1.652682224116205578e+00
2.489455508325442601e+00,3.920849745831019195e+00,1.028228847409977220e+00
2.392231822707944655e+00,3.529853722402449101e+00,1.738053898988108692e+00
1.405330669619732298e+00,4.409021053783523492e+00,7.298143279458513266e-01
1.717524012262105826e+00,4.571172219694385142e+00,8.891620152473534988e-01
1.048944166721779148e+00,4.436752780309380917e+00,9.382732810147158542e-01
1.566220269413502564e+00,4.024245261702267484e+00,1.102598554826095256e+00
2.009469082370895165e+00,3.599542373374507331e+00,1.071853675421110985e+00
1.863180305762321076e+00,3.537356215913463942e+00,1.734534275061235364e+00
2.146149536060462548e+00,3.591178338652627033e+00,1.096023441491642769e+00
1.232177068507076312e+00,4.134332423844411686e+00,1.596263359881258559e+00
2.635512979078546980e+00,5.361770238121255971e+00,1.305921382597629687e+00
2.555694648333920682e+00,3.774326898586021883e+00,1.519496124710728147e+00
2.352839601839517236e+00,4.736678356982794824e+00,1.352191172452425150e+00
1.831129959244505612e+00,4.336973679065556198e+00,1.253780923995000629e+00
1.445833232954730097e+00,3.492531662233854028e+00,1.137477330030458145e+00
2.464163860431774822e+00,4.321992970309296744e+00,1.418293911220635639e+00
1.235632355206802035e+00,4.234543845987258415e+00,5.502333073112926076e-01
2.114981532554300880e+00,3.303305547325409819e+00,8.005691779249628492e-01
1.806142795306926896e+00,4.110876026956641560e+00,1.196121164377361712e+00
1.652949670457863673e+00,3.795778803426772985e+00,1.912458095998092134e+00
1.713434365653797142e+00,4.128650907290938754e+00,5.596828414471712865e-01
2.168661206171157652e+00,5.081743698347403360e+00,7.899479866109189174e-01
1.595431576138542473e+00,4.410184345208566725e+00,7.233914887683594586e-01
2.013024377073377558e+00,4.079353287753527013e+00,5.499175385208323608e-01
1.507865249881840342e+00,3.527928647404955154e+00,8.807660623705799718e-01
2.347677794883532787e+00,4.636390052714862264e+00,1.316353854118650357e+00
1.959488671915311508e+00,4.659105840134433407e+00,1.078286371078372108e+00
2.249879058233628992e+00,3.293351607333994568e+00,2.087981788192768029e+00
1.724889346085493713e+00,4.797026476299333098e+00,1.052485954433755477e+00
2.104360700769264625e+00,4.635376548982779177e+00,9.041560917051001400e-01
2.117258829653914542e+00,4.224190607872196246e+00,2.918422890210181642e-02
2.438047744318432741e+00,4.082088486009689099e+00,8.291519487200499361e-01
1.950798625324307256e+00,4.127873450743475559e+00,6.492979521451783809e-01
2.883824574028816645e+00,4.381006096948242501e+00,1.659476089266067156e+00
2.219739213410510725e+00,4.058501252574672868e+00,6.575672565457466590e-01
1.445881946562625808e+00,5.061519462565724048e+00,1.189615070798956342e+00
2.079580353735500431e+00,3.274136752937371053e+00,8.503365005721272851e-01
2.175743698357732736e+00,3.719440530120337485e+00,6.820108164100835424e-02
1.967545086601807158e+00,4.249773799209547676e+00,1.251141128699646554e-01
2.253909724606069531e+00,3.986440986653745355e+00,1.711349686333369480e+00
2.414224985097187748e+00,3.864932646651232595e+00,1.412648499916455691e-01
1.581406861976124123e+00,3.816764363811764760e+00,1.148080291550380272e+00
2.342789418950288027e+00,4.024910731186213120e+00,9.123605661605540540e-01
1.746664841974795435e+00,3.239787771658051874e+00,8.588200644512149484e-01
1.712214867996135315e+00,3.324062458894104566e+00,7.174744493832008185e-01
2.137218103535900582e+00,4.742137430296362588e+00,5.060913165896233634e-01
2.286720243938141994e+00,5.380819141222636048e+00,8.526616107939802847e-01
2.230399751423103094e+00,4.367439186228182280e+00,6.833466130711266517e-01
1.529686875995523332e+00,4.061296208510047911e+00,7.522167754857729260e-01
1.421936781055058940e+00,3.767246356844990540e+00,1.630225606750644207e+00
1.960255582964697485e+00,3.746421284909427829e+00,1.040783066995065287e+00
2.576546042406697268e+00,4.343339450314812389e+00,6.901155539985694976e-01
1.884787984236101721e+00,3.949705627230708505e+00,6.941504529619028085e-01
2.223956156472715495e+00,3.779703726258289542e+00,1.478260325515975415e+00
3.403158426560363381e+00,4.444602153648001597e+00,2.218176865101505468e-01
3.004252706154292518e+00,4.745124311412848073e+00,6.337932617741028896e-01
2.203312385258312300e+00,3.920149647226844003e+00,1.412704495005186134e+00
1.726547039286266294e+00,4.236482398342449329e+00,8.758534257803107792e-01
2.001714981357836098e+00,4.521071277146785583e+00,1.516063965018465520e+00
1.783314490845638423e+00,3.859123959020779981e+00,5.974798964601301110e-01
2.111794071884369739e+00,4.612737630883556150e+00,8.573004212036950955e-01
1.717132238097502928e+00,3.760696547172929893e+00,1.616702013177567343e+00
2.164775780354186718e+00,4.750089195380893692e+00,1.020712693659802328e+00
1.731514556261104287e+00,3.428648778950890375e+00,1.459015534251815849e+00
1.927453128225754542e+00,3.400281256878815217e+00,3.635433810399899546e-01
2.260398626425248914e+00,3.871698846217688228e+00,1.288430403081797238e+00
1.991216874836530870e+00,4.669422900584922154e+00,4.749094681302472587e-01
1.826550803280675872e+00,4.318541086631885406e+00,1.797035447878347014e+00
2.018716303667799750e+00,2.884454107952954871e+00,1.064669263792146436e+00
2.659723651455508708e+00,4.070358682201264067e+00,1.805299138245110235e+00
2.514889690503480324e+00,4.238125723886107643e+00,8.464249310924700787e-01
1.926811548780926087e+00,4.284646920221032218e+00,1.028443251335414033e+00
2.339495204543343476e+00,3.270592044462179437e+00,3.133345991451743640e-01
2.506304838326463447e+00,4.222147235943558563e+00,4.462617394546155580e-01
1.881004753420050912e+00,3.466396511141761838e+00,1.469937629565634563e+00
1.459236394703006923e+00,3.988527828940759523e+00,4.129359162835354313e-01
2.781764906069285725e+00,2.815707195221401449e+00,1.287075491315675446e+00
1.516715300938340505e+00,3.886096124748288805e+00,1.227535737335232469e-01
1.715941085932759513e+00,3.130955298598367076e+00,2.294364063658016484e-01
1.777437996917232033e+00,3.144032897815872030e+00,1.174615456831070714e+00
2.512435299182947723e+00,3.660302131111489388e+00,3.099592864464483233e-01
2.167085884443248567e+00,4.296663039484087676e+00,1.050543475199958054e+00
1.735119298774033814e+00,3.893955900257209723e+00,6.153932627873172079e-01
1.441496005887603626e+00,4.162717609906115612e+00,1.362658926099324486e+00
1.988025302483028778e+00,3.971568619626250296e+00,1.862902119666809408e+00
1.572751090481596004e+00,4.365513991769082836e+00,1.901824633725959224e+00
1.354383439798739541e+00,4.486149245940645791e+00,4.994597882893720975e-01
2.361856024317119385e+00,3.812356169375513470e+00,1.194143245794249131e+00
1.911927421302092700e+00,4.516508318710276804e+00,1.130146589264878543e+00
1.761298208403661247e+00,4.448608140941912481e+00,7.113181987822074781e-01
1.960355842975035845e+00,3.834457989718595083e+00,1.185632526747879334e+00
1.324443447172644284e+00,3.722670182418133411e+00,1.357325913295405861e+00
2.952329790854516300e+00,4.693119683992796887e+00,1.097260866647196353e+00
2.325550163851086705e+00,3.772884091915208238e+00,7.430653318233475524e-01
2.274110888511773787e+00,3.863244139895627427e+00,1.605653697666113100e+00
1.762390394419378836e+00,3.877080992351369382e+00,1.086644433774087037e+00
1.893402401286657488e+00,4.412986571036373817e+00,8.153575777316277584e-01
2.413411193162170232e+00,4.094839853663693852e+00,1.452627903533505238e+00
3.116966848751606012e+00,4.364878360258002132e+00,1.298100217141887391e+00
2.230308069775076341e+00,3.857233403699738439e+00,1.141029613903567608e+00
2.806438821603528311e+00,4.247433181157997062e+00,8.407724823594424635e-01
2.359516654020892279e+00,3.660558056767826418e+00,6.642027986559702057e-01
2.149399004636210364e+00,4.329149443966325173e+00,1.304620107072415491e+00
2.127707040342420086e+00,3.690527020948974446e+00,7.638803588090727903e-01
2.142236267397508165e+00,3.504360369149517318e+00,1.412304235271520270e+00
2.230198671074066663e+00,3.609834662453698328e+00,9.396445508148387749e-01
1.958054979067357815e+00,4.675593167216836044e+00,1.270378806455742415e+00
2.062054288681303138e+00,4.765613469772333133e+00,9.288630731152297537e-01
2.339893410815423458e+00,4.476065745419516517e+00,1.638606700883886269e+00
2.160565213222888747e+00,3.782234281646351892e+00,3.487929945425228828e-01
2.608520480751944426e+00,4.777625200278832196e+00,5.807425364571661142e-01
1.333419682228128789e+00,3.675719444667150615e+00,1.296892184839303352e-01
2.817644411355135325e+00,5.056364357840106294e+00,3.797960611757986715e-01
1.978001133935576306e+00,4.622742534335293030e+00,8.154977205903608528e-01
1.685709994298275616e+00,3.997862082190684951e+00,1.338140183732945854e+00
2.916460462204193860e+00,3.956270870451365607e+00,6.555760422078283911e-01
1.951177481520564694e+00,4.684043356485917187e+00,1.792990631195330309e+00
2.712318926241155559e+00,3.590786051300258297e+00,9.015219757389767441e-01
1.180630745093510292e+00,3.924264040289489941e+00,8.975966058091716659e-01
2.397617254908555040e+00,3.574994175516632122e+00,1.245965679844542873e+00
2.210778738531434584e+00,4.240634288941418362e+00,6.154928393122659491e-01
2.584742691250016655e+00,3.574179046598726650e+00,3.991016589445902651e-01
2.596441418741725293e+00,3.862494017857354134e+00,1.588989525617642062e+00
2.146522132136455596e+00,3.875054404316111700e+00,2.261604128491904175e-01
2.317362027007469294e+00,3.440003671305458699e+00,8.037007599211076769e-02
1.939229933153070240e+00,4.330390969561425329e+00,1.110561493881429440e+00
2.352026449429679200e+00,3.918250609690011377e+00,7.847584394953495135e-01
2.473670820734864773e+00,3.203895116112970509e+00,6.087275254493544896e-01
1.156274927701712585e+00,4.135464580076471997e+00,1.651783687121958000e+00
1.546119749100196117e+00,4.468516879328796598e+00,1.014091309328568613e+00
1.836107574090085404e+00,4.165855199989197288e+00,1.193113650523208502e+00
1.025577893470671853e+00,4.322541163744248571e+00,1.343763060577153556e+00
2.357623628363819446e+00,3.574810768467519662e+00,1.316040154772515125e+00
1.590027361615305779e+00,3.418254699809096575e+00,1.777677914954298277e+00
1.476983147491021331e+00,3.984147192528620707e+00,8.611790333542641562e-01
1.384923804549706317e+00,4.066715406426841817e+00,5.923140569629355978e-01
2.088164712851865890e+00,4.786818176122904056e+00,3.432064841499093966e-02
1.413256521357419082e+00,3.537326406335134177e+00,6.841636238324835251e-01
2.518793528115287561e+00,4.055500793666238835e+00,1.003344270211317113e+00
2.142534419497577947e+00,3.685670958029051203e+00,3.197857102822229125e-01
2.633385912528879214e+00,4.528061455661934964e+00,9.539300284101501770e-01
2.000982547938829903e+00,4.477063397377293086e+00,3.622751902678486013e-01
1.286761236533444430e+00,4.323940319320421999e+00,5.264168851559580808e-01
9.057086214814804581e-01,3.410301110032279759e+00,1.168920122814437246e+00
1.920203692320907152e+00,3.641496165851291877e+00,1.802538099043371700e+00
2.073723042706239195e+00,3.788154231454467613e+00,1.420008000633805167e+00
2.819411399935320084e+00,3.509447173845701151e+00,6.411734609402556240e-01
2.015265189138889301e+00,3.937681529814732961e+00,6.875397909404665775e-01
2.319248849913742028e+00,4.581152986222879697e+00,1.878570350378573783e+00
2.026342837515542339e+00,3.857599885334377809e+00,8.280516748477200206e-01
2.486623947271853208e+00,4.758789456113292182e+00,6.861108532963673401e-01
2.140734179048940256e+00,4.224374855228337999e+00,1.059837297182103510e+00
2.888964057605899693e+00,3.646045589252719044e+00,5.434686257126686293e-01
2.227687631970584725e+00,3.937495125409264496e+00,3.762482142673920782e-01
1.251847818797626744e+00,3.532232412038355029e+00,4.667889607342972091e-01
2.377458143585045480e+00,4.911794820744179724e+00,6.567084270919451017e-01
1.947331594118323350e+00,4.970152234472411834e+00,1.840056141547973256e+00
2.037958018040092245e+00,2.844250237652316216e+00,1.671225880446655321e+00
2.326440853427820699e+00,3.966039675408150611e+00,5.302250520305025194e-01
2.440613088279824705e+00,3.543609997387034305e+00,8.373323953264927288e-01
1.631630220698648603e+00,3.895270136099979741e+00,1.612961163820328503e+00
1.398803625509987159e+00,4.134332849453955738e+00,1.043648464410969368e+00
2.597972392112217754e+00,4.125268609277653375e+00,1.053244728613741410e+00
1.910197453627834552e+00,4.329121324519949354e+00,1.614819931602341718e+00
2.428368507151850597e+00,3.443918253536017549e+00,3.470665335564434573e-01
1.467035391685263201e+00,4.505756363798569808e+00,2.914092247822716031e-01
1.729265454031327032e+00,4.902709950785857806e+00,7.480415141435716730e-01
2.946751295879640686e+00,4.510946599701116000e+00,6.930323566909633026e-01
2.375007404008519174e+00,4.196305261684990739e+00,1.620460695118389749e+00
1.479410148442931394e+00,3.555644350083246419e+00,1.490136424670547299e+00
1.835207712231538890e+00,4.155944623131916593e+00,3.056106767887711850e-02
2.764532632360546582e+00,3.833059924798520424e+00,1.103548864004368024e+00
2.512799020155633389e+00,4.416194493297488144e+00,5.934026353039150159e-01
7.670085848427006248e-01,4.494526066926854746e+00,1.740353857615476230e+00
1.557406952413253443e+00,4.094593167529383848e+00,1.347702147419221674e+00
1.858688171707391534e+00,4.664516002874496081e+00,3.188335320990520749e-02
2.707930472725319504e+00,2.828322415276927515e+00,1.206749087967077028e+00
3.235278652156176271e+00,4.866948555231500606e+00,2.847598444738581591e-01
1.676999063966741588e+00,3.841141412014680956e+00,1.052269534380209093e+00
2.273751736553873304e+00,4.220016396549360671e+00,8.218165609222517487e-01
2.292682003993196993e+00,4.357202219538284460e+00,5.154378672112909232e-01
2.562861640940240715e+00,2.851050336259833173e+00,1.365853850971627592e+00
2.682305994562127260e+00,4.765818459781685945e+00,1.257181185653401645e+00
1.463524458818270091e+00,4.374183158830886597e+00,1.080283983714191764e+00
2.695759765394056373e+00,4.539283735927555519e+00,1.348128338212179589e+00
2.363752089712694460e+00,4.027390413545876235e+00,5.619700183693731033e-01
1.281527799991047711e+00,3.834043436821001460e+00,1.621137154966646010e+00
2.624611600816717072e+00,3.418666162748906778e+00,1.522458561663237564e+00
2.046889468098051168e+00,5.033460010024832343e+00,4.180846870452576969e-01
2.033472221315534512e+00,4.118560623258869846e+00,1.465086431861497562e+00
1.666764935019619198e+00,3.854923815103447282e+00,1.210403596537735549e+00
2.734017982124679502e+00,3.529933242317060405e+00,1.874430572314161436e+00
1.471454348787291977e+00,4.801773293852913405e+00,1.110625868597593380e+00
6.606302161450585686e-01,4.751633916557694626e+00,9.514145406413458961e-01
1.774122424748496130e+00,3.558494060572911621e+00,1.180207467526232623e+00
1.850599077267102377e+00,3.251284953045207260e+00,8.302859645595406235e-02
2.024064481357262135e+00,4.192457182198447541e+00,3.367927043947924748e-01
2.061336829249681202e+00,4.224311525139355261e+00,1.002779621140687638e+00
2.290787161610929878e+00,3.770542756981806853e+00,1.550956406370203711e+00
