# d_0,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9
9.000000000000000222e-01,9.000000000000000222e-01,7.987865451331043198e-01,3.093372209984475152e-01,1.118859554806644230e+00,1.101533188369381716e-01,1.822568024479137350e+00,4.485809669326937948e-02,3.119512235514760867e+00,2.371043268288036687e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.352992953713649138e-01,3.829635067945349469e-01,3.723951796070069098e-01,1.442055865544924764e-01,4.027510907547914853e-01,5.404324655098210334e-02,4.751917828346757244e-01,2.089647405840784969e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.611076449789708875e-01,1.099877870437917737e+00,2.346019048622511316e-01,9.486583346635621972e-01,1.491331622036392024e-01,7.035215606993673321e-01,1.203518640696415454e-01,4.939750994229883951e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.941683894168175550e-01,1.377128232316676693e+00,7.179755939819680577e-02,1.344328288873531063e+00,2.125832361090999184e-02,1.157779994609656971e+00,8.325826457014857962e-03,9.684360836122608562e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.072393562727184557e+00,5.541187138358993902e-01,1.559525779179027793e+00,4.539688937688552972e-01,2.218556647370915513e+00,6.238396855926751083e-01,2.216386738003524925e+00,1.243476164074708068e+00
9.000000000000000222e-01,9.000000000000000222e-01,1.478820479874040750e+00,1.994575335150700734e+00,1.388436928747015742e+00,6.030141866963370845e+00,4.102888135314827212e-01,1.019848484226582208e+01,8.196711554709304459e-02,9.707636626966074544e+00
9.000000000000000222e-01,9.000000000000000222e-01,7.227033270898629569e-01,4.336032977109998687e-01,7.313361720313822367e-01,2.031096595038500707e-01,8.258296363636499215e-01,9.730071079961535863e-02,9.803742348458944766e-01,4.904309811621326842e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.565389129538868884e-01,3.609551949903092583e-01,7.130775778812474819e-01,1.436529143650313312e-01,9.072750796120347960e-01,5.807292254524187153e-02,1.228634553755308056e+00,2.421843897872642815e-02
9.000000000000000222e-01,9.000000000000000222e-01,8.216964159761845909e-01,4.404449011227822841e-01,1.237746397327141867e+00,2.452752550262411457e-01,2.196698576877682996e+00,2.217114103751171850e-01,3.412444761866714860e+00,4.668118705686847281e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.235487196634256102e-01,5.375041374320845833e-01,3.329428035582334688e-01,2.776896345766814433e-01,3.553219487700655099e-01,1.412241129539356654e-01,4.425836918029697475e-01,7.430666433045403363e-02
9.000000000000000222e-01,9.000000000000000222e-01,8.497378978404169780e-01,1.164790748982921897e+00,7.243475881629821700e-01,1.391102343253656004e+00,5.797176740166406494e-01,1.467847799125440389e+00,4.657750104419455806e-01,1.378621998502655766e+00
9.000000000000000222e-01,9.000000000000000222e-01,9.341483601383792079e-01,5.091233647794883854e-01,1.250113771478728708e+00,3.274728009960191089e-01,1.841033862200359250e+00,2.911547390968132754e-01,2.612488626947160775e+00,4.284417739772307110e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.401050791513225646e-01,1.169057277758352775e+00,6.047895421846005010e-02,1.050512994741076067e+00,1.935000647767181822e-02,8.639414781142499278e-01,8.012111368205320980e-03,6.953280646646131657e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.673407427565163808e-01,5.212679054528641664e-01,3.574957258531530901e-01,2.589133237782646479e-01,3.426755449607625237e-01,1.241543410417017407e-01,3.671381197946167463e-01,5.980829374174753688e-02
9.000000000000000222e-01,9.000000000000000222e-01,1.119205478607020465e+00,6.927256212989917339e-01,1.510291789304615939e+00,7.834359378323247913e-01,1.480569965912224228e+00,1.171683247135470118e+00,1.022584887596883263e+00,1.217065715671989512e+00
9.000000000000000222e-01,9.000000000000000222e-01,8.295291286153348986e-01,7.252465714891104254e-01,8.309347113077488745e-01,5.581449616852742768e-01,8.886537702204443390e-01,4.481949680948759118e-01,9.858344593793523236e-01,4.010485655247365555e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.061324052747214752e-01,3.159688107922351552e-01,4.612429494040548028e-01,1.079302738652106741e-01,4.971866050801382331e-01,3.688349400147968027e-02,5.674645713758116328e-01,1.271636843746552781e-02
9.000000000000000222e-01,9.000000000000000222e-01,5.151109112730615225e-01,3.026734015758320018e-01,4.447631174983809887e-01,9.977541290664493356e-02,4.406380079260081573e-01,3.278194349610950853e-02,4.567691574352557016e-01,1.077989799685138972e-02
9.000000000000000222e-01,9.000000000000000222e-01,1.077464614087512595e+00,4.356735004346812268e-01,1.659391731945724313e+00,2.414589957286388255e-01,2.815286281803523583e+00,1.818165125396741244e-01,4.797821265278184200e+00,2.402007435683820857e-01
9.000000000000000222e-01,9.000000000000000222e-01,8.782409120729735008e-01,5.103332935143183313e-01,1.093992954358014469e+00,2.941991423047177756e-01,1.556237455578196149e+00,1.790058602349153261e-01,2.373090269066349567e+00,1.205471488089545490e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.504123378358319663e-01,4.614644730720554033e-01,6.521432657079384576e-01,2.219573510563076224e-01,7.695499576269027031e-01,1.111025328891545177e-01,9.777499793416352114e-01,6.155491342220890949e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.432388114794993395e-01,8.283307995229557408e-01,2.679480888999248855e-01,5.862288516001723515e-01,2.100348959791197567e-01,3.777069821216537115e-01,1.999745017671148428e-01,2.368505315821455015e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.501946189980850499e-01,6.994040228731990272e-01,2.823715547454036523e-01,4.450054882768007536e-01,2.166197482971854993e-01,2.625368515848759410e-01,1.897505650283069500e-01,1.502587413927460869e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.061127779791577685e+00,7.302057168362324768e-01,1.421925619828259491e+00,6.640421847713839920e-01,1.911260313499126617e+00,7.311385298329278193e-01,2.186090833696575420e+00,9.689027098613224309e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.824047780297203714e-01,7.741896573932198766e-01,3.064970861026259930e-01,5.216864997026090522e-01,2.346988149621019315e-01,3.180294776467905704e-01,2.053007411415327665e-01,1.860608196847658158e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.860331833924937728e-01,8.688647690505938437e-01,4.113940890507130077e-01,6.404306366520048366e-01,3.258281914691771308e-01,4.104598848552072909e-01,2.851564414301559491e-01,2.459165197425171590e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.514333649140962135e-01,8.606773898228801123e-01,1.634420463404474000e-01,6.536221094794673059e-01,9.724172601413977324e-02,4.590341330921340335e-01,7.083281157697404740e-02,3.131440444635268938e-01
9.000000000000000222e-01,9.000000000000000222e-01,7.476170148490527412e-01,3.809541188837738956e-01,9.001942439872745449e-01,1.619198668935127594e-01,1.263964788311315868e+00,7.239581627369261196e-02,1.889875175268577845e+00,3.562516566604874424e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.687150145192986006e-01,3.822371397412586136e-01,6.714012535539111148e-01,1.576961924991475694e-01,7.646410018394780295e-01,6.616189258439661436e-02,9.165959695540135677e-01,2.887270224806023911e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.810934931853230179e-01,8.620171855938735250e-01,2.941796571648650493e-01,6.223108039890696830e-01,2.191157507840900132e-01,3.990850279603885276e-01,1.905490490672991366e-01,2.442169964785048109e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.663183263927656697e-01,2.127856234786528855e+00,1.843334597901327698e-01,2.959640990688952922e+00,3.932453755045469540e-02,2.876489457469910249e+00,1.017067124827627372e-02,2.567717225351239918e+00
9.000000000000000222e-01,9.000000000000000222e-01,8.541948781906257837e-01,6.039838299028541524e-01,1.067476204000241458e+00,4.413178356311470707e-01,1.474529091395657243e+00,4.350044051349641894e-01,1.832095636445519871e+00,6.374338556813555767e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.018760190821544009e-01,4.113850598158773630e-01,4.354270776247311514e-01,1.670793839579830242e-01,4.600070510237830868e-01,6.730068385975213063e-02,5.258183025547531475e-01,2.790565770111945801e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.831125091594879573e-01,4.650540630905760642e-01,7.606832903933490320e-01,2.356271428584483518e-01,1.023957451522878204e+00,1.279673520188795710e-01,1.503233702369654479e+00,8.061005320655628692e-02
9.000000000000000222e-01,9.000000000000000222e-01,1.112706179159149267e+00,4.856170716658654296e-01,1.937270341080318703e+00,3.065616880609941530e-01,3.784643435992830263e+00,2.906985148904231986e-01,6.497548999035730688e+00,5.886284262191591177e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.881346096644716304e-01,7.000706100019727929e-01,1.382087176311618260e-01,4.095412978908843371e-01,9.335994918632277428e-02,2.224239390962894913e-01,7.728442850558965571e-02,1.179113287690834733e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.423716696903839063e-01,7.263863283384742742e-01,2.117280878426973656e-01,3.880280562838456238e-01,1.982539255938170764e-01,1.909363661082083552e-01,2.307439076808447398e-01,9.545781051925346372e-02
9.000000000000000222e-01,9.000000000000000222e-01,9.410364390703160886e-01,5.729535438449833151e-01,1.190611867448494232e+00,3.926619982238294670e-01,1.654365410650510793e+00,3.213005597241308520e-01,2.338622300248433206e+00,3.508302610619286610e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.147745329758448563e-01,9.573599204586646927e-01,3.240609353181601593e-01,7.840049737065483137e-01,2.633809060847153161e-01,5.769607546047123003e-01,2.710509555871788434e-01,4.156158107722897621e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.114484784824964381e+00,4.942435205657779718e-01,1.693413389713550155e+00,2.734635067244712836e-01,2.875471288142900317e+00,1.538311236211227229e-01,5.184900058810026913e+00,8.941845901951232800e-02
9.000000000000000222e-01,9.000000000000000222e-01,5.116020753877046356e-01,5.840918992261507903e-01,4.147911748462332904e-01,3.079904735657110759e-01,4.253380632086013469e-01,1.569788813338616751e-01,4.920855810392530394e-01,8.316959841606774706e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.313293674336704076e-01,1.032626034851455765e+00,4.270325212788931846e-01,1.019045786333941273e+00,3.014034886558264459e-01,9.077561081852146829e-01,2.311545798852633893e-01,7.615919540374308516e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.640134464100345024e-01,7.734884058413450392e-01,1.064754072160125631e+00,7.017932330875792379e-01,1.192044722936397960e+00,6.864020504777791354e-01,1.328493572847886384e+00,7.325936907711148027e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.724520543100440229e-01,2.879694080796913469e-01,3.394235755263466103e-01,8.916885655120665444e-02,3.968280562543288204e-01,2.770360399053221206e-02,5.010069165208037578e-01,8.727076287341321154e-03
9.000000000000000222e-01,9.000000000000000222e-01,6.225294486311374609e-01,5.472995490862642143e-01,6.297479866874139409e-01,3.130182520036786098e-01,7.968467949930144734e-01,1.878911477464267898e-01,1.129469428616690196e+00,1.287872241926551198e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.015783943241992171e+00,6.136790567791168272e-01,1.349282928960070072e+00,4.786015206095461938e-01,1.886047193085918616e+00,4.848636845930687223e-01,2.442924095878897361e+00,6.933691064733528142e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.450931616728406759e+00,4.188826183115434421e-01,2.967153696517009553e+00,2.113703927944768912e-01,6.702469430515281879e+00,1.309492189451146871e-01,1.558187378083442809e+01,1.331791877291549631e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.121145447468090639e+00,6.543366705879245515e-01,1.627978123751310457e+00,5.708156001124724543e-01,2.345856444719422118e+00,6.841889219418595403e-01,2.653332482626721056e+00,1.107797612117263020e+00
9.000000000000000222e-01,9.000000000000000222e-01,3.383901414857120593e-01,1.232178667444724596e+00,1.188248631457873850e-01,1.085616490866920136e+00,5.290213615868358948e-02,8.264280135500635671e-01,3.053844364312765028e-02,6.011011824577443541e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.572310148168915345e-01,9.658765672174653982e-01,9.988385795020265912e-02,6.398638944280068408e-01,6.231950710579087227e-02,3.793465509252499368e-01,5.375345508282312196e-02,2.188480849027845954e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.448770556523609310e-01,1.306587247661485041e+00,1.147985373136510140e-01,1.236969297532291234e+00,4.488826060497847631e-02,1.010051931787966817e+00,2.179661870669472382e-02,7.878646271162269565e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.643424313692977368e-01,7.881336274016753629e-01,4.117490861400014968e-01,5.707223528421724312e-01,3.575479020694261045e-01,3.821047951934763987e-01,3.548477073690493033e-01,2.505311320472049519e-01
9.000000000000000222e-01,9.000000000000000222e-01,7.220850643634133537e-01,1.567629841807686164e+00,3.708176989818082192e-01,1.810161228006607947e+00,2.049159410269408288e-01,1.476413173435981552e+00,1.596443261555046400e-01,1.059416764888597040e+00
9.000000000000000222e-01,9.000000000000000222e-01,4.872025764361177513e-01,1.276737796721441054e+00,2.105878017144156011e-01,1.301996161783572026e+00,1.010822525938255140e-01,1.125145956955361015e+00,6.065993245519404886e-02,9.135777074430611044e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.243397789790344987e-01,5.478608046770684359e-01,5.105150721237046163e-01,2.910277632095251699e-01,6.698533810401826605e-01,1.648613863814369640e-01,1.006048564527441957e+00,1.145550128445036453e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.985199168994992824e-01,9.680208308931629313e-01,2.014868501524893496e-01,7.707391694278964422e-01,1.402234768317330293e-01,5.529163947483792807e-01,1.294968606784346332e-01,3.853674519620675643e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.248570473906912115e-01,7.498326852284141752e-01,1.641091084778066311e-01,4.370007372055005890e-01,1.139682345339789737e-01,2.300127782611058880e-01,9.559368801878932731e-02,1.169949425502895546e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.054467789262976574e-01,5.116899692972356473e-01,9.391474902434508998e-01,2.931384456581782039e-01,9.909233988329567699e-01,1.706210554726944606e-01,1.055661769878676548e+00,1.014636151706444639e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.491035727950051903e-01,1.235525957009802278e+00,4.117351880691856314e-01,1.104869789899480592e+00,3.529397915933439323e-01,7.915881404750786388e-01,4.170838118981524678e-01,5.723897430380938678e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.871406274159240990e-01,8.222297560148986717e-01,4.434044906266809138e-01,6.075697697506197148e-01,4.041453989375649036e-01,4.137573482452266416e-01,4.262097695950343157e-01,2.800637757498893321e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.317591737610491975e-01,8.685018996154234561e-01,3.570573626234480047e-01,6.017189916247195347e-01,2.898944405775132349e-01,3.619036885778420531e-01,2.710361436359132181e-01,2.071364901228230637e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.737946684709305356e-01,1.260822909589524699e+00,8.193350722351301629e-02,1.030098304981743151e+00,3.380508913835544166e-02,7.297840094247258769e-01,1.877682174710621280e-02,4.974227582956278759e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.106833341014921368e-01,6.000826446626168487e-01,4.333731422591839411e-01,3.649201545405909575e-01,4.832773223647876537e-01,2.211422031014489420e-01,6.324735488283271811e-01,1.401268240512610341e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.786929371047752069e-01,8.110060331178693405e-01,4.720113566393165372e-01,5.906519030852653840e-01,5.062702896872948166e-01,4.167654486620803178e-01,6.502035123540093053e-01,3.221410107538227319e-01
9.000000000000000222e-01,9.000000000000000222e-01,7.680955219712679582e-01,5.654931612132720886e-01,7.194809061730180755e-01,3.280716602777827284e-01,7.157555261202720454e-01,1.861581279919684584e-01,7.372251724807977746e-01,1.066155146024496403e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.813553947213469575e-01,1.534433881389071441e+00,2.203905411441045223e-02,1.607783587327295649e+00,2.719116072970635331e-03,1.556308952753485242e+00,3.694332758961599338e-04,1.492310727621233735e+00
9.000000000000000222e-01,9.000000000000000222e-01,1.006911173049731101e+00,7.477583482072798216e-01,1.250473013753819140e+00,7.114605796006585603e-01,1.494374891596081278e+00,8.235629490059543922e-01,1.472892334343740783e+00,1.052503419664517548e+00
9.000000000000000222e-01,9.000000000000000222e-01,3.154006858578703998e-01,6.042929414716305958e-01,1.911372063252458064e-01,3.045558504469089711e-01,1.676906468064587041e-01,1.444442641651090820e-01,1.770663480135292733e-01,6.819299335127010364e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.373338320427386350e-01,1.637017900108529656e+00,2.590567377401836735e-01,2.067320945383946729e+00,9.208803615816740784e-02,1.994343078935837177e+00,3.838684124966233735e-02,1.742688897113453095e+00
9.000000000000000222e-01,9.000000000000000222e-01,9.120559628321329715e-01,1.115204509177710301e+00,8.794464357758343676e-01,1.378719485311314275e+00,7.993767119369423746e-01,1.681859672990680510e+00,6.806818635276503660e-01,2.003415124926342106e+00
9.000000000000000222e-01,9.000000000000000222e-01,7.400403925222847068e-01,7.551536107629398531e-01,6.471976993366554964e-01,5.820767238052575454e-01,6.022248615659154813e-01,4.285877265532407332e-01,5.897666112429525986e-01,3.096911855863948571e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.832247486693060701e-01,4.781551542201359362e-01,5.696136295329945476e-01,2.311632569065140697e-01,6.867921352869493790e-01,1.162175208366605511e-01,9.107495844775479465e-01,6.568602750732221995e-02
9.000000000000000222e-01,9.000000000000000222e-01,1.260647026468260101e+00,7.431351520401140442e-01,1.784838571015509245e+00,8.705882640663741290e-01,2.134134279440367266e+00,1.488812950532463431e+00,1.664228046535536798e+00,2.480638574354914638e+00
9.000000000000000222e-01,9.000000000000000222e-01,6.353941715741212581e-01,7.210155046461529382e-01,5.554406449382768285e-01,5.204028577732089378e-01,5.863858403584966128e-01,3.706819909075597108e-01,7.041992226207967054e-01,2.769338319974106177e-01
9.000000000000000222e-01,9.000000000000000222e-01,9.478174319233559908e-01,1.288052421036375961e+00,7.267564050192286684e-01,1.732893741940202403e+00,4.361695316849293347e-01,1.925305682896624626e+00,2.560639948661563858e-01,1.814977443964274517e+00
9.000000000000000222e-01,9.000000000000000222e-01,7.857389221566987159e-01,1.325859274717769765e+00,4.508351305823645183e-01,1.623504378642678825e+00,2.237419184618599510e-01,1.604624385935813136e+00,1.260694797968308634e-01,1.416357186298215831e+00
9.000000000000000222e-01,9.000000000000000222e-01,4.438223592544284779e-01,8.356444863913282672e-01,3.145607859126640649e-01,5.281591248686094975e-01,3.378991697113515325e-01,3.143912612641489579e-01,4.629429242850172654e-01,2.073915695297993411e-01
9.000000000000000222e-01,9.000000000000000222e-01,8.700535468791087412e-01,6.452978874944416132e-01,9.472759216210175914e-01,4.681811346149035713e-01,1.115017198472608717e+00,3.591169727892191688e-01,1.372615252618081483e+00,3.032580151573757155e-01
9.000000000000000222e-01,9.000000000000000222e-01,7.846093793412196593e-01,4.755985629598370457e-01,1.068895640377920842e+00,2.689925663327932814e-01,1.745137361728427372e+00,2.111584163252930302e-01,2.805396964401841498e+00,3.068090372004844135e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.529697133863702430e-01,2.693410340598377806e-01,5.041051527340956184e-01,7.187904015774262967e-02,5.147114972523044729e-01,1.900861673826980541e-02,5.415471249537604503e-01,5.102364793853538319e-03
9.000000000000000222e-01,9.000000000000000222e-01,4.433675063168495134e-01,5.708712447980535121e-01,3.853350358228442851e-01,3.083162711895510166e-01,4.773377248147459007e-01,1.694193474293165524e-01,7.053918335683694307e-01,1.046927232636326449e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.719074198550376686e-01,6.334374708123537978e-01,2.164880830710134429e-01,3.762202395326257331e-01,1.629553742437081509e-01,2.118807741786698784e-01,1.432524383475281549e-01,1.170720450474891094e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.047366958644234902e-01,6.898559703544178134e-01,3.605556744855404894e-01,4.446352120898737770e-01,3.174116350945753173e-01,2.700326001638716500e-01,3.206479703003545789e-01,1.620294922623963518e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.559076038617623006e-01,4.360266474839359363e-01,5.834739446905458093e-01,1.993774856758873948e-01,7.839312585736264438e-01,9.645082307708230385e-02,1.170085961192774082e+00,5.360880027138868048e-02
9.000000000000000222e-01,9.000000000000000222e-01,5.307055270498105548e-01,9.355326959812717558e-01,3.568903199975295704e-01,7.009408882792754758e-01,3.113959707289762346e-01,4.644013341468597456e-01,3.344460939034152869e-01,3.045656642741944586e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.690112819104976349e-01,5.530736785820402623e-01,6.086005942902881216e-01,3.030112204591828839e-01,6.279530454727337840e-01,1.637419897319868090e-01,6.929868039665774138e-01,9.185933368617377193e-02
9.000000000000000222e-01,9.000000000000000222e-01,5.937204407495678682e-01,5.686264662463975661e-01,4.941307240763601061e-01,3.182657959184302943e-01,4.785785471675634839e-01,1.722363056559886307e-01,5.044548146733217608e-01,9.364319314635638491e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.925290893257634472e-01,8.073123760602458621e-01,3.185398413220569269e-01,6.020124042346648441e-01,2.522084539277451576e-01,4.165537374864023423e-01,2.348003085664981671e-01,2.808511784534478695e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.739580518980584967e-01,1.076989325481910065e+00,9.419007897549680486e-02,8.387408988247627706e-01,4.869323741026628655e-02,5.849344722802650720e-01,3.559531776084032956e-02,3.960091269705267036e-01
9.000000000000000222e-01,9.000000000000000222e-01,7.215762867334952757e-01,3.921630717106703301e-01,7.846512460077790241e-01,1.692805096369402740e-01,9.722013103380195975e-01,7.545089567236265560e-02,1.272631140691924179e+00,3.573332421668901776e-02
9.000000000000000222e-01,9.000000000000000222e-01,3.727575881085153364e-01,4.586387573699316489e-01,2.674588017449280875e-01,1.899121558595637249e-01,2.516365921596934174e-01,7.548797257272413241e-02,2.645586252986587006e-01,3.002362687299878208e-02
9.000000000000000222e-01,9.000000000000000222e-01,3.856598735509028653e-01,6.069520293242075537e-01,2.463142231768636892e-01,3.393029649721551744e-01,2.083209599035867332e-01,1.801006243992241407e-01,2.063305506357339392e-01,9.450626630692002261e-02
9.000000000000000222e-01,9.000000000000000222e-01,3.149503509861612538e-01,6.905288631219757001e-01,1.985589225506410593e-01,3.333070294815712042e-01,1.954721966692343771e-01,1.494023935337376319e-01,2.370796504555579554e-01,6.918973487539012424e-02
9.000000000000000222e-01,9.000000000000000222e-01,4.046072663758100707e-01,7.207634399703147787e-01,2.431777124701195447e-01,4.781272125020437636e-01,1.910202746472028923e-01,2.983472678744047979e-01,1.801801838051805271e-01,1.828282058201001481e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.523239084709436919e-01,6.130702678623464186e-01,2.098823686788070519e-01,3.110640111087199511e-01,1.677154201033011771e-01,1.456748779701617647e-01,1.555936204330941319e-01,6.659688669219678003e-02
9.000000000000000222e-01,9.000000000000000222e-01,6.360653563136993149e-01,9.767715528174143458e-01,4.906123349979772952e-01,7.591588115596094033e-01,4.778840555385955868e-01,5.250154720403277242e-01,5.581580976191177212e-01,3.839775373970910066e-01
9.000000000000000222e-01,9.000000000000000222e-01,1.277233001468415008e+00,3.470133947704608923e-01,2.297508063422684099e+00,1.728253027449631885e-01,4.407540012917322336e+00,1.526305653765047121e-01,8.000969971894063448e+00,3.998481193941000322e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.384559841132101399e-01,8.421937019378185063e-01,5.264879155240571595e-01,6.265310211465475732e-01,5.311995834483831391e-01,4.386018413705458086e-01,6.192203308449564236e-01,3.256147514970214041e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.707676489444894363e-01,5.316521248311507630e-01,2.467855737937673655e-01,2.898715116096974853e-01,2.187060867682818488e-01,1.549872138746158923e-01,2.265956908248072110e-01,8.267662413685164524e-02
9.000000000000000222e-01,9.000000000000000222e-01,3.342484034300921003e-01,1.019805495711818555e+00,1.318858246055900074e-01,8.510821161872637042e-01,6.592901003921056158e-02,6.416959316259474022e-01,4.140614386057292484e-02,4.672936191638492054e-01
9.000000000000000222e-01,9.000000000000000222e-01,3.611414815077206852e-01,5.831052835933167033e-01,2.216374881034008093e-01,3.178873079108507360e-01,1.806171218676675683e-01,1.652640605495024617e-01,1.719494893722611772e-01,8.478992767129692187e-02
9.000000000000000222e-01,9.000000000000000222e-01,7.277368585724939276e-01,1.184546945059202105e+00,5.423628352330844837e-01,1.230824879404827321e+00,4.191336923513374613e-01,1.050192408831264634e+00,3.597935010509346054e-01,8.005298421368512995e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.538583227506927775e-01,5.983432002914437220e-01,6.133025473400864902e-01,3.650114587191677917e-01,6.825746171584740063e-01,2.253820795279892764e-01,8.372816715620241546e-01,1.498836044630261211e-01
9.000000000000000222e-01,9.000000000000000222e-01,2.060261148498976069e-01,8.750622101237417461e-01,6.606403251253542552e-02,6.160640468514950729e-01,3.252276901271813903e-02,4.056692753482510350e-01,2.189052663334819029e-02,2.623496931209958749e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.178290905797202859e-01,4.624358789197609010e-01,3.090971040082725052e-01,2.346324638142082142e-01,2.905228803532338144e-01,1.187102530153928831e-01,3.083282152227278528e-01,6.006552564228504615e-02
9.000000000000000222e-01,9.000000000000000222e-01,3.380688433911312463e-01,9.085508597076260573e-01,1.605706184655446844e-01,6.082579650415735895e-01,1.075174353464306704e-01,3.602947007231407373e-01,9.155040734813144065e-02,2.055840651030150235e-01
9.000000000000000222e-01,9.000000000000000222e-01,6.913922869879159938e-01,7.993781444120136026e-01,5.960399344208341388e-01,6.278857036085784271e-01,5.864173002159365211e-01,4.734362405525822659e-01,6.406266522055090729e-01,3.638938925584698780e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.238364367735075522e-01,8.795006243470830931e-01,3.564959266676154814e-01,6.232667682830602685e-01,3.079404584844759318e-01,3.915272415462539568e-01,3.178258354492497495e-01,2.411402852987757084e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.992493013927356893e-01,5.459062335215121298e-01,6.018481311121963717e-01,3.083898697066685957e-01,7.693075159902610372e-01,1.831214812207878073e-01,1.109063804497099071e+00,1.253086108459050552e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.813611094303623106e-01,4.959835524222076519e-01,3.595933270762080580e-01,2.463148542413935715e-01,3.234170778907565214e-01,1.185638937244291036e-01,3.189965933257156716e-01,5.662241041596155489e-02
9.000000000000000222e-01,9.000000000000000222e-01,9.165111555355672790e-01,6.931486057722361371e-01,1.061980383385408899e+00,5.871657729888705157e-01,1.272786208453553725e+00,6.126510876176355369e-01,1.406942369857405284e+00,7.899894941136158533e-01
9.000000000000000222e-01,9.000000000000000222e-01,5.657917956746693067e-01,5.342381493669374759e-01,4.479728774816080783e-01,2.678243846335623957e-01,4.081747436884852753e-01,1.265767993622955445e-01,3.991343033999144030e-01,5.875079394034384006e-02
9.000000000000000222e-01,9.000000000000000222e-01,8.689291640302092556e-01,1.327735313146779950e+00,6.687394880114850837e-01,1.777074715372792157e+00,4.348865006017459400e-01,1.975933469931362874e+00,2.773698413012805619e-01,1.872287088557653911e+00
9.000000000000000222e-01,9.000000000000000222e-01,4.093467395841851042e-01,6.965699781715712913e-01,2.792750534649808269e-01,4.014453610865357791e-01,2.679322879675953284e-01,2.169663063174937234e-01,3.120174259313942544e-01,1.195674097666023367e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.431718356158882988e-01,8.083721429564570959e-01,2.723128669166557381e-01,5.693303622307562817e-01,2.176923911863615224e-01,3.683204354639158518e-01,2.114402804351218079e-01,2.329580038563068556e-01
9.000000000000000222e-01,9.000000000000000222e-01,4.472366106839412159e-01,9.887652751660369610e-01,2.369028342115393482e-01,8.334853045698151774e-01,1.590461009056302055e-01,6.303050345580670788e-01,1.351991231823016781e-01,4.588533798396313701e-01
