# d_0,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9
7.964026912809387682e-01,7.983439184035159286e-01,2.389335000727160763e-01,4.231131525822777739e-01,1.426891487650658596e-01,-1.273299664238966011e-01,-2.963168786753730966e-02,5.230738326770023594e-02,1.529343245082735725e-01,-1.519963857766032378e-01
7.314433888408822249e-01,1.156774765276932015e+00,1.123138719942961217e+00,1.065666022544346392e+00,9.039354393461308534e-01,1.368796581104649634e+00,4.860147143508270484e-01,1.446058498087285038e+00,3.956866162271428511e-01,1.208724438936197521e+00
1.113292696060717013e+00,9.478340538098104506e-01,7.841428290345243690e-01,9.821100935790907371e-01,2.931668213532546141e-01,7.845213458036810472e-01,5.590232469097456969e-01,5.023449097611810688e-01,1.222685209667002670e-01,3.145120725014354801e-01
1.094732220667320899e+00,7.703674719398768689e-01,3.473889874686206247e-01,6.464106295341548458e-01,7.015716423693484360e-01,3.836647924845916213e-01,7.552671895971504457e-01,1.073832942844291094e-01,1.110779947446683069e+00,9.954530368742137147e-02
9.224938161150990634e-01,1.030811923499050931e+00,8.539816119451544285e-01,1.057560103503192073e+00,9.113013336771725870e-01,1.066588234449687533e+00,8.513665648395767338e-01,1.218663974217423451e+00,6.467318604269626237e-01,1.130131497260474793e+00
8.503010679994584819e-01,9.438815357186387534e-01,1.113849812359062552e+00,4.661676633475886344e-01,1.736470445565555965e+00,4.053995406315200056e-01,2.531570715006185690e+00,8.524316992158057493e-01,2.503010901077753037e+00,1.265949071702911599e+00
9.132789038796641501e-01,8.922096423615365479e-01,9.373641225659763432e-01,3.255207428591544994e-01,1.934599055557533864e+00,-8.788182900322141777e-02,4.210160220577274792e+00,1.506485440017931166e-01,8.342212112022142634e+00,6.024989615246084673e-02
1.170755263239393829e+00,9.776800751089335106e-01,6.668195009207570356e-01,8.195081572716712559e-01,5.429983815085888121e-01,6.094141894674749427e-01,5.324238711515045797e-01,7.782425792901104256e-01,4.532411643495252163e-01,4.090678058788499438e-01
8.285761023563944505e-01,7.750119996773889852e-01,9.594356058883601879e-01,1.787558453370463873e-01,5.143262720065745475e-01,1.670586045062064651e-01,1.200568986807889704e+00,2.786607106309927917e-01,1.817008010606910862e+00,2.655144107089102978e-01
7.314699831293084431e-01,7.916857090213511583e-01,4.847316987933909527e-01,8.525458644262486896e-01,6.022806424477497589e-02,8.392907525947315150e-01,2.398021237087047397e-02,2.890060177788987827e-01,1.162060106296280287e-01,1.341927562737035839e-01
8.448672259238578786e-01,8.790086837182955470e-01,3.846667322312231629e-01,1.097402492238657601e+00,3.904967132972672061e-01,8.544548277716083051e-01,4.096281162533321751e-01,7.157685687879115077e-01,1.178498891648690206e-01,5.124269799707026340e-01
1.202079276879726821e+00,9.526387350002292198e-01,3.201393482234943244e-01,7.638830177479988270e-01,-7.776964198135324913e-02,4.264996138154379390e-01,1.500969818076672846e-01,3.454525839659066677e-01,2.960798722597277610e-01,1.306950234949171008e-01
9.935322595558579994e-01,1.213079305311867806e+00,5.982526983735313442e-01,1.051596233221303356e+00,2.145410832182753080e-01,6.379114968429557830e-01,1.685719987060248504e-01,5.962191679878638961e-01,4.163381578281195594e-01,2.454286987361307959e-01
8.824333926409371198e-01,9.334558393192585735e-01,1.003541179373533154e+00,2.053104153309283753e+00,4.556490953649671161e-01,2.799477495776913294e+00,-4.802681446464190929e-02,3.101285789792844305e+00,4.947704844927008905e-02,2.925280233360302073e+00
8.499803656329142365e-01,1.142797253370015031e+00,4.553301872412295337e-01,7.090471851087999378e-01,1.701480272713895570e-01,1.045133383852481224e+00,1.242263932501183610e-01,1.048492232285498371e+00,1.938752147558502892e-01,1.329501227865032886e+00
9.535785761748813982e-01,8.904466061194020732e-01,7.156380473994219393e-01,5.685377773785043054e-01,1.747298969613944597e-01,3.014971550383259702e-01,4.388263675399117769e-01,1.464496022332782699e-01,1.239301785969199599e-01,7.807700243999557421e-02
1.072265837491520379e+00,9.074108358492425364e-01,7.649280469120769421e-01,2.553357550921859231e-01,6.636459514636507961e-01,1.793053198351342026e-01,1.022284687075120324e+00,9.987115175316882976e-01,9.441293312977061536e-01,5.657009968342948669e-01
9.615860682071041277e-01,9.217665856308506767e-01,5.785493214365550196e-01,1.190859721250708381e+00,5.169642336638241575e-01,6.477407062349948008e-01,4.497369809968930765e-01,5.873121028759425988e-01,5.646473739180536411e-01,3.792473399271045764e-01
1.172651840846806959e+00,8.461785023426123820e-01,1.759577475213028208e+00,8.105103302984841829e-01,3.106047364877456474e+00,1.059993716652582352e+00,4.329019210542523588e+00,3.027581520246092950e+00,2.324479158267083623e+00,8.203296886729551929e+00
8.250541807460457511e-01,1.294691091160592888e+00,7.655778727436921560e-01,7.613189078224766870e-01,7.935247653772168341e-01,3.614988551486275625e-01,8.802990519167771533e-01,4.420115375577108319e-01,1.022300751641176841e+00,2.375867924228661221e-01
7.625826657550518473e-01,1.236693176306293385e+00,5.948719086258034139e-01,6.025051932215704786e-01,5.999639442773854192e-01,4.758967750807283070e-01,7.816830958941091145e-01,4.847942452280559755e-01,1.101680213598400293e+00,-7.830600859442343742e-02
9.565042218665342766e-01,7.332526910518242236e-01,1.329719239887549254e+00,1.144298167797078269e+00,1.294699162133883918e+00,2.517333474814178018e+00,6.864027276178769066e-01,3.676109854882002370e+00,3.534569215451469071e-01,3.345443265698111457e+00
7.781971986800624297e-01,9.123695283075901052e-01,2.829905890589377582e-01,3.299322376989680672e-01,2.020837721060029513e-01,2.524863182769706560e-01,1.723466773385039508e-01,5.451094203204395194e-01,2.394946874895446109e-01,4.136432183512122052e-01
1.279481772787158134e+00,9.359110613860366357e-01,9.423007598306899490e-01,8.639410870855642743e-01,1.007333372022167328e+00,8.808733072508018180e-01,8.345143131927235114e-01,8.232046008409710236e-01,1.200785035587953908e+00,7.666285642128621847e-01
1.020992757898682823e+00,8.039419033041002027e-01,1.863269411416735188e+00,4.374099516641060115e-01,2.309039489452545002e+00,8.219387247755349790e-01,3.250251604033648878e+00,1.323997058425492757e+00,2.171360590572678717e+00,3.090654484667369584e+00
9.966875205795203696e-01,8.292884928509471898e-01,7.755501577755710141e-01,4.917270291933756865e-01,7.500322965579084844e-01,1.611632023277886350e-01,7.791661389725927922e-01,4.246283870403182448e-01,1.058942739116463638e+00,5.468865011973828016e-01
1.020808403954398758e+00,9.006814764691372099e-01,3.861412058365589761e-01,5.060695393795316965e-01,-7.836336563357920726e-02,2.586171815655312067e-01,-4.479434826267701952e-01,1.160169166069358465e-01,2.537479681782317531e-01,6.906532607049249706e-02
1.088757090924689974e+00,1.148672775074898844e+00,4.885099605991912175e-01,5.224971969587087761e-01,2.965527208352126687e-01,5.668087797330783051e-01,1.012334286140624123e-01,4.252734696796441893e-01,-3.371646716639942198e-02,2.474478328722234388e-01
9.803804689863407917e-01,1.162995184674235682e+00,9.420943606610878707e-01,4.450194643982983145e-01,9.476722213807563522e-01,1.688126964692036047e-01,6.277150375357368750e-01,-1.685077830670394794e-01,7.840806290785820032e-01,-1.236009364981965758e-01
8.568259023168914856e-01,1.412307002977643444e+00,5.353629904250152283e-01,1.446303430543339541e+00,4.346950067671396800e-01,5.880597255213473318e-01,-1.621033801670074825e-01,8.163701808305313667e-01,-7.133238718983603288e-02,5.960749648800760525e-01
6.236016931529567708e-01,9.113802648267533835e-01,5.465871345289482486e-01,4.768617483693821102e-01,4.930276267088519737e-01,8.643038204413583392e-02,8.693070554228016222e-02,-1.817665986509540421e-01,4.373476367495279238e-01,1.300675716930748127e-01
1.026608397247503746e+00,1.551838476727471772e+00,8.666536142438671098e-01,3.139091617586108329e-01,8.824233136116463871e-01,4.630042139402546497e-01,1.312296169922570366e+00,4.274774437912942093e-01,1.911142839586964071e+00,8.945042642065387239e-01
6.820889743979591247e-01,5.870634734527150345e-01,9.004434885916732245e-01,4.353585648500307159e-01,9.394038205610326653e-01,3.345309912614996550e-02,9.927800543616900342e-01,-2.944531796329108442e-01,1.383239627767625324e+00,-1.299260837487027087e-01
7.506054469084690872e-01,7.429666269479435758e-01,6.914036093112999604e-01,8.583671490505853097e-01,1.068492126965427946e+00,2.728754829567219264e-01,1.063650821059063167e+00,7.833963614042524504e-02,9.559499439092279394e-01,3.303977899858753231e-01
6.150232137045018588e-01,8.847639390747468191e-01,5.519129450748458954e-01,1.003109188378731531e+00,7.108233727986268402e-01,6.948155221327702025e-01,5.983742455660225890e-01,5.165614479073210585e-01,9.071478523348001088e-01,5.709738044568035686e-01
8.009615963528551319e-01,7.325991485589613550e-01,6.761093925071197663e-01,5.189399195223343142e-01,9.883749365839872292e-01,6.327430482019349434e-01,8.778113913214621311e-01,5.057478882156652977e-01,7.055168827283651023e-01,4.867946507983464954e-01
7.990360060021312050e-01,8.424006899806888438e-01,4.791881300355236295e-01,9.112594326267761113e-01,3.504873210985864906e-01,8.050267167447832106e-01,3.883342174116772294e-01,6.271077074040987132e-01,5.948242296841512733e-01,3.474704085516616137e-01
9.187887933596823320e-01,1.106489681535253400e+00,8.849095221262478494e-01,1.401832622397829908e+00,4.727923590239684337e-01,1.471685598123686933e+00,2.778254318531701017e-01,2.057315900327323810e+00,2.251554150143502409e-01,1.258659924643068084e+00
1.457874154871321881e+00,8.585993186472524741e-01,1.415856258126543255e+00,6.998673961576886704e-01,2.127537786007416720e+00,8.750660548754919388e-01,2.398327654240131945e+00,1.810901244111788433e+00,1.172152403850629909e+00,3.257463875339678960e+00
8.495610457074299626e-01,1.048714636081878204e+00,1.143353983247208383e+00,4.815495841534138122e-01,8.255134120596325786e-01,-8.835248007598725528e-02,8.604771233196096825e-01,1.275312856554235152e-02,9.464150838795913900e-01,-3.869326228884005792e-01
9.651773359164069754e-01,8.618815291376582532e-01,5.748107933151009874e-01,4.230434161013524319e-01,3.308925260317769901e-01,2.081850198116083628e-01,5.893143037285498709e-01,3.102824067494392990e-01,3.681205803348797101e-01,7.277941144900430814e-02
5.079623935675823265e-01,8.269668347864794766e-01,7.973254711680510809e-02,7.386576331784570071e-01,5.704132170238220834e-01,3.714401474244684587e-01,3.609934209271422056e-01,2.817179200054240051e-01,5.294145723531233916e-01,3.158894348782552153e-01
1.068154910263071633e+00,1.256057851802865111e+00,9.078907359140272471e-01,1.407123177404363989e+00,6.519679429287278394e-01,6.016691806346112781e-01,7.267606805329110964e-01,4.442371465087192606e-01,7.050092264456058189e-01,9.252478759962461385e-01
6.609977392852697253e-01,4.351482457536166581e-01,8.557185189179026263e-01,1.865076132145893628e-01,7.493888696595276677e-01,-3.520073727233384853e-01,1.369400964004912069e+00,-1.444715479131219449e-01,1.423854874370702017e+00,-2.804290452143661794e-01
8.008348199351327246e-01,6.178888111612831358e-01,7.028168021404130883e-01,1.046581734641394590e+00,9.038202750417789755e-01,6.709707589904626568e-01,1.383034986795235843e+00,6.031667366368257399e-01,1.486137983595733791e+00,6.149698181927941709e-01
7.958438076267365657e-01,9.227971084831001480e-01,7.844819314342255101e-01,9.965886429069661379e-01,8.804797431981967737e-01,7.882937441658426359e-01,8.261219164718086594e-01,5.988614998496399888e-01,1.078836086823754314e+00,6.358149457053612341e-01
5.115142995657182556e-01,5.715244760448328076e-01,1.171958208201296703e+00,1.065605482773107071e-01,1.653988224630836834e+00,-1.200988136877770840e-01,2.562507584561560581e+00,1.172038218736788651e-01,3.992775275977491933e+00,3.645077711927108277e-01
1.112462350833805180e+00,8.990943962368620479e-01,6.865893688766275815e-01,4.687836628469852496e-01,6.610523851253680139e-01,2.103550597084428431e-01,7.156114180476192965e-01,1.090178958889280458e-01,1.253372111380402831e+00,5.378929853108838088e-02
7.983304864441829185e-01,9.730429606474251258e-01,2.943611193071618004e-01,9.077095576657908671e-01,2.564839131055092203e-01,6.083925891114455586e-01,2.406934593856163984e-01,1.591349583684668056e-01,3.019285213820493974e-01,2.564124070503583930e-01
1.148384297920165720e+00,1.060958377411852283e+00,7.189311529891072583e-01,1.258721172763308527e+00,3.854588148470423081e-01,1.219680091323909199e+00,1.545442701652083861e-01,1.339691577966096503e+00,6.129743638944057382e-02,1.088058638652682486e+00
8.300742527850351049e-01,1.465632366909658035e+00,3.287803454418345428e-01,1.120843849919305413e+00,2.185641669535471898e-01,4.106599503399332995e-01,-8.661867565722758400e-02,6.119788379579935711e-01,1.045633961929754996e-01,3.675622520464615905e-01
1.020773726561362116e+00,1.116335037379517336e+00,1.712654596647819272e+00,8.353028990138609000e-01,3.064465414170943536e+00,5.745489686459487322e-01,5.292944671184962147e+00,5.798077400645794688e-01,8.471378251411172400e+00,1.403364958270418406e+00
9.518895481342258824e-01,1.184961055254936557e+00,9.717958871578110669e-01,6.506850554496708128e-01,1.195782246519638159e+00,4.541452655617097545e-01,1.616752486495759200e+00,7.838377861145175984e-01,2.091187728321996619e+00,9.040536610238376625e-01
1.303332672050486307e+00,9.317237531224883407e-01,5.702283520567223984e-01,1.010316932862467043e+00,4.225633732668362397e-01,7.950692921217502596e-01,4.040837475995628925e-01,4.069546848395573235e-01,3.429330756931174284e-01,3.614079266846538241e-01
9.100861020765953491e-01,9.116176165131480991e-01,3.147128101023976554e-01,1.022953289815649924e+00,-4.651106653945594194e-02,8.088991518830129790e-01,2.795713250820760498e-01,6.400543675482621708e-01,1.109955176237073932e-01,5.036207830480767811e-01
9.228926260194157960e-01,1.054984018916195865e+00,5.908455467608716427e-01,6.881833755487695159e-01,3.320314887432380679e-01,9.215821210507537664e-01,3.036291977043501511e-01,5.181016092239126847e-01,1.628229442624386514e-01,3.262117606277379900e-01
7.927765042062480116e-01,4.825687958490980645e-01,1.873256425504710720e-01,4.515386114345665836e-01,2.983370483739663515e-01,-1.063869138743379350e-01,8.477273187452005754e-03,-2.710632761649570122e-01,-7.469873140531835265e-02,-6.038197036032500603e-02
8.204880057046451958e-01,1.099146505283786324e+00,3.096527478777580944e-01,1.164361039120497043e+00,2.124345821875154028e-01,1.180249195788526606e+00,2.959844568234512030e-01,9.218590882536126241e-01,4.509249331994238386e-01,8.262350394934396824e-01
7.939856772216105085e-01,7.966311494383464531e-01,5.182032580114296350e-01,4.552279831599336801e-01,7.649796936906929634e-01,2.964232841876063840e-01,6.257694456997942023e-01,2.839480232753573974e-01,5.597459823998547357e-01,1.540121115255893014e-01
1.349967577843515620e+00,6.954990116069140749e-01,6.902026362499689149e-01,8.054111114089383960e-01,3.889514330158464483e-01,1.184443439352952820e+00,3.929242434785665955e-02,6.283927846440695575e-01,1.632170968759798502e-01,6.876514097455092012e-01
8.346916034057417777e-01,1.168237749207677645e+00,5.501389257824823575e-01,6.921696778422168350e-01,8.821823792851779533e-01,3.168221766737546741e-01,7.798460268322962019e-01,5.563953899323144381e-02,1.089687064643925840e+00,2.994785640677724015e-01
7.147822195220178143e-01,1.121812347619822736e+00,6.078230842401869394e-01,9.904053734963168543e-01,3.071637990598053980e-01,5.939418587565410412e-01,1.600045902432986888e-01,3.421686409732011547e-01,3.892627771105208745e-02,1.308999446255898480e-01
1.399748729758652832e+00,1.119175201500815175e+00,5.067919098963660218e-01,6.580832896627246686e-01,3.597886842093115378e-01,3.964984063199816222e-01,5.825627393753693983e-01,2.304214127572639381e-01,2.766702948038598509e-01,2.058357386984004112e-02
1.012744391302841773e+00,5.285594125865532567e-01,3.607872209807166941e-01,5.668813254476506858e-01,3.864763616800828694e-01,2.857022389080534630e-01,2.236220066195582501e-01,8.228131165380829504e-02,2.017243708359724996e-01,1.287674165731994280e-01
1.164688719699433772e+00,7.130430311074756888e-01,9.707191234858481010e-01,2.869526773066300440e-01,1.111160130901733600e+00,4.459465596131291232e-01,1.793375942741840756e+00,2.394262649572869994e-01,2.075570737798124732e+00,7.191706495560603596e-01
7.868568056269252819e-01,1.039153489806008412e+00,3.877280991676409494e-01,9.834194458736587041e-01,1.194308642301840528e+00,7.742236433722211597e-01,1.347918220283313318e+00,7.251700238502392093e-01,1.126380384636085141e+00,1.074092622160692789e+00
8.181042540982386146e-01,1.236889413168755780e+00,7.689893164839601836e-01,9.356108334434151130e-01,4.673335757695932235e-01,7.506091746319774050e-01,3.422434276195092384e-02,1.076750451675469178e-01,2.161679461526168355e-02,3.035186523363368472e-01
9.984738366349220628e-01,8.568708110506333409e-01,4.106453542865939887e-01,9.871146145148282924e-01,2.497718702948155678e-01,5.537522924785682754e-01,-6.343256211324170557e-02,7.761508880455121329e-01,-1.020520137049793219e-01,3.906671885433835034e-01
9.048022064691396693e-01,9.883335615203333591e-01,7.275489642822993153e-01,9.708992718246010067e-01,6.442641415570700136e-01,6.470834143046937381e-01,6.193371741429262167e-01,3.213278180076569734e-01,6.434642474580646310e-01,4.982705817967841844e-02
1.172316403648829386e+00,1.011868806415073152e+00,1.113848986868989366e+00,5.614309550879663657e-01,4.189467702493545054e-01,4.065778284680175436e-01,-9.338848497354496070e-02,-3.181170655762621813e-03,1.455697625545088192e-01,1.762267610819419072e-01
8.217938824119763730e-01,7.749194885771324426e-01,6.783593943626360367e-01,5.779972324564355279e-01,8.108016921848695269e-01,-5.236295996819190224e-02,5.966599368037527329e-01,-1.722492291666726794e-01,8.107071126900537994e-01,2.283898779380526267e-02
7.653486666053952447e-01,6.767167703357580555e-01,2.189476183369579942e+00,6.561659066790768158e-01,3.541696870126012975e+00,1.161567533840071942e+00,4.916287345146910681e+00,4.520227790497048481e+00,1.050494886524996563e+00,1.142529131991356017e+01
7.324553163148239676e-01,9.047603533483604688e-01,6.285002544938964597e-01,4.928166750679277008e-01,3.658254540842365010e-01,6.608877235540288053e-01,3.645659031527967997e-01,5.080573268596330072e-01,3.978426039786470692e-01,5.378968970525486309e-02
7.068042783867440892e-01,6.987346927174902245e-01,4.397244604979943516e-01,1.478364124376458033e+00,8.863001531496023100e-02,8.015341014103352091e-01,-2.226251831509885870e-02,1.389524374265357132e+00,-9.343553834574866435e-02,1.254280388403205659e+00
1.142842716918284207e+00,9.507734533359341045e-01,6.246905652443671686e-01,8.437671480882854569e-01,4.367228075927737652e-01,5.714787625737540733e-01,4.737596615201500327e-01,3.424922081598440471e-01,4.706453727418761224e-01,2.654924957153367848e-01
7.900061351790409470e-01,9.141251302239611354e-01,1.011047760002541374e+00,5.949024908714926063e-01,4.131679171686269969e-01,2.604767003209461085e-01,9.483091729894879141e-01,1.157641095983251156e-01,6.871472914962459821e-01,3.931884030276695807e-02
9.394343012187926778e-01,1.036247898438207971e+00,6.317658613145815671e-01,3.878747921366211271e-01,2.052802439993258454e-01,4.804164493805236913e-01,6.660419737302972765e-01,3.207281546462925070e-01,4.726980946924103089e-01,6.159205811797416330e-02
9.556963104430605815e-01,1.092939171394303077e+00,6.236728346661220002e-01,1.158844732216877560e+00,6.308585760822384980e-01,8.264421526624433634e-01,2.048288879631122716e-01,8.603444414286867126e-01,3.794942138354254202e-01,7.140968111177281585e-01
7.474305050974501263e-01,1.140700692219593693e+00,8.044289649710683054e-01,4.690848201286854646e-01,7.623303666532399436e-01,7.004641260562552429e-02,7.608367445344654811e-01,2.657648025240789691e-01,6.265432751416627477e-01,9.873939849573454275e-02
8.838755944096827744e-01,9.367167094846928777e-01,3.758568527463246323e-01,9.613023453924183226e-01,1.679221458706925407e-01,6.217062270212436736e-01,8.861997683045091945e-02,4.529947709597484939e-01,6.496118359966827904e-02,4.673776543959868301e-01
9.710978411263789800e-01,1.246180442717625070e+00,1.434379437957370218e+00,2.267194836278677794e+00,4.702071733684949351e-01,3.931396406304412672e+00,2.340634991704698686e-01,2.895841718971113199e+00,3.840469246818176141e-01,1.299778891203894560e+00
1.005312131400482478e+00,7.365804558645320244e-01,1.026659152656654639e+00,8.651804970415515328e-01,6.617760270324726246e-01,8.537073618909082340e-01,1.377334117013104819e-01,7.284227775442932984e-01,4.034530971376412700e-01,6.986186389551971576e-01
1.182705073047275235e+00,9.016662144905122078e-01,1.159972091401123784e+00,8.293243038526728617e-01,3.965392516234449993e-01,9.097105723158865898e-01,7.333819323022328085e-01,7.655680216333168309e-01,9.178177101600908383e-01,7.143824011812902608e-01
7.087980985037217740e-01,7.736808758643538564e-01,9.412202001714857769e-01,1.010877782276272230e+00,1.096224147370591151e+00,1.389295595420402263e+00,1.427442114700695042e+00,1.645456415172307452e+00,7.700623377902887645e-01,2.040251636210128616e+00
1.041035929205107013e+00,8.392926959884853266e-01,5.354534540184685554e-01,6.893459251242792796e-01,2.149492481779973208e-01,4.260294859307097726e-01,2.587087661495706681e-01,1.228421756276529830e-01,2.326756326534689945e-01,4.386353242957156118e-01
1.172406479790362610e+00,1.325061303502263810e+00,1.263470957716248622e+00,4.630038928820754962e-01,1.150535406562964491e+00,1.429098388867698910e-01,1.884029731683553699e+00,5.186135070556176230e-02,1.087444457065002590e+00,1.237671926356838231e-01
8.743458250019565670e-01,8.464556103386776664e-01,8.053583809927086223e-01,1.747632430231956580e+00,4.092494472708665398e-01,2.305839751238844659e+00,-9.803457581932684128e-02,2.067128659332696738e+00,4.129023463762366425e-02,1.667924424228359070e+00
9.299789709679243677e-01,9.323963099199314986e-01,1.082960463478238378e+00,6.022394589265576137e-01,9.466374331908617989e-01,3.387287037252516564e-01,6.533977149226879444e-01,1.711906543198838115e-01,9.070125991510946672e-01,2.021486209660464106e-01
9.149183550284446520e-01,8.649510666295572303e-01,4.082771189529233458e-01,5.771356273832857209e-01,3.491122451116868142e-01,6.031908639143367390e-01,3.350529715153239829e-01,2.962981992531995568e-01,5.357818049529810001e-01,3.138504473140671935e-01
8.025200893862003415e-01,8.026500570796832879e-01,3.739146711975108173e-01,1.007890363910697529e+00,1.298897336473504027e-01,1.030937480521989080e+00,1.899056498025209205e-01,6.107371063151912916e-01,6.998022127194795938e-02,5.120365350395854609e-01
1.122754468205438894e+00,8.853229502526673844e-01,7.609061745450268477e-01,1.089082291964277027e-01,8.830400150105248702e-01,3.291343606257486343e-01,7.244524436978427850e-01,1.507091751025574078e-01,1.193108866368868926e+00,1.805468198979987282e-01
8.107831682157724540e-01,7.823665051516545121e-01,5.772917250274698375e-01,4.791839399913080944e-01,5.640485083085319262e-01,8.751294380899987679e-02,1.190409235606890714e+00,-9.415136733443403572e-02,1.378810795251688592e+00,-2.291270113219203153e-01
8.499338896446596570e-01,9.442359728545031139e-01,6.492233885319047548e-01,4.237125358874432313e-01,7.060964792648928290e-01,6.562028662131058621e-02,7.198796076160647317e-01,8.049338720785211010e-02,6.225206744901298217e-01,9.211265175186153509e-02
1.366871584674307361e+00,1.184416750682977693e+00,6.112949874262760819e-01,4.113800386263465336e-01,4.155627781243432239e-01,1.617455198799301053e-01,2.576512429363781997e-01,7.076471251039537225e-02,4.373353113341507115e-01,5.833336236574750144e-02
7.463556369082060549e-01,7.766770785029273316e-01,6.722362297377764140e-01,6.059189019549122701e-01,6.596664254002618799e-01,7.314477554971039464e-01,7.653279400187839032e-01,4.370774420686865946e-01,8.979694173879214647e-01,5.593937215618606240e-01
8.637165047835527742e-01,9.076282513702035315e-01,6.436205109288118953e-01,4.564164189313641429e-01,6.581153196678707351e-01,2.032492839635038906e-01,6.725113037923864390e-01,8.488222355784114104e-02,8.490847892282032960e-01,3.764605181932685618e-02
9.572818856693019463e-01,9.029786427094833590e-01,4.521319650575930105e-01,4.688353118814317377e-01,1.793606437683292754e-01,1.288562086121169403e-01,1.321966832555683258e-01,9.541156971944769749e-02,7.678800324971352120e-02,8.074725209175453999e-02
9.620272861780484464e-01,1.468060066808003494e+00,3.791038909864661854e-01,1.564568645675949110e+00,4.656506024032211477e-01,1.293200994927393488e+00,6.024351598338726355e-01,6.566460261677855570e-01,4.599929804554736545e-01,8.090520742187935488e-01
1.109328710212552416e+00,8.276755071017043441e-01,5.757281118209904847e-01,4.416142924295587413e-01,3.352628679172217074e-01,2.921769804017887995e-01,2.320145712169207342e-01,1.833742988857564593e-01,2.414848191485944040e-01,1.084538746091421035e-01
8.844919263315835778e-01,8.966054146981824458e-01,3.267137135505193690e-01,7.919238330800034698e-01,2.338546395871250461e-01,4.748051278412680487e-01,8.639847310862557028e-02,2.744347656678697844e-01,4.695660310171291540e-02,1.263502718773574507e-01
7.803447856308889374e-01,8.783802993138442039e-01,7.374953893364932789e-01,5.119306030328546475e-01,1.012882165456172379e+00,3.078296574138650321e-01,1.469875271913638981e+00,-1.652553351844374685e-01,2.363795407538732185e+00,-2.292786661090861766e-01
5.818489438473264386e-01,3.404131371784211435e-01,8.702602862227157843e-01,1.137900556994177137e+00,9.274861939477495598e-01,1.362388349918024710e+00,6.280308987345258886e-01,1.885980930183758897e+00,4.298639671211582636e-01,1.980581733608861139e+00
1.096137329142931494e+00,8.893314825353569875e-01,8.226815657225565737e-01,1.188906314797840702e+00,5.302267607897955815e-01,1.295881263340727063e+00,7.510310130416752994e-01,1.413451492381586849e+00,3.299736543978717407e-01,1.462126886589071972e+00
6.826084098062367156e-01,6.492071450894326690e-01,9.713582293693359127e-01,5.590897473634283132e-01,8.123084117173401397e-01,4.609179332261367223e-01,1.370588672902822713e+00,5.368464700966725234e-01,1.608533190202768193e+00,5.933145721831677433e-01
8.635224600254297611e-01,1.016102589894062991e+00,4.071471217858501634e-01,1.174334875190931715e+00,2.356035600513696759e-01,8.521471704447479700e-01,-1.120854951261936183e-01,4.633089548688958947e-01,3.530458415512062464e-03,3.242455340050383605e-01
1.125984646129814637e+00,9.767839015741270892e-01,5.315544914078642602e-01,8.016719671244030287e-01,1.790057963197206337e-01,1.648927468631859183e-01,1.793104221573297852e-01,4.778949467164275711e-02,6.861104850450322479e-02,3.192377182547747050e-01
7.804170644994816719e-01,7.959807795085473980e-01,2.242805651772111497e-01,5.021482652246136436e-01,1.004414389351552112e-01,4.032627028532826952e-01,1.172542858200491811e-01,1.269779762342758689e-01,9.944910796615158421e-02,9.274769986667055766e-03
8.723069829438161449e-01,5.618858505088407673e-01,1.043854225515818301e+00,9.940998926984779827e-01,1.325839002069382211e+00,1.013885148055196250e+00,1.198565657175827637e+00,1.568005629320779137e+00,1.116985169942331213e+00,1.524081921094009529e+00
9.527451028336202388e-01,1.006234880834805168e+00,7.514396165731759281e-01,9.089380878617212556e-01,6.512117351829936895e-01,5.954096707445079018e-01,5.591578073057394960e-01,7.102383259632997214e-01,5.494011107331909782e-01,4.077405001210382407e-01
1.099557063547971225e+00,7.776641998672672029e-01,1.754267382444239243e-01,1.172383982717583040e+00,-2.790254810842145439e-01,8.258880894326177113e-01,-6.658165049450267547e-01,5.713112706071882263e-01,-4.875969580407830961e-02,2.757136818240351617e-01
5.493948816172101735e-01,9.600482363720298506e-01,2.569100231473381291e-01,9.944390759042475159e-01,1.384786620920021027e-01,7.928712479909976185e-01,4.066136424643802538e-01,5.955467232163986768e-01,5.548657250252888584e-01,6.755601357802356599e-01
8.929682769986834190e-01,5.530286558046335621e-01,6.426342652234817709e-01,1.131758932827379605e+00,1.826398801168230834e-01,1.030514076116395561e+00,1.179571738121774072e-01,1.556869622016293087e-01,-1.522351194067420033e-02,7.286522864956840317e-02
8.542629481913481815e-01,8.699050006673469948e-01,1.612136139904301046e-01,3.634407705487262552e-01,5.440011394806780753e-01,1.858836024271692811e-01,1.039982947310706063e+00,2.742258200198668394e-01,9.578372786089608404e-01,2.747322927212365595e-01
6.940129925715280423e-01,9.641990373226192457e-01,1.954795472202616180e-01,5.718444199367577196e-01,1.009488001867268281e+00,1.798258177589170947e-02,4.730587831396595444e-01,-3.257986139388933111e-01,5.529071992853750173e-01,1.581771592640551782e-02
1.388545897771366278e+00,7.091541451004290675e-01,8.714386612174259694e-01,1.933450085312504951e+00,2.957205091994833390e-01,2.320106535002844694e+00,-2.217716188529108012e-01,1.558927381456433725e+00,3.851306799472132281e-01,1.108867985714650617e+00
