# p_0,p_1,p_2,p_3
7.328762566706126247e-01,1.251104404194594233e+00,1.445439109774744102e+00,5.680831906902271689e-01
5.938006169747109819e-01,1.119813598117488151e+00,1.228025014968889383e+00,2.116128403130725033e+00
1.071547928712522690e+00,4.808675757656883931e-01,4.334950669330919215e-01,1.061671674484552463e+00
9.348659542371656750e-02,1.038766024066172022e+00,1.282308820242341163e+00,3.704385095461084632e-01
1.104341989545532643e+00,1.023024259562475669e+00,1.008045364047291281e+00,8.440753214552227934e-01
1.860930816725225867e-02,9.463732134869788926e-01,8.985231544151214278e-01,6.032336081229212610e-01
8.555106084118128118e-01,7.034986129694074108e-01,1.619454726070993722e+00,5.032988276984851073e-02
5.500385556702405143e-01,1.731607726059197550e+00,1.614062620376209622e+00,6.977254548466162998e-01
4.294479981859633533e-02,1.540447697241135838e+00,8.530575617896181129e-01,3.390011892376307845e-01
1.017487527376808032e-01,2.138050716489618530e+00,1.295378259251330544e+00,1.144159619374654380e+00
3.960718056358017436e-01,1.988358894631216955e+00,8.312208958485970411e-01,1.277368349149012428e+00
5.216280424925231474e-01,1.541769548190455197e+00,3.369211938959204566e-02,5.704700187199143180e-01
5.356263120620791129e-02,1.464982804605762690e+00,5.797762965682627945e-01,9.914612409175921348e-01
2.242052353507870688e-01,1.595575114075446388e+00,1.626511570029989251e+00,1.002365448899093181e+00
5.196264978536500045e-01,6.983678912390252069e-01,2.386406955055859314e+00,1.058123024016107250e+00
8.084156931463135631e-01,2.238476428933636964e+00,1.408521447809713445e+00,1.342285471437699051e+00
8.350411121313943141e-01,1.512394695875169059e+00,1.265421499648921033e+00,7.673709271723438974e-02
3.655165347030631118e-01,1.637799658133242575e+00,1.593575093879763482e+00,1.445663801779645929e+00
1.375232053185750258e+00,8.557813362892329190e-01,1.243459051811645288e+00,1.083451967621636092e+00
1.159256257546755098e+00,1.421972972941219382e+00,1.332409785650416234e+00,6.411107465232492864e-01
3.048016697061038394e-01,1.570517976881721456e+00,1.588224400058996455e+00,1.266324379517675958e+00
1.898744301836563508e-03,6.740033876471924756e-01,3.990936066583180564e-01,2.116223499094020077e+00
9.073004446229139264e-01,1.419350019619778580e+00,5.679270926741899483e-01,9.284111941794622735e-01
4.646342681993316237e-01,5.011256123737203305e-01,6.815296887534976200e-01,1.349848682914963405e+00
4.067828795335211023e-01,8.820291360489034282e-01,5.869256329938254968e-01,1.195420086258455861e+00
6.655731879950614882e-01,2.219366417632882005e+00,9.315365924118665930e-01,9.143011290183903350e-01
7.465968570953991357e-01,1.301181543865115975e+00,1.269571938463788907e+00,1.180191838788011927e+00
4.246162700903093890e-01,6.308019697075942789e-01,1.363724428254515786e+00,6.123730166177252521e-01
1.839378884069444720e-01,9.858403042679205752e-01,9.113777538380641863e-01,6.943110686219158278e-01
4.106907482588847413e-01,1.503263059410242519e-01,5.105476305493403810e-01,1.363823060336730952e+00
8.596381640666563850e-01,2.112872649212250931e+00,1.053620374529835368e+00,7.295055002626149587e-01
8.301305208048181949e-01,1.959588604660875033e+00,1.806032524927153604e+00,8.363541033883137299e-01
5.661440619190227785e-01,1.154585705407273677e+00,1.523573121368599015e+00,1.592776394226139258e+00
9.101632058221339472e-01,1.471868790650655789e+00,1.057723513796731796e+00,8.738178075705321790e-01
9.016226310446016079e-01,1.035359559173416377e+00,3.211718580171385451e-02,9.760406656964170091e-01
7.992369886207326690e-01,1.244508205961625258e-01,1.909615837486685397e+00,6.690647595122096725e-01
3.207272277281169037e-01,1.684439738500522088e+00,1.041743906083214766e+00,1.169086971493534355e+00
2.305437479600258854e-01,1.543513704478858939e+00,9.056232921598837970e-01,1.632912005504858488e+00
3.425053690193815004e-01,8.930938759278277406e-01,5.513705131497790290e-01,4.609011257716131293e-01
6.892452521707671531e-01,2.024805660057307222e-01,1.318385932848643138e+00,8.750455859143790871e-01
1.099262605880664045e+00,8.272775887806962380e-01,6.890969854375398329e-01,7.798666749278031496e-01
1.391467410647270198e-01,1.025590901544985556e+00,9.500600655567371655e-01,5.923649444467040670e-01
1.006529498954062518e+00,9.403432419898012373e-01,9.874924768447846946e-01,1.379233388895745760e+00
2.915287072817742686e-01,1.609265517637738174e+00,1.025138361453984404e+00,1.694823882442861418e+00
1.537731797335366579e-01,5.460843929154488574e-01,2.885845568340468237e-01,1.389960399740002295e+00
1.986173106063791050e-01,7.283133292125573144e-01,1.018330060467445008e+00,8.738122288186611630e-01
1.211193271109709535e-01,1.550773439298358980e+00,4.994981590110276759e-01,1.794801651467742065e+00
9.008371785791247088e-02,8.108022551090660057e-01,3.006052112158169587e-01,1.119124565400003934e+00
8.824189277925322816e-01,1.951021937232312542e+00,1.015862199567187707e+00,1.322192507903326320e+00
1.858780842410342471e-01,1.178876420030335215e+00,4.974918674371994198e-01,3.554188269260319943e-01
1.579961142057685120e+00,1.126106950498383386e+00,1.105031735204535570e+00,9.415870956066111352e-01
7.215745441053806886e-01,1.096320317265293554e+00,6.300172154405665470e-01,1.685428930486089438e+00
5.617900468064269681e-01,1.657222788073490882e+00,5.709239051712595714e-01,1.389045610913362205e+00
6.523140642204771078e-01,2.035411738134073723e+00,7.320496845462367563e-01,3.972547981647954751e-01
4.243063788385117441e-01,1.545002900866566664e+00,1.398342788180342300e+00,7.012342213303504046e-01
7.238253300004300339e-01,1.522246417892209047e+00,8.564079667689752373e-01,1.085590041239065329e+00
5.433418704241665953e-02,2.010166043171140782e+00,3.024521332108941474e-01,1.050571512438226884e+00
2.125303042147897448e-01,1.602018492522474968e+00,6.964664750647625580e-01,5.926164361992083407e-01
3.953730859275599308e-01,1.126320766868515566e+00,9.819519177635241958e-01,1.452965999130074515e+00
1.201259437879808045e-01,1.470359200605635408e+00,1.574035620801736535e+00,1.030366394356197368e+00
1.633206171741631574e-01,8.831204171964033289e-01,1.167556067154015942e+00,1.467768496086226726e+00
4.107358173683290925e-01,2.156641298466151380e+00,1.158136793133271336e+00,1.174790982851427801e+00
2.612868353145002542e-01,5.535681087891098917e-01,2.920664904181080601e-01,2.307505521924715364e-01
9.177388872830710698e-02,1.145225414890159721e+00,1.754877854664815606e+00,6.677416409637124683e-01
8.615573474796085485e-01,8.387281413188658608e-01,1.880180329233092307e+00,1.180095531209388149e+00
1.004899236159837228e+00,1.297035703173744281e+00,9.700491480591210136e-01,1.974323513583889023e+00
4.248237500880971407e-01,1.336656551344791666e+00,1.123283758572065194e+00,5.182065043093908585e-02
2.787296512068465626e-02,1.454805604063936775e+00,1.564684506704077993e+00,1.307519326485731215e+00
8.743945249950516585e-01,1.366070314191670354e+00,4.026666699045894360e-01,8.263814231257814447e-01
6.962894019194809658e-03,1.592287158732213381e+00,1.050251020266172119e+00,6.732256069422981604e-01
3.683904191220963020e-01,1.423807366769093141e+00,1.238959958909528369e+00,1.270323756811979843e+00
8.283881998579798456e-01,1.606239138927605836e+00,1.245315012471913452e+00,9.424339048209582348e-01
2.003302877263992421e-01,1.150207856067406498e+00,1.549103253359944254e+00,8.266666731918538291e-01
4.197101474597154658e-01,9.835016504597521303e-01,1.785356759797045667e+00,1.499630464176118672e+00
5.674085371196311289e-01,1.299658494428263644e+00,1.510759573027612657e+00,3.804150278855354950e-01
2.799579085477423845e-01,7.711037896688482940e-01,1.199777461790077604e+00,1.789800535933941950e-01
4.300600547748842373e-01,1.514609585382949097e+00,7.642934472718185823e-01,8.511000758636798613e-01
1.525495578148456377e-01,7.966719216542473836e-01,1.058566342613589173e+00,1.136480115574051153e-01
3.318943868045830525e-01,2.226422842521653678e+00,7.439479359386345081e-01,1.650053228434636754e+00
9.962352285530071683e-01,1.200736824179083007e+00,5.131064625030605786e-01,1.562020620057272158e+00
3.740103495068801687e-01,6.784137621932744278e-01,8.001560456698149082e-01,1.330176703161920493e+00
2.315239216791884769e-01,1.810390846975006074e+00,1.386749631853804399e+00,1.643654420377254066e+00
4.850165820182822385e-02,8.102424281091000768e-01,5.889108020106477159e-01,1.880819309744632406e-01
1.010192403702262265e+00,9.860434616776894146e-01,1.215458402546269800e+00,1.243907387527231068e+00
1.686595565902898608e-01,1.185256227011413532e+00,1.160260568899798894e+00,7.549120458055096350e-01
1.173665057814982315e+00,1.493735691193468940e+00,1.150711098136915300e+00,1.676430953196068163e+00
1.162729046319774584e+00,6.609306621751472877e-01,1.609547463777477594e+00,1.913648856920181274e+00
1.237369110498452995e-01,1.210967539343801302e+00,1.434619263795731570e+00,1.760777017308775338e+00
1.543265172545800201e-01,9.836697184799743088e-01,1.323395855291377821e+00,1.748828176920499633e+00
7.483697170939662691e-01,1.643404722988311750e+00,5.352832940545291240e-01,1.086060207458323656e-01
1.006520163585218786e+00,2.375773261182796414e-01,1.040751959648518632e+00,1.020351568479296978e+00
2.498020439629115574e-01,1.660097285196080019e+00,9.938234395314458069e-01,5.219643335154595665e-01
1.006757352379905823e+00,2.107485853214081217e+00,1.233949599392173857e+00,1.258055106532873557e+00
1.747857018103781135e-01,6.450997648614169577e-01,1.934834421263595949e+00,1.056507405593818838e+00
2.089747623510169738e-01,9.442599487655600754e-01,2.559249893010722143e-01,1.149897220516038043e+00
8.202478432492901206e-01,8.832371644475158767e-01,1.197637427918154751e+00,1.526772654309359378e+00
2.765087957866433355e-01,1.201070362257324664e+00,1.350709958066756311e+00,1.266366193992363165e-02
1.574300538076986167e-01,1.750774220920982227e+00,9.026346013754208419e-01,3.338275716779396385e-01
3.453961717013799282e-01,1.186545024551499017e+00,1.242538613787531165e+00,4.245480308166559302e-01
3.271411865846418632e-01,1.494162753471946381e+00,6.313920701128543644e-01,1.135952442220570013e+00
8.161192208684645566e-01,3.851911825115018617e-01,8.756132809197479938e-01,3.035253810236938632e-01
6.509523854860047587e-01,1.785523220853155735e+00,1.283063411105246576e+00,4.710943889511319815e-01
2.305776582898158567e-01,1.177430378749817708e+00,6.391356103938379274e-01,8.769421036238114198e-01
1.046101348678067033e+00,1.403933268314651261e+00,9.571160701486567390e-01,8.240153197357229509e-01
5.504364064927830258e-02,1.169582637147807080e+00,1.963253998786561372e+00,1.368163693271035930e+00
3.692949797471014595e-01,1.983502336118552201e+00,1.293390448767992584e-01,8.649772922661920216e-01
1.957073892009850158e-01,1.135694708178280665e+00,6.677810240263903907e-02,1.391338675763464039e+00
1.016667388274343109e+00,1.851900186867386111e+00,7.821258471715816230e-01,3.622988199925967212e-01
1.171059449044474787e-01,1.286065516723389646e+00,8.369110174883354070e-01,1.444796940238418870e+00
4.292974135947234537e-01,1.343572815189894465e+00,1.435196439258213719e+00,1.460591287297579699e+00
5.723508518358861874e-01,1.633997548087682050e+00,1.168897026432958342e+00,1.047684426630420829e+00
1.266315334895184441e-01,4.731052894543392728e-01,9.123915915277264199e-01,8.713217408580533618e-01
7.387858405257089478e-01,1.677414530328735554e+00,1.310489771759815625e+00,1.178787567303499095e+00
1.263240113763696160e-01,2.164624704894035467e+00,6.726176818889784137e-01,1.639183822792929401e+00
1.172205843029130445e-01,1.878555659231002650e+00,8.718870076187401619e-02,1.158388324203907471e+00
9.996344653656090706e-01,1.303855423501145916e+00,1.538833082169424271e+00,4.637712543277393573e-01
2.198902181648599852e-01,1.283902957335570028e+00,4.725468302258556408e-01,6.141095854219564831e-01
1.080222247382260914e+00,1.283086642585412163e+00,1.032200622940852464e+00,4.911215318438970634e-01
5.040900007882049838e-01,2.509264234825789419e+00,8.374608667832510456e-01,9.931995070139013615e-01
5.044914449075126317e-01,8.162773945934074238e-01,1.427191814041051332e+00,1.166666107031690380e+00
1.203842090959945099e-01,1.969317972126496619e+00,5.631540176170246603e-02,1.166984457378841489e+00
3.597586297736468652e-01,1.786653937008595427e-01,1.628603235855798248e+00,1.838674196866668886e+00
1.026026386445513916e+00,1.414876724040043054e+00,1.609684944020854491e+00,4.305413972937743861e-01
9.042659071830615458e-01,1.423158284956040687e+00,1.384413581978686469e+00,9.479030297873628497e-01
7.596220751196055554e-01,8.155646729683607710e-01,1.892819693739309361e+00,1.674073048939591413e+00
2.719919643289690492e-01,1.349781674917553964e+00,8.730447874436166877e-01,1.368468447971659785e+00
7.728019982160894141e-02,9.391350093494521545e-01,9.636942266164647553e-01,5.281648978265245375e-01
6.825571042725970816e-01,1.416739757199021454e+00,8.141523865153735828e-01,1.101989496504410360e+00
7.695233943611932137e-01,1.121801379839794999e+00,1.213455258022576810e+00,5.927950229497749302e-01
6.610484067526622987e-03,1.396347937863982480e+00,6.254747923660024522e-01,1.110149744184495635e+00
5.439858132808053082e-01,8.729636246691238055e-01,9.358416332492280887e-02,1.892513450079819304e+00
1.108062319392331574e+00,4.684648874677302954e-01,1.039557979269052579e+00,1.293006790577561738e+00
9.159924751193398995e-01,1.635510011538821473e+00,4.963788222939460315e-01,1.104510189535987674e-01
8.919627410186037331e-03,1.800915241014794610e+00,8.412893706334244603e-01,7.867349585165490655e-01
5.870679411439758688e-01,1.812979273496380550e+00,1.536562600009975910e+00,1.603967332636786924e+00
5.477107924386214188e-01,1.031134186981258694e+00,1.034158373846953305e+00,5.671503643972826136e-01
3.036295632725127813e-01,4.872819955558612692e-01,7.613487548840915942e-01,1.538173218675998211e+00
8.795308756880269030e-01,1.293178416000556608e+00,8.527079241219737149e-02,1.431128820631099696e+00
1.197948986019852891e+00,1.351704120881581872e+00,1.289799596635297307e+00,1.163877021999697003e+00
7.734480165953316888e-01,1.610634640167670550e+00,9.805331782976777211e-01,1.481810348378781006e+00
1.327926036955485167e-01,9.882005579411543561e-01,9.077853711020644756e-01,1.226747313222633196e+00
1.404523227647499484e-01,2.247745790699167578e+00,1.761145894640338661e+00,1.675822528474794959e+00
1.754068814467885928e-01,9.849841820482245769e-01,1.073270909847895638e+00,9.227434613157096122e-01
7.803647883774783578e-02,5.591915193272550821e-01,1.293711105728688970e+00,1.111793492365334535e+00
5.548275254131976864e-01,7.425471228932968293e-01,1.625751829252856551e+00,9.902206652157103939e-01
7.610954452260683123e-01,6.259587735600186109e-01,1.443350689006611898e+00,3.644151500946761768e-01
1.018154212934734737e+00,1.568870496335176279e+00,5.102840240019710372e-01,1.562026416637907644e+00
3.969015716764536794e-01,1.382980328143520454e+00,1.015776095124056866e+00,1.357062794841771947e+00
4.908163108449850598e-01,7.750156889323224219e-01,4.634125930948705951e-01,5.267233182455043350e-01
3.153633203879433466e-01,1.695308239923564386e+00,8.510020509468245731e-01,7.545649633776746468e-01
4.172552405331796943e-01,1.591510510728106453e+00,1.065688498454533173e+00,1.263742118725936336e+00
5.543536663002215370e-01,7.551762747318384594e-01,9.262782176098655063e-01,1.653090988723530996e+00
9.585088662837011331e-01,7.973799111988212340e-01,3.444503240497651664e-01,9.768714207270580152e-01
5.016090454054069614e-01,4.441124847938576758e-01,1.249783378595210381e+00,1.027455388473100362e+00
1.260976789359707917e-02,1.725524401265768670e+00,6.075710717597627708e-01,2.102847160905459312e+00
4.873003722367200141e-01,1.079410907754568827e+00,1.256661798559728149e+00,9.517874824871386252e-01
2.112385196507532426e-02,6.701211507978617199e-01,4.208537868268527049e-01,1.045499741685753436e+00
5.988304853845534126e-01,1.449519117891772124e+00,4.720190567670526915e-01,1.059481562652486719e+00
4.983532982469351946e-02,1.833171104211868796e+00,1.161749727215404260e+00,2.106406987095442496e+00
3.045803841318318606e-01,9.442726133391294852e-01,1.254657093016053437e+00,6.281133082559944292e-01
4.350550671759457755e-01,7.444105031599835831e-01,7.418639538512201703e-01,1.195698953628814953e+00
5.787824897003912561e-02,2.027685776958222164e+00,8.736542894654621971e-01,1.398644453497058127e+00
2.279664906946339276e-01,5.404876402646450195e-01,5.558927698816978902e-01,7.095935576084213547e-01
1.110115053999985779e+00,2.277276742771297435e+00,1.048966048897468140e+00,1.170853678028849210e+00
8.975955510787698710e-01,1.037432851138304413e+00,8.308244176776117262e-01,1.984543717418053577e-01
3.034619363882000709e-01,1.097400342999741651e+00,6.767096849567182382e-01,5.283167942840578668e-01
4.569594405370192569e-01,1.398866154184290389e+00,7.685222577887886874e-01,1.333871667753979917e+00
2.531304899260246599e-01,1.284264919548426365e+00,1.153647003820373218e+00,3.691306005901048293e-01
4.774255929150238997e-01,1.541725417228419381e+00,9.603225377513170402e-01,1.053784683928228327e+00
5.293034086374553970e-01,1.496187367796408374e+00,3.238493003191478259e-01,1.028418510116240414e+00
6.521733877403701474e-02,9.588303260724666544e-01,1.679941747444945177e-01,1.041988641126738724e-01
4.869005038402564045e-01,5.624152379831992565e-01,1.567317491878326141e+00,6.542637253870383640e-01
6.862501158138560875e-01,3.813156595486921763e-01,1.237544365872089269e+00,6.609546510256594232e-01
5.437775899193306728e-01,7.093551098722333803e-01,9.041811893624116525e-01,8.752751131588537570e-01
2.987812275723796263e-01,8.199611192226405887e-01,1.022948002866626238e+00,8.644650945081735482e-01
1.179284343703111970e-01,7.969364103020109003e-01,6.345834106840589905e-01,7.040798454316167243e-01
4.378390231198618920e-01,1.221962538020971767e+00,8.840990772138844767e-01,1.044079205801633936e+00
4.600376475657540487e-01,1.406827525386820987e+00,6.865565294805795471e-01,1.809993352017352564e+00
1.063471126414182510e+00,6.530341849629691664e-01,1.474156891826277516e+00,1.742604243109645346e+00
5.148547273203701868e-02,1.143033259282235869e+00,3.929633399996893539e-01,1.126513096069818864e+00
1.052687797187467078e-01,1.599922573099585410e+00,1.575817731215718442e-01,1.122211639407553196e+00
2.878787190602041246e-01,1.562787596715399019e+00,8.306584061899260352e-01,1.905997448780966996e+00
1.046069514937464362e+00,7.426479560724342788e-01,2.032325415449487860e+00,7.648775903908279217e-01
3.029555532036337651e-01,1.644095026610038035e+00,7.611266361142764447e-01,1.365204554904162482e+00
8.903056342857480487e-01,1.749179971162724279e+00,1.427962434022486127e+00,7.092367583092877847e-01
2.728437477387369858e-01,1.547496106372895808e+00,8.508332644469660533e-01,1.247180188487269969e+00
4.857677722966258771e-01,1.114144454988128974e+00,1.174376935684092071e+00,1.005471247326276796e+00
3.152520969752048430e-01,1.083344200211626251e+00,2.979818705052211802e-01,1.275598913078603180e+00
2.045374997380892124e-01,7.370228679579929887e-01,1.428701974295503163e+00,3.332360300992522895e-01
3.568202252548273723e-01,1.105094434390154978e+00,7.228028480677013423e-01,1.121083930475106571e+00
5.970915882251744966e-01,9.641224446872426190e-01,9.938691971971120864e-01,1.032383175168588352e+00
4.891557051688268931e-01,2.388864329685720822e+00,1.087794650779443151e+00,9.077682000786054806e-01
6.402458936640827991e-01,2.935934872135430584e-01,9.877030809488299701e-01,2.932442980391493093e-01
8.345754723232983174e-01,1.625000093234737930e+00,8.426296375975572683e-01,8.157414310110144839e-02
2.771607658888988190e-01,7.541906787227310449e-01,1.216799937734676762e+00,8.487123227051862617e-01
7.784467422836099937e-02,2.600549654526280730e-01,3.016398735498431183e-01,6.838877031649289728e-01
1.861227501756337888e-01,1.672076149826989822e+00,1.493997690614290885e+00,3.412746662302628131e-01
5.987271826355824444e-01,4.566687150979988896e-01,1.129961480297722698e+00,7.980016885732642562e-01
2.973218866688288053e-01,6.836676003658759271e-01,4.671899520601766609e-01,1.143482186766787922e+00
1.975995939267249923e-01,1.931986640086498230e+00,9.919773682335195630e-01,5.676705081747667192e-01
9.529675197233202777e-01,1.177797547576755477e+00,1.047441520111966007e+00,6.610445285993639120e-01
3.367660574789994588e-01,1.565664320482845540e+00,1.327744928992470319e+00,1.819140377708142076e+00
1.519254254868990794e-01,1.429921701775874521e+00,4.043617333151325877e-01,9.740099018148499210e-01
1.687232149350995414e+00,1.713087216426556703e+00,1.620809973950732008e-01,1.230450912493448401e+00
6.692541883704580252e-01,1.298638726285266332e+00,1.262106563206589538e+00,1.099276825694244231e+00
4.604050570248914842e-01,1.057923712736400290e+00,1.687351083776557514e+00,1.029333540970759797e+00
2.317982384799572859e-01,7.205624960794305700e-01,1.092320108458595618e+00,1.345234235788931088e+00
1.193391862950501592e+00,1.219336529419129400e+00,1.074632144658305144e-02,7.373212333601031343e-01
4.383895198478347521e-01,5.956633026670141717e-01,8.748826213820461994e-01,5.207839919759235103e-01
1.526837639493605070e-01,1.617514705407325115e+00,1.545970803468690757e+00,1.199466432420734030e+00
5.655812284758277020e-01,6.970670084452129656e-01,6.805282414137666658e-01,7.342454723224862700e-01
1.649567255052828418e-01,2.221154551433280222e+00,7.157553219465178085e-01,1.051157595307951498e+00
4.560367927650806341e-01,1.749083216579907951e+00,1.473850259827111930e+00,1.735179825744014526e+00
8.067376732329532008e-01,4.551687132614482545e-01,1.359169023819621236e+00,3.861301491348428927e-01
6.273924655833590380e-01,1.017897140679147050e+00,1.158880450491432290e+00,3.587027859943785479e-01
8.366202119461491060e-02,1.929663686601182704e+00,6.145509126027430824e-01,1.397267807623784108e+00
2.588232168007262857e-01,1.459545650341057765e+00,6.048297803152651309e-01,2.069267257938435245e-01
1.084843844286398906e-01,1.812430193412538415e+00,9.885244511475381746e-01,5.476213137253089780e-01
6.950887619918367788e-01,1.838079293940824588e+00,1.435997087967652464e+00,8.818195961426450458e-01
7.235550383100650684e-01,7.740587999410960540e-01,8.648996724301631911e-01,8.630855360980418389e-01
8.307765245526366193e-02,1.294976933091103621e+00,6.320770693087927050e-01,6.153028381639242816e-01
3.909505328664898416e-01,8.967855504539326006e-01,7.692828802712790015e-01,1.434255557716844098e+00
1.402578983535520685e-01,1.476386017579236043e+00,7.555165186236471042e-01,8.361247863511072076e-01
1.557332209592673156e+00,1.059728854364431427e+00,1.517636324406812065e+00,8.300608316514402896e-01
6.610559786228820123e-01,1.497933432805695020e+00,2.079045035105260730e+00,9.125281524579594850e-01
4.003745680620617864e-01,1.498951464999110916e+00,1.103940290067257690e+00,7.549599277842926615e-01
5.771433977404585303e-01,1.208276546232624593e+00,1.095233835816661561e+00,8.830507765671248288e-01
8.490906320872161350e-01,8.020437455955538031e-01,5.274312060662473822e-01,1.791220066370440733e+00
9.100338419430944459e-01,1.111672973376380380e+00,1.210613821103223131e+00,1.148236034693783880e+00
3.057316710299841644e-01,1.359984677785237572e+00,1.453964709375260567e+00,1.520723743794436311e+00
6.614181203405464782e-01,1.213307320470995654e+00,1.888887881309997407e+00,9.004530721033807694e-01
3.760987845685686004e-01,1.936570441482102112e+00,1.675402242425343413e+00,1.503292377775387711e+00
1.647483152407023699e+00,2.642506724821956254e+00,6.454585772052722215e-01,1.929212925659817612e+00
5.095622674834641153e-01,1.795942898161712042e+00,1.017344208253662785e+00,1.075315717025626894e+00
1.041421608969161028e+00,9.755164051527991376e-01,4.970192470988292754e-01,7.187809372258660012e-01
1.047846537199420780e+00,9.990503414661762172e-01,1.663448457142133075e+00,1.570166761751627504e+00
2.373407481886697923e-01,1.025944246678808680e+00,1.362135661981215939e+00,4.945474406796867006e-01
5.412970100100696902e-01,1.394886537417961536e+00,1.387935932961150698e+00,1.253244323052343789e+00
1.650788757627105752e-01,2.363161247524542041e+00,1.557346832911923107e+00,1.377500988166837415e+00
2.235670732331605792e-01,1.104476476687984432e+00,5.635531696208573305e-02,1.241978338800743042e+00
8.680467896623961233e-01,1.853371596622322759e+00,1.647914766071660875e-01,6.089185269383665666e-01
9.204356644033310220e-01,8.227432558639979909e-02,1.281038656444947632e+00,1.533783008402735959e+00
4.575441231297859845e-01,1.439256592633015419e+00,1.168356031306666099e+00,9.991489847735500751e-01
1.479619568457206213e+00,1.173129188248851706e+00,1.404689233968299256e+00,1.530655493875272111e+00
5.380966298383500490e-01,1.723092592149511937e+00,4.991943158682042858e-01,5.461772758955442120e-01
4.080185874645175237e-01,1.870061577784144280e+00,9.300453236531239787e-01,7.165384842746478355e-01
2.614468134051511905e-01,1.810087122799838744e+00,1.935135981291958851e-01,8.256111110360042638e-02
1.559470742086773720e-01,1.981226307410881127e+00,1.278063145796765721e+00,1.236202662775009564e+00
7.240238316595337675e-01,1.305199136783707470e+00,9.398923668257149755e-01,1.083878677616456176e+00
2.295674304982111280e-01,1.384428090460400051e+00,7.785115899986106980e-01,6.438184074011381597e-01
6.562451034453067322e-01,1.135904676851548833e+00,9.409635398096350967e-01,8.525019688305053300e-01
1.401837991697737484e-01,1.874930169322051920e+00,3.002260958478607522e-01,1.637436932299496384e+00
6.712186753575055675e-01,1.137496565179148655e+00,1.262093591775495405e+00,4.946487203815854716e-01
9.074068551701679475e-01,1.198585314140769853e+00,1.728952476848680142e+00,3.515716970914636308e-01
2.550478937214630815e-01,1.935468024971047196e+00,2.485135178134237899e-01,1.816587675604437679e+00
1.236506184710497669e+00,1.006976359574169422e+00,8.300979539457994383e-01,1.231559037253685318e+00
7.141502316465286881e-01,7.808043734390031076e-01,1.175379617734532145e-01,1.625283210775494425e-01
5.163129294196344699e-01,1.859713877873118815e+00,1.412611730165965307e+00,3.770830064129773174e-01
6.087385996317782322e-01,1.266783938377501695e+00,9.603396613496703038e-01,1.268971319711363011e+00
4.438453607273357138e-01,1.504212457134674441e+00,5.200516977805396124e-01,1.900726426279227832e+00
3.212714636377461686e-02,1.120341783348947740e+00,7.314237830026038001e-02,7.713414058162060272e-01
1.777510516278030250e-01,1.153958143346869747e+00,1.107718913112260450e+00,1.348772362181231088e+00
3.116738829627618834e-01,1.611957396078556259e+00,6.143661024610029830e-01,1.607479020835762995e+00
1.073556125643174708e+00,8.321240625943173708e-01,6.112837530247727802e-01,8.141927113707407848e-01
6.366375400148017727e-01,2.041234587414066048e+00,2.578576035576108927e-01,8.895056323169296952e-01
4.599467773459165465e-01,1.269851506116250306e+00,1.048995845396625493e+00,1.015809283864732571e+00
3.965054530391663445e-01,9.924383983338314064e-01,5.547357585514429701e-01,2.390883210352636290e+00
1.607471048030458149e+00,8.149665730287214416e-01,1.187389051177736743e+00,1.172500991125986936e+00
1.489845018147758271e+00,1.294331387245597487e+00,6.222991581518533266e-01,9.042037954763860741e-01
3.584815147256559253e-01,1.549712343307318108e+00,1.266361460419577867e+00,1.338009581732552356e+00
5.333632188627218662e-02,2.117950385094250265e+00,4.793725451407263582e-01,3.494360108092012807e-01
1.974102165949935817e-01,1.421071935572880029e+00,1.553417645557276794e-01,1.625738276169542029e+00
7.516571187566187806e-01,1.150081109890062958e+00,3.809749799065969000e-01,4.880362859468245773e-01
5.180805018976117893e-01,1.745566930563697383e+00,1.461979875584431987e+00,5.463142873148307821e-01
3.040349302578067014e-01,1.368723095093520969e+00,1.302306360378505001e+00,1.429891313919551710e+00
1.441061719634154858e+00,1.140630572967164635e+00,1.506408636984143179e+00,1.247102421101896397e+00
9.883248214080496696e-01,1.315807767491497415e+00,1.183222791415222686e+00,1.186100898502719048e+00
3.660416935035168962e-01,1.873728003480734650e+00,1.359223786837865822e+00,1.262252456615382767e+00
5.647498988141994580e-01,9.994429245800311445e-01,9.869452293470589721e-01,1.235822637973110538e+00
3.302958280103578947e-01,3.814303740002500387e-01,4.087172834322350123e-02,1.053911152232664294e+00
3.518376599441500052e-01,1.264482840736861124e+00,8.077079526280378508e-01,1.451702520658586959e+00
3.303564842294310910e-01,1.105290642372570797e+00,1.742455202133129433e+00,8.753767496965046968e-01
3.385310443093997868e-01,1.167597508830405584e+00,9.850253574776095533e-01,1.261157797779330236e+00
3.063745228550629474e-01,1.869131960619835331e+00,1.211995060623702436e+00,1.238436050355170792e+00
4.654051350401339215e-02,5.450075985886956298e-01,1.512903800581507863e+00,7.168707529622031505e-01
1.183873395791283034e+00,1.389956423537923369e+00,1.190179789742504379e+00,1.075395256376080688e+00
1.437441090771152119e-01,1.337738056756206273e+00,1.800032559889852113e+00,1.197832761904191301e+00
2.363894665007583162e-01,1.627734573177591182e+00,1.046825208845725941e+00,6.792900175204450441e-01
3.823453084813649427e-02,2.371581113614297465e+00,9.562305159550860134e-01,8.455608800380812751e-01
4.910028807614512658e-01,1.745713204767187055e+00,9.537241714596205178e-01,1.114577224036204406e+00
3.127619911325311142e-01,1.839660784849094233e+00,7.086968672848004136e-01,1.404706466432380729e+00
