# p_0,p_1,p_2,p_3
2.626234691658834164e-01,8.804688179829776029e-01,1.065170835213559153e+00,4.638496810735235343e-01
1.885567183194578056e-01,8.083665346784751904e-01,5.705251014940990739e-01,1.222766366968523144e+00
2.567648078762674313e-02,9.503972880236382093e-01,1.699510746843504894e+00,7.079861052697317136e-01
6.366066585544798428e-01,2.043357272944664516e+00,8.065265113558418575e-01,1.402251544247246517e+00
1.672678703150380919e-01,1.139751941986307360e+00,9.943847847282329955e-01,1.621406925145908229e+00
2.034165195221992739e-01,1.682493755325912277e+00,1.015707427406302710e+00,9.031063072178078244e-01
7.862657774246288866e-01,1.941330125722268818e+00,7.175737139567119893e-01,1.236928158745821182e+00
6.251642633765819301e-02,8.030069931657850546e-01,1.023594109092002213e+00,2.242832323263434624e+00
1.730403179970921856e-01,1.118870288059241158e+00,9.810544405849812577e-01,1.234752894505184884e+00
2.499574244417276936e-01,1.898184321908686467e+00,9.185992209511416595e-01,1.527301336204469173e+00
3.029919898310527993e-01,1.029210485248066131e+00,1.336468296287829371e-01,1.164561813040660532e+00
8.681883141722821495e-01,7.284904435769784525e-01,7.871639353473864897e-01,8.622125834525786736e-01
6.349127924151717339e-01,1.807487885338601163e+00,6.907641985707801968e-01,1.585234779044919939e+00
5.516852894703538901e-01,9.898353798260948189e-01,1.148986353296253426e+00,9.402096654656724173e-01
1.036953732613891788e+00,6.449938651448742233e-01,7.384545549398449094e-01,1.496024327921561037e+00
7.708405450928990099e-01,9.028821833403035679e-01,1.172054297690371616e+00,1.754696036844160645e+00
5.860106163276308511e-01,1.708702784300348609e+00,3.589989282612005006e-01,7.917027751085604637e-01
6.548691280393770242e-02,1.736618308019381995e+00,5.358483500825192980e-01,1.112627438614328668e+00
4.692235028291170673e-01,1.312054694939265298e+00,1.710268071314995364e+00,5.562287894899868856e-01
2.536239068801994234e-01,8.113236620963882872e-01,2.703520275291219077e-01,8.551034197451248264e-01
2.296610362905177893e-01,1.691030592349393791e+00,1.235851878967090034e+00,1.295039378712515621e+00
7.712238482119003757e-01,1.763038210614032764e+00,3.451799180222107077e-01,8.502113295472942811e-01
3.777034495731523278e-01,5.832188940344656958e-01,1.558022768053359153e+00,8.757220090236566001e-01
2.514675366367872811e-01,1.423128886787825564e+00,9.147479188742708711e-01,1.013888427971840089e+00
3.499555568041249898e-01,1.369400628589769520e+00,2.502602820114691040e-01,7.564926359833565872e-01
1.118810185499147458e+00,9.272689947717929204e-01,1.564862277810841196e-01,8.230088304914058295e-01
5.693201035825390388e-01,1.417095718686756101e+00,8.504870618348268074e-01,1.271483069204122351e+00
1.231609320777916183e+00,1.167279630773699672e+00,4.858549868060748622e-01,7.964558390435320101e-01
4.407088916515031762e-01,1.517840041141507168e+00,9.111352248348391081e-01,2.518372797104248662e+00
7.206146231511287858e-01,1.580453898562543591e+00,1.071698175917550122e+00,1.235694071572178920e+00
3.736749072559516494e-01,7.746628640070739591e-01,9.275499293103725007e-01,8.380325816595302069e-02
5.126772281078106897e-01,1.289005099307167557e+00,1.136576393582175770e+00,1.457156039344480680e+00
9.570888628032313550e-01,1.271977854353849802e+00,1.191175098298681068e+00,6.328804202194558970e-01
1.266687136882571396e+00,1.324643966571051434e+00,1.612906012291781987e+00,1.179220421751860703e+00
1.374853894298442847e-01,1.816292539263868466e+00,1.788892346715996728e-01,8.813337296464517356e-01
5.133542409469336043e-01,1.516702627469608933e+00,1.094175143803248984e+00,4.049118442040547938e-01
1.242439816165040178e-01,1.504005868656702605e+00,5.011115239104414476e-01,8.645768092788006509e-01
2.114205719792734695e-01,8.103041314689423125e-01,4.613770204621751025e-01,5.740854183265675648e-01
5.102364740024354361e-01,1.783648109159527317e+00,8.936170401225187465e-01,8.093655784614748327e-01
3.620874779091309836e-02,1.416716283208994120e+00,2.074070692641093450e-01,1.025820395309080535e+00
4.575520750809514703e-01,1.099576445969247640e+00,1.310207707949562206e+00,9.637942845344379394e-01
3.968334871848168133e-01,2.299250839105110522e+00,1.258626279686036131e+00,1.160962434378450814e-01
1.241480296388064009e+00,9.970428663488286603e-01,1.876658585304089577e+00,1.771951349401344578e+00
1.476906352685944390e-01,2.031514650412430179e+00,5.034822615816515468e-01,2.056835305183293272e-01
7.621705119154768004e-01,8.811891631358238497e-01,5.572716324337338989e-01,6.117743466226925886e-01
5.357758458814751990e-01,1.650671752122491842e+00,1.761532820418788559e-01,1.039845408923366410e+00
2.054768700786090696e-01,5.565940039452210719e-01,6.539762272576576940e-03,9.225147611526813840e-01
3.547937249358607548e-01,1.129753384471956945e+00,5.350247665760394788e-01,1.027773089868063705e+00
2.348816967985033477e-01,1.286060529650510098e+00,1.876334606521895765e+00,1.320717897787134332e+00
1.237580983324477191e-01,1.256509777950017615e+00,9.670026391019925782e-01,7.195468746589142039e-01
9.440652583929792785e-02,1.226179513581772351e+00,1.300682654520475934e+00,1.477206556472634214e+00
4.052144787160966710e-01,1.049653571907542160e+00,1.176196062853682722e+00,5.487184559822109176e-01
3.904840740283946343e-01,1.045196207354620155e+00,1.696350314150682603e+00,1.437024998027865097e+00
1.155710511346136338e-02,1.070530076536849728e+00,4.323764941537745488e-01,1.206891250570553575e+00
4.171359048491992683e-01,1.203230942450409735e+00,8.740472107607299979e-01,1.097237005281792355e+00
2.087414839804053734e-01,1.025381221017138245e+00,1.346500238878133526e+00,1.318149332369267901e+00
1.550002805682232143e+00,1.615597077146309068e+00,1.336449250510014952e+00,9.300929754600668620e-01
2.841358991984463955e-01,1.366120726862669832e+00,6.323468580807471984e-01,2.126593435449946501e+00
1.434284488646872191e+00,2.825090839503834328e-01,4.143993141710861083e-01,7.015170757612894104e-01
7.935040545701771419e-01,1.670737008014641090e+00,5.433945129132677909e-01,8.814596024487163506e-01
4.595270990314984094e-01,1.317898378191844522e+00,2.888683153102322709e-01,1.129387819141354221e+00
1.364402636036335936e-01,2.646329036923851241e+00,1.982919068874163582e+00,1.703582931279900237e+00
7.445833929556262554e-01,2.047312519595545055e+00,1.408143355430592658e+00,1.457070905656079773e+00
7.436605929925541592e-01,3.833340710683100783e-01,9.339549848662470621e-01,1.256614907824984639e+00
3.828510729617211616e-01,1.347127605716970988e+00,1.311905606124735169e+00,7.593210623153457961e-01
1.297514226894023182e-01,1.465833470506856306e+00,1.377001642795281366e+00,1.550854326920162674e+00
2.734068525677496586e-01,1.931167990444159432e+00,1.350307561663597777e+00,7.582114399582664532e-01
2.180897758739107906e-01,9.805451043311810277e-01,9.654004412599829221e-01,1.048157316072694467e+00
8.787514174168340464e-01,1.919322543989011809e+00,7.362064932755353341e-01,6.302968021621355721e-01
6.696601551195852098e-02,8.919270040060063298e-01,3.630337672138483907e-01,1.180287505044687046e+00
1.514560623125766003e+00,1.242043697366846944e+00,1.607523908641960819e+00,5.530434559707514408e-01
3.236584398073240054e-01,1.919093389789975124e+00,9.557659931407079812e-01,1.132923380027732518e+00
2.738291203557226550e-01,1.373295835406872945e+00,1.643026345111614273e+00,1.559699498835988907e+00
5.782252928830750038e-01,1.202902748265708643e+00,8.840878467781033700e-01,5.754203004368561025e-01
5.048140345286218356e-01,1.692202631415520075e+00,7.930676400553643424e-01,1.608735369673261362e+00
7.343135760840582282e-01,7.934086490466117914e-01,5.197668214352146876e-02,9.042339117760601619e-01
5.033396198997762694e-01,1.221331939246202314e+00,1.448474877185451870e+00,6.963252346644546176e-01
3.006670748015562444e-01,1.117666435500919819e+00,8.644866407268938513e-01,5.570732587245317280e-01
7.606095422945932105e-01,1.073731851180634855e+00,1.344193667323946073e+00,1.147911269800186984e+00
6.952252192887875548e-02,1.487931657294585319e+00,8.462514820343634003e-01,1.571714554192746860e+00
4.731537085100419593e-01,2.162472529115774478e+00,1.781571072949995393e+00,4.893632483879463146e-01
4.530137753681183765e-01,1.099897455130283808e+00,7.731969684204305082e-01,1.180376163263878952e+00
3.490372338532733987e-01,1.430650212999407200e+00,8.344184583614122630e-02,7.962837694014919254e-01
8.496803602757091456e-01,1.450753850129517630e+00,1.282542610051213616e+00,1.801354061398896089e+00
1.206000237967100874e-01,1.402000024517233712e+00,9.959296700569392202e-01,8.817634121510350420e-01
4.637148664430850165e-01,1.241113378753026408e+00,1.445976071919109485e-01,5.680005324964012559e-01
1.573808258137476268e-01,5.963880463900218531e-01,1.350543419025160619e+00,4.262784448959670014e-01
3.838393108730440151e-01,4.888948779607180661e-01,4.102999577756130112e-01,4.637502854212235404e-01
6.996525475807338079e-01,1.812748520521369588e+00,6.329888681212689772e-01,1.207164788328116689e-01
1.450023018593705082e+00,1.793965786565668852e+00,4.159060611973641741e-01,7.476776347960103486e-01
5.149098137956122923e-01,1.258509791526985611e+00,1.054597091055553770e+00,1.032283108287539664e+00
7.713974077675547214e-01,5.369460572663354858e-01,1.103941844517066118e+00,1.455150944100376043e+00
6.999852152430210417e-01,1.431630272201976251e+00,1.280652443182774380e+00,1.455987621964110801e+00
5.127344961943746116e-01,6.922945327650426028e-01,1.557122952569532259e+00,1.404378748886414563e-02
2.151259987036413523e-01,5.974720917265095022e-01,1.653949551554383390e-01,1.128506381141796133e+00
2.042992229868956511e-01,1.088526664120499365e+00,1.738776996978034228e-01,1.094124563442529618e+00
1.941653570665152762e-02,1.930943809638340891e+00,7.664584247913638348e-01,1.331716115321608829e+00
9.003524169549137479e-02,1.388485505643445306e+00,1.143746988038773615e+00,3.607914601019354128e-01
6.999419811906661959e-01,1.870751321641319409e+00,1.004190737653308352e+00,1.376141236609196294e-02
8.870547694164981900e-01,1.503024628469243229e+00,6.384041816024479399e-01,8.330753353033881758e-01
6.559192222469015787e-01,2.384949903586046638e+00,8.099718654966251430e-01,6.176635868741855440e-01
1.008837187239685296e+00,1.320624299440025240e+00,1.075883352973188822e+00,1.216240361483998500e+00
6.098271853856469527e-01,1.513253125712865854e+00,7.529449761363016247e-01,9.467582928599891368e-01
1.322621243504325417e+00,1.571890590301417756e+00,1.160261987320501786e+00,1.634781587853304297e+00
1.530960653725556286e-01,1.589800714727994668e+00,1.757163038461861948e+00,6.246987098230252222e-01
7.385027548103345607e-02,1.141905819631048313e+00,1.149756028920166706e+00,4.125821269397627056e-01
8.611402529327729649e-01,1.572878055870339908e+00,1.135228297435246336e+00,1.183113326343242733e+00
8.721140672736193977e-02,1.120959295294345681e+00,1.079501291566825616e-01,2.405375964435173541e-01
8.582258346642692715e-01,1.793171164768587511e+00,1.132638323132845404e+00,1.354702522134872522e+00
5.141315626704767716e-02,1.667400984627125382e+00,7.800317177564332072e-01,1.494444600982598237e+00
9.464331885782917286e-02,1.138007743931642057e+00,1.808918731647612077e+00,3.799987933706694410e-01
1.255667586851129669e-01,1.896433927121170981e+00,7.726809493978732402e-01,4.625183635405574201e-01
1.713748129706629264e-01,1.325267536807340774e+00,4.153850572554532716e-01,8.285638367542669247e-01
1.774022681403226720e+00,9.310140344307422655e-01,1.327659930820475065e+00,1.415634446118899437e+00
1.104047987753070115e-01,1.113820077012390497e+00,1.024530302510178625e+00,2.839260917941843765e-01
6.697031828441757373e-01,1.228139331379657584e+00,3.086157417081224486e-01,9.302940355031705799e-01
9.989524682507258113e-01,2.300780582611532399e-01,9.960661678698514709e-01,9.674891796890160434e-01
3.647593217470026516e-01,1.359534666496180710e+00,4.009344578787236157e-01,1.418022379278360390e+00
2.031068172288866269e-01,1.219320606910458071e+00,1.416703147295188980e+00,1.005108961862568817e+00
6.363703017769702930e-01,1.130197470609398902e+00,2.934502578770787906e-01,8.896732004670443450e-01
4.349664701057132654e-01,1.733804566715710482e+00,4.387526861302546433e-01,1.176289496187280292e+00
4.229884026264111307e-01,1.844972402980567416e+00,1.356230625371845910e+00,2.453461972676767022e-01
2.440169751030793754e-01,7.632435327207883757e-01,2.463258682948413991e+00,8.970248923364598781e-01
4.352945466744534420e-01,1.196271616433288498e+00,1.143917133321190605e+00,6.526844092959963595e-01
4.967992115729749081e-01,8.590151273596404735e-01,9.881397316604607628e-01,9.956196066665695676e-01
1.014845356643550911e+00,1.961073745420314207e+00,1.239998899028208479e-01,7.274174830986478435e-01
6.486805712789818212e-01,1.306926277407669312e+00,7.198644962606876030e-01,1.309572239540870875e+00
3.818527877894374312e-01,1.003969204481719002e+00,1.585536261958395698e+00,1.305489114386235494e+00
2.966281549427806086e-01,2.074966933409669423e+00,6.881391870838456937e-01,1.402276963347567573e+00
1.019660477568277601e+00,1.331348114091435386e+00,1.324790876147679874e+00,4.935618645366043333e-01
4.536438770104328499e-01,1.721576154837519468e+00,1.343283903665871026e+00,1.099082895526614534e+00
3.693948282213083689e-01,1.391159844255878797e+00,9.936490449517491053e-01,1.131100830226235088e+00
2.763518174837669150e-01,1.183279442753900845e+00,6.530818703720101537e-01,9.077758387450352018e-01
9.104078407643899640e-01,1.999275508742961449e+00,1.097477965502002162e+00,1.071029160030137817e+00
4.786380764305807611e-01,2.094731123932866090e+00,1.262730804598370060e+00,1.418263168423499199e-01
3.989505535791234569e-01,1.062732593544231996e+00,9.169798741595419633e-01,6.031941259143112077e-01
1.572284696667929083e-01,1.452030644539238136e+00,7.085631282988891222e-02,7.022386843942820533e-01
6.242789852805182838e-01,1.050444553677521320e+00,4.333863535554467461e-01,1.078231453187586730e+00
3.309293151755543505e-02,1.481063170691437225e+00,4.411697921332260464e-01,1.259765320909884689e+00
2.216448957500855022e-02,5.868680030562209993e-01,1.506194009190196859e+00,1.219092988239890873e+00
6.349342969275443282e-01,9.161191376433963640e-01,9.164112390444999479e-01,4.888633032118001598e-01
1.289384916093094247e-01,1.383777489469023347e+00,1.986316008488770546e+00,1.903879855655327358e+00
8.363057351235170245e-01,1.897592844861372807e+00,1.150519238810733924e+00,1.200107187419451771e+00
1.166571514694434430e+00,1.764572146380938955e+00,2.442619532562221085e+00,3.755874054962949904e-01
2.657902031118521413e-01,1.292731458099445341e+00,9.378625653167131926e-01,2.688153649181851401e-01
4.504583019265540056e-03,1.789525326498124125e+00,4.368763864840041755e-01,1.746673291987615340e+00
3.900465076745037729e-01,1.053434958574372970e+00,3.482620890574368300e-01,1.332667242608693847e+00
4.350660375237301314e-01,2.202572123655443637e+00,7.873009881554424716e-01,1.276353741181390777e+00
4.789970864323161992e-02,1.291266470949118172e+00,4.037315658309115207e-03,1.371523993243578765e+00
3.219801806996341886e-01,1.530294519487769955e+00,1.490276406168711265e+00,1.572735062598011879e+00
6.606097387489592299e-01,6.269100162547821542e-01,1.082056012092061481e+00,2.051979000710934642e+00
5.284597139467446247e-01,1.935701569360027019e+00,1.474705022735084192e+00,1.749136528903663557e+00
1.952163956464018357e-01,8.227212661625771251e-01,1.422754960767123267e+00,9.747448911489186019e-01
4.937592925146999656e-02,5.297226447979854758e-01,1.210681418524976127e+00,1.122899791798964708e+00
4.718049245757154897e-01,1.136918661467859915e+00,1.092363504681068020e+00,2.965456399424253320e-01
7.582387259545521063e-01,1.090900974297660753e+00,5.941422555026796282e-01,1.363495870718326231e+00
4.547498580136198898e-01,8.371344635806179380e-01,1.349748841658721998e+00,8.660402554004933418e-01
2.606011329606419125e-01,2.017574077183329262e+00,7.736465119223139286e-01,6.342414958102190470e-01
3.037164199915497464e-01,1.130692885407713177e+00,1.848421394286200226e+00,5.609694535469444965e-03
4.776182828953440263e-01,1.114654863887383440e+00,8.738362116095688137e-03,1.236590681706118522e+00
3.870569590506697799e-01,3.904326811952854026e-01,1.557878890085997003e+00,1.629360317607606579e-01
3.897679555230089687e-01,8.820898492673657776e-01,1.244454424173572660e+00,5.798517801680332928e-01
8.545020272598391475e-01,1.327408352969342564e+00,2.282668784377508420e-01,8.663377211294210900e-01
3.338474605007349938e-01,1.178701477390831753e+00,7.901646211192820957e-01,1.029990361240288088e+00
2.591908646899484525e-01,1.487492708839139866e-01,1.232609135179431048e+00,7.265101317722677532e-01
3.065811856164514793e-01,1.114064476293807004e+00,1.210777333592521154e+00,1.334652377972795012e+00
5.076522076065831390e-02,1.107609801549849005e+00,7.955886825272517893e-01,1.162283680264334151e+00
8.830116513906416387e-02,2.073748123663150533e-01,1.101498272324249683e+00,1.617534604176408486e+00
2.611246005890510147e-01,1.204382997398324440e+00,1.441832497341812402e+00,1.121916914229334594e+00
5.556344589404806911e-01,6.439774649651437421e-01,1.893425490124037491e+00,2.674788991108866254e-01
7.352014367969152975e-01,7.470858506008671851e-01,9.468573747182987832e-01,1.191570512766477741e+00
8.776258379221439920e-01,1.134166318515654970e+00,4.681859415561836490e-01,7.352693685195463846e-01
2.098599040780323444e-01,1.018317587179719874e+00,7.833154097844625685e-01,1.283794321660749027e+00
2.525544586763814880e-01,1.572004300446777858e+00,3.347165893166577089e-01,9.721679176279786061e-01
9.126299147735994488e-03,1.561260170451899576e+00,1.143857589145264031e+00,1.045901334506448066e+00
3.371923514534852506e-02,1.814758961116690106e+00,2.855727612141971683e-01,7.105500057219420462e-01
6.715720494117682904e-01,1.322140916788319354e+00,1.316676439916852015e+00,1.222013258078090026e+00
4.034738149317284028e-01,1.779188234538787494e+00,1.917379098006197768e-01,1.141566816154315989e+00
1.602237281958682757e-01,1.500204426645824096e+00,1.016825285811891355e+00,8.907120957520143767e-01
1.051351339510284144e-01,1.742780607027369921e+00,2.971382841574814471e-01,2.413712883505081397e-01
5.842481681439321006e-02,1.161114652322426055e+00,9.118182487295879435e-01,1.119342644773646533e+00
1.014949482322701213e-01,8.464005097928284371e-01,6.328140612003003707e-01,1.670078460634755402e+00
8.407973323633188834e-02,8.269047799144859656e-01,9.471915218460223995e-01,5.356198476731486302e-01
2.465854159451018601e-01,1.640005821094111971e+00,7.457856508844080690e-01,1.195918649121761712e+00
1.212295419464236357e+00,1.707313323260746252e+00,7.630907272103361061e-01,1.305950856999668730e+00
3.921716260140625798e-01,1.247952134974470662e+00,1.188969585513691918e+00,1.701084174742381716e+00
6.652742730279965766e-01,1.504663592648638470e+00,6.463076733902882731e-01,1.462568383251562132e+00
1.710738726921702257e-01,2.884515944827312772e-01,1.124291390950997505e+00,1.926110536329771694e+00
7.517948985874998158e-01,1.843703497803621527e+00,1.845225202725381042e+00,1.704793314986401409e+00
4.393208905096002148e-01,1.023933712779029559e+00,2.083116337217441938e+00,9.563261353970660128e-01
3.844801137342468422e-02,2.056956320013052508e+00,8.671906300525062949e-01,1.266267231358921830e+00
5.063195201528339906e-01,1.662403415026305620e+00,5.134994445751539516e-01,1.652118596442835763e+00
2.211806757467805473e-01,1.457005668496436535e+00,1.178465715616048515e+00,9.509844725432027301e-01
6.251868317364582817e-01,8.184297921872447645e-01,4.215664038510882339e-01,1.002299475463836353e+00
3.325812617031578267e-01,1.514518547616107158e+00,1.450635982955394532e+00,1.894176931336953640e+00
3.188387751679642168e-01,3.523848830906950447e-01,1.804375342662538406e+00,2.011925655261204149e-03
5.281595962024241420e-01,1.172370403727219124e+00,5.277484119396632645e-01,9.556054333371912790e-01
7.336572420668091565e-02,2.186655963612592402e+00,1.296678764297501951e-01,1.021147431738139044e+00
1.077217293586959723e+00,1.120428390316462020e+00,7.249154882985244797e-01,1.913036213806383889e-01
1.596180154412984997e-03,8.076545944855665349e-01,7.992158366256257862e-01,1.442184285782804665e+00
2.904875841666256786e-01,1.411832608712596304e+00,2.957831023436007234e-01,1.541908299517645853e+00
1.108836405887911325e-01,1.777948122204129122e+00,7.986797120817078488e-01,1.507164777608216433e+00
7.771905016629573337e-01,1.327893336206767971e+00,4.315413037165433119e-01,1.036173643455039928e+00
6.131372243728923088e-01,1.049824052377154260e+00,1.743041717065066720e+00,1.194197300892090530e+00
3.702097035665375957e-01,1.875177007911586369e+00,1.127711564181858028e+00,1.697105228429809820e+00
7.506491689826988445e-01,6.844358764973969000e-01,1.849652791017407871e+00,8.284398248850353141e-01
3.407206822425890014e-01,1.840565787179424095e+00,7.049109548622087829e-01,1.057509440608857210e+00
3.958107530658215856e-01,1.884952288029301926e+00,8.245655735240891016e-01,1.307947995643783612e+00
4.475724557647663415e-01,5.711727472827275998e-01,7.819084276392651578e-01,7.724525849006874667e-01
1.258847614984067054e+00,1.228540994743360759e+00,6.392618750047500686e-01,1.305226221642383777e-01
5.264993726396176577e-01,1.240471231486721893e+00,1.644740158772335370e-01,1.541236682914920220e+00
5.235250326313708458e-01,1.030331281772915997e+00,1.135318149667340348e+00,4.339476910181314651e-01
1.081938409402935619e+00,1.045454345755412628e+00,1.913995826622627128e+00,1.212822167913562010e+00
3.518490927286043179e-01,1.095019373670455209e+00,1.481786915126856563e+00,6.906962953571301744e-01
1.299897846537564572e+00,1.584736280090070615e+00,9.203960736096475914e-01,8.388748770276373001e-01
8.452378976746957040e-01,2.075554823720355380e+00,8.783318421377234175e-01,5.768058065231713716e-01
1.170355830480502846e-01,9.579323277873875719e-01,1.389887120804130127e+00,2.181868114599931907e+00
6.814299514532129454e-01,7.591060269662197602e-01,3.118914818831781677e-01,8.579350708151377569e-01
7.493425944216943746e-01,1.877282052337657214e+00,1.417635231698770593e-01,7.520538241098908561e-01
7.740699115932289098e-01,8.330016058817071301e-01,7.542280660884486121e-01,1.753053091305155631e+00
3.281864621628333145e-02,3.454682882229744845e-01,5.711548328226845328e-01,9.765450565095433744e-01
5.181695318924938176e-01,1.414952943951215403e+00,6.953175397796020896e-01,1.254952555234095435e+00
2.536711639780577787e-01,2.118517800640331572e+00,9.846518777999890837e-02,1.105331352464596906e+00
4.842886179874605901e-02,1.220769537319414511e+00,9.231845180993292210e-03,1.483509658758740191e+00
3.347007324867379285e-02,8.776750611589412276e-01,1.789108466917782359e+00,9.714409680276148151e-03
2.751389163598996213e-01,4.731469987019002454e-01,3.727385212016763871e-01,1.158276023394086529e+00
1.846177019005058595e-01,1.435577613959770016e+00,9.923969973225190699e-01,1.227700088882339724e+00
4.184748032631863679e-01,2.016884335257680405e+00,9.874687291034303094e-01,7.060132990847267642e-02
3.724698322566338815e-02,1.566952499278627675e+00,1.110667946613945301e+00,1.664499086015398310e+00
1.024279646968536683e-01,2.257047056887730996e+00,1.124643580728723391e+00,6.771175057853655588e-01
1.865387497104200598e-01,8.246240904502060154e-01,5.710612662500880177e-01,1.528274425070960341e+00
1.377517761643793470e+00,1.167643715397746806e+00,1.788273538003243290e+00,2.154900355840076998e+00
8.362450785215957971e-01,1.228681998272768361e+00,1.412656817859539782e+00,7.424915017450411936e-01
1.586529130802519505e-01,1.403262070658231941e+00,1.688972548452610578e+00,1.436594020150975481e+00
1.250779489247400011e-01,8.987410064123202424e-01,1.270625256342854614e+00,1.560726468426755886e+00
1.080616120681268666e-01,1.026637781753119594e+00,2.109981137273998719e+00,1.001079756583886926e+00
6.242382982811602865e-01,2.096329923062559164e+00,6.467009838116573039e-01,1.852364173850358675e+00
5.015856656494328547e-01,1.483987798890417542e+00,1.325767537729070522e+00,1.313439288465149346e+00
7.393302753832714513e-01,1.156121499116841367e+00,1.240656411728132902e+00,1.911149043565477657e-01
3.771372097932358392e-01,7.295353817233565241e-01,5.659891270129177032e-01,1.062150442424595331e+00
4.995474767602372523e-01,1.125354541238849482e+00,1.359111155450313912e+00,6.464396389048966407e-01
9.186506749959412188e-01,2.101991650270485401e+00,9.753188459158657064e-01,4.292831631851593555e-01
1.624533552434154760e-01,2.128176064827357550e+00,6.429814001112932331e-01,1.790665517324783185e-01
4.202618647155214049e-01,1.054836414186851590e+00,1.641320044232893238e+00,1.286977752806444331e+00
4.804413675108479831e-01,1.359018019623654094e+00,1.168097295704960237e+00,1.173454062536924747e+00
2.017787004203479284e-01,1.345536215227892685e+00,9.361964979993068203e-01,1.038753031593128595e+00
6.438574891377013554e-01,5.399590641550088277e-01,1.200473182174065956e+00,2.165517438124875849e+00
1.248944031969509982e-01,3.542135842682476721e-01,1.220588626297793411e+00,1.562661300481893667e+00
1.094293964481154458e+00,1.409711093477875155e+00,1.492084734767332055e+00,6.915546847138114295e-01
1.935974486633910141e-01,8.295348588016531188e-01,1.287666088529808128e+00,8.221966100922772913e-01
4.026271939673519151e-01,1.384086458659854690e+00,5.300070119000399593e-01,1.778054424854770499e+00
2.222105874087097199e-01,1.088646911054881095e+00,3.455170955723220194e-01,7.417955759424672557e-01
8.004319151690044709e-01,1.622020029012131381e+00,9.605632507243391238e-01,2.253795558341630034e+00
8.284016719127200723e-01,1.076207554378508346e+00,1.468685613221884845e+00,8.406873757037924833e-01
8.931930873869338150e-01,2.695640036083776891e+00,1.021862970725787800e+00,1.482514339268142356e+00
1.063328537829598686e-01,8.717292239626343031e-01,2.148066501202001710e-01,7.642095060679473528e-01
5.384750799984928671e-01,9.880453169860567986e-01,9.407215894895071262e-01,6.729920870141630207e-01
1.146946087614271192e-01,7.245979184295724407e-01,1.262275812708983480e+00,7.368818709629123553e-01
1.447778336158835888e+00,1.005250855079458105e-01,1.397079628180345257e+00,1.529380775490749356e+00
5.256357836487218771e-01,1.875643062134632721e+00,7.404796632001913181e-01,9.299439136294057606e-01
5.573517816544821812e-01,6.511208030846926675e-01,1.043775270534514688e+00,1.407541818501812037e+00
2.473577350735471636e-01,7.123084296571796648e-01,5.777669886397115429e-01,4.148715378914918928e-01
4.494068368916603884e-01,1.344772197830275795e+00,1.152988566804055592e+00,2.273197126408138757e+00
7.927401549453827467e-01,1.914395635812031982e+00,1.227257201866568614e+00,6.457330595874007928e-01
1.177077384392159143e+00,1.906669112252347809e+00,8.823986124996548996e-01,4.692650230796480137e-01
7.377812283807854143e-01,7.395002313783651804e-01,1.549618413795456728e+00,1.259845444868452402e+00
5.872750651524084597e-01,1.733820914368828348e+00,8.684368907666913939e-01,6.595751601711670187e-01
8.564034698640843324e-02,1.730372686392341208e+00,1.153724688637478568e+00,1.331802494684482863e+00
1.466422210844505747e-01,1.540934390371172524e+00,1.932475465554622129e+00,2.482411505276933550e-01
8.473980302353165683e-01,7.821753298121464359e-01,2.305967115588282157e-01,1.754046870096848121e+00
1.241931124512168250e+00,9.194251397318260466e-01,8.711360139188530916e-01,7.666697762123050319e-01
4.923809118646281791e-01,1.000368643075844721e+00,1.163991466678038655e+00,1.299017073204597805e+00
1.593270472611394872e+00,4.873181329260830585e-01,9.363371197267771340e-01,8.692372648252841838e-01
1.933203171756971428e-01,1.062978060873163155e+00,3.469096307767611798e-01,9.591626840972493628e-01
5.631675937953157796e-01,1.123524645430816093e+00,8.776240858406659795e-01,1.025159749167583012e+00
2.871239516877621689e-02,1.038767184672485744e+00,1.898882576687578316e-01,1.335425225764161228e+00
1.081763361510613475e+00,1.925729969952578280e+00,3.934008768761496633e-01,1.620067035183607507e+00
7.247191147921361321e-01,6.984884574784344657e-01,1.169734611481133779e+00,4.692529087925706444e-01
1.091933425762441345e-01,1.007811186605423126e+00,1.716518529314421393e+00,1.076926686351366014e-01
3.990129221476278465e-01,1.675259529792140878e+00,6.186796961456697552e-01,1.859306889899433379e+00
7.545870822557974034e-01,1.578030084718972770e+00,8.327461684228546490e-01,1.105708565625339812e+00
4.907434668548866230e-01,1.613757796593289662e+00,2.583059728721748272e-02,3.243508562708818932e-01
4.836042863997243590e-01,1.210711478556231402e+00,7.598254255074399222e-01,1.377462740634045613e+00
1.656172318814751465e-01,1.673350780759357503e+00,9.238695884510120804e-01,6.542911824080432925e-01
4.685081102000714925e-01,9.042680370299167603e-01,7.869475999223594087e-01,1.436632745826704971e+00
5.975429543225924123e-01,1.338099018817162866e+00,6.192942104633512024e-01,3.994157116016117115e-02
5.454129477588522956e-01,1.255327885180846481e+00,1.077127373358947704e+00,1.689663506038868501e+00
5.362918074772238253e-01,1.066205764521435784e+00,1.091180525871233264e+00,9.596581256770422286e-01
3.252627022677906377e-02,1.565733375582766929e+00,1.089661088166822722e+00,1.159138366341012416e+00
5.908252356604076772e-01,2.128750456673579095e+00,1.840567088737990353e+00,8.592372413266150533e-01
2.879318173261909974e-01,2.047917974736746416e+00,4.476641299514317884e-01,1.100533981565010810e+00
