# p_0,p_1,p_2,p_3
2.166047251067367285e-01,1.266518140840365847e+00,6.609101095121201475e-01,5.868984951002165218e-01
5.696745011680299786e-01,1.353759158533262896e+00,4.600600992444244808e-01,3.845123391240778954e-01
8.597147910775689850e-01,1.386460360631289523e+00,6.267348596088229140e-01,3.102931751978347252e-01
3.840325543613520853e-02,1.772335250172615506e+00,1.564704553929080477e+00,8.052600859136633815e-01
1.151346496978959966e-01,9.823596474437381598e-01,1.237538510186802609e+00,1.193983591918040599e+00
6.133927799479106380e-01,8.728975957637625793e-01,8.203693748073267455e-01,1.251994477087249313e+00
3.657794907361289205e-04,1.390011880418559276e+00,1.155291220333768409e+00,7.211415393678167751e-01
3.415340592398669051e-01,2.514573331106302323e-01,1.013683916181262745e-02,7.503568505803445143e-01
7.215859365437263806e-01,1.362494494667827460e+00,1.099868351733977123e+00,1.117076682058290693e+00
7.866653740414343288e-01,5.729582548222380556e-01,8.956800756438074718e-01,3.424957588177537371e-01
4.156529687713458321e-01,9.711968326359592396e-01,5.494768120252752075e-01,1.059908949658555644e+00
3.152611015271907791e-01,1.871408875385254245e-01,7.306853464971169165e-01,1.090118203476182934e+00
2.450331529540540898e-01,1.055408354163750673e+00,7.398632317525013491e-01,1.420149431916821525e+00
3.479758548569050758e-01,2.070328280590315373e+00,4.151743737472972651e-01,1.802432494932340035e+00
1.782645890665370547e-01,1.667312902151755205e+00,3.398442290318010039e-01,1.066847852107333239e+00
3.784393865434223514e-01,5.289415915992088379e-01,7.427631763305047041e-01,1.677419150835455675e+00
2.780158495386217954e-01,7.001153723572446363e-01,7.506787776824221936e-01,9.456050192601983539e-03
7.626840154744034539e-01,1.182717190311922906e+00,1.170168578727680986e+00,1.185058377196879231e+00
8.096371924394596409e-01,1.575980263715021090e+00,6.107637888517678526e-01,8.304214788371324651e-01
2.891865921942901596e-01,3.098291293159749493e-01,1.311070402635287291e+00,1.790922130139106949e+00
4.252348135658187145e-01,1.785851416608656095e+00,1.782572541335771366e+00,6.366465948395860774e-02
1.375105059298171728e-01,1.846532258281986749e+00,3.736954858912955313e-01,8.668389008287321618e-01
5.155802306579331251e-01,9.650103094813267113e-01,1.357343970904871133e+00,9.079998160901132653e-01
2.044860256477623039e-01,7.046537157261001383e-01,5.410103916943114211e-01,5.021146399516769332e-01
8.608820546427622400e-01,1.426500432516402794e+00,8.152610102337867204e-01,1.385218148060124665e+00
6.369928980607719726e-01,1.453723811823127043e+00,4.026264699574004791e-01,1.142002574967889483e+00
3.750909019018532353e-01,1.600142798955371148e+00,5.926860235173860847e-01,1.684500343735752415e+00
1.752262178159416095e-01,1.437151913886955512e+00,6.462868578198701641e-01,4.816618571489490463e-01
4.334647860346288462e-01,1.107899359057541444e+00,1.772374026350360232e+00,1.501070337556754453e+00
4.570311108147878665e-02,7.711645231627530794e-01,8.045925513888441127e-01,1.068586422648074130e+00
1.350394109808123466e-01,1.419797771886564863e+00,7.763115464057446236e-01,1.353677618645510172e-02
3.424857601488704439e-01,1.818694458641034295e+00,3.920470068934617247e-01,1.080127023702156963e+00
1.968313141031174940e-02,1.779631195314520298e+00,8.838567906987019329e-01,1.197292256098313690e+00
4.448901550113401604e-01,1.863231316093518330e+00,1.029956079081664866e+00,1.384524148537089161e+00
7.148013309649945413e-01,1.909632793599204570e+00,7.167317480415338338e-01,1.061454905382180014e+00
3.326089953857095383e-01,1.260970247644403353e+00,7.534575270813187453e-01,1.952568860036757448e+00
5.535929722373815753e-01,1.534332482146094856e+00,1.560548656077697327e+00,1.215906364800538597e-01
3.494443340653585750e-01,1.387461694005262869e+00,7.910593373175442977e-01,5.264112775555718216e-01
2.116577140999862383e-01,1.094451061113667523e+00,1.249576001033043227e+00,1.014665640651631451e+00
1.035270230975998129e-01,1.132952200567789447e+00,4.077611385519577247e-01,1.031205199908955095e+00
9.638666465789850202e-01,2.052141491768496362e+00,8.665758466234483315e-01,1.097331455696356262e+00
6.407704643618534757e-01,8.390280160362888484e-01,2.440010739997329203e-01,1.254125582650927440e+00
2.658472933576645492e-01,8.394298181021793148e-01,5.794241982702525995e-01,8.115448379454414107e-01
4.589027711568064993e-01,1.604123319428449879e+00,3.224973219705272731e-01,2.924299757920955090e-01
1.384736368540332441e-01,1.277689273043770113e+00,1.130479056967679030e+00,1.877321946282404230e+00
6.562026587545433109e-01,8.943736975299567682e-01,6.878464827219596955e-01,1.331540552651372389e+00
2.223884510630404210e-01,1.821577343614871003e+00,1.043078275755860318e+00,1.760960038207969314e+00
1.424248204386230343e-01,1.169607726736920483e+00,2.887422715216104718e-01,7.215910455024007186e-01
4.182387422189365322e-02,1.493435533302281071e+00,1.202816030030481764e+00,1.815768504528859850e+00
4.241313825537723625e-02,1.204744758870721633e+00,8.890166450392077424e-01,1.475893869980650308e+00
4.458780420786994658e-01,1.299413027060159820e+00,1.921123701115315940e-01,1.089205846405261635e+00
5.573081343953374400e-01,7.470368002668273943e-01,5.420893713427565874e-01,8.159193060024324540e-01
4.413047207755792511e-01,1.748997916048045775e+00,2.265213169444041386e-01,8.162885630756695488e-01
1.466650363803148061e-01,1.098176542947282730e+00,1.503205251922407726e+00,1.196456390352702348e+00
9.582419002202646752e-02,9.206669050434321822e-01,8.088236418359844304e-01,1.985144503542166206e+00
4.290123242488604882e-01,1.052197347340006139e+00,9.740532525581198087e-01,1.546946515270146705e+00
8.377951281158446672e-01,1.803175329683708750e+00,1.475879406594948096e+00,1.000708936771224522e+00
2.437060341471469493e-01,1.338402125646840357e+00,4.294178460501973937e-01,6.673630885830930115e-01
4.826740396658282251e-01,6.006018707785603095e-01,1.414614899432744988e+00,1.238942003401846570e+00
7.377302007940567119e-02,1.088413534738908339e+00,1.576742202382644731e+00,5.736691705779635164e-01
4.093176490830431336e-01,1.503888476706413568e+00,8.191701717768958835e-01,1.068530288038002318e+00
1.504328746127105987e-01,1.062591564394396393e+00,1.292154011463877428e-01,1.055123679626886579e+00
3.253405161580085747e-01,1.531078885676925294e+00,6.746595522644242005e-01,8.582820960556861722e-01
6.894285822357792970e-03,8.460619651823304554e-01,1.014332342166629486e+00,1.649787255524294283e+00
1.963857491634807273e-02,1.153210844032068083e+00,8.215876549378779981e-01,1.795983548529872298e+00
1.796218324115138598e-01,1.545793765010439857e+00,5.928660129286515978e-01,1.020206081803643361e+00
6.891001846569543288e-01,1.468375634094578386e+00,1.041152659631778166e+00,1.355012535869818180e+00
4.221450615762593617e-01,1.767043778036809565e+00,7.112929203908369136e-01,6.454629914638654320e-02
7.147925024888339696e-01,6.989786577077804486e-01,1.166567549546429827e+00,5.107245755472322735e-01
1.686431646440665622e-01,9.194281917135470605e-01,1.009864331914624769e+00,9.374702592246749733e-01
7.820557283826153894e-01,2.527517019643843454e-01,1.765592618919292978e+00,1.265460095421028441e+00
1.316004624467376205e+00,1.226163334145230044e+00,5.645903749663071514e-01,2.938747894689279772e-01
1.023372460960087160e+00,1.134044986140644529e+00,1.099983674959285285e+00,7.257010062613056256e-01
4.591493450008549693e-01,1.248153834081254576e+00,4.837361004314033597e-01,5.437296837883173195e-01
3.153271417938446897e-02,3.147752620038525295e-01,1.240907404510558587e+00,5.877593497819508794e-01
6.738091637857668292e-01,2.480440710627473067e+00,6.708080792532243875e-01,8.666577530803081242e-01
5.656640042218306075e-01,1.532670120097436195e+00,1.390195057776293375e+00,1.739577032131421896e-01
3.790182393999785293e-01,1.287424433365973897e+00,1.266630334658046309e+00,4.604549670309182607e-01
1.621005311021761486e-02,2.063100657332674892e+00,5.419350326684129193e-01,6.221337463226590536e-01
6.575652930110476024e-01,8.979403147272724262e-02,7.777932943287775291e-01,1.324493752206878261e+00
3.168259914747928452e-02,1.476466841751333581e+00,7.464201436336402873e-01,1.060087997462215714e-01
4.590833957177936631e-01,2.235956976204183988e+00,9.740138792966617221e-01,2.170154647222881650e-01
4.336132080973172931e-01,4.138200715384517947e-01,1.386937262046761932e+00,1.031695589966572957e+00
6.081349163520035628e-01,1.571119890832207711e+00,1.909116945772338925e+00,8.109370415314451908e-01
4.996466421144013514e-01,6.220037809062836098e-01,8.212742991124429848e-01,1.043359777274556421e+00
5.710056727196977100e-01,1.147164231706737203e+00,1.470878095079983794e+00,4.193933406249523710e-01
3.473487393038616755e-01,1.167406808708740806e+00,1.033974826063015273e+00,1.876926861960215742e+00
3.479020620246315865e-01,1.734030922012221643e+00,1.405815317671462061e+00,8.857942850576168148e-01
8.958671007035147182e-01,1.789155814796772992e+00,8.847419413539240329e-01,5.259193045087904306e-01
1.327779880756039255e+00,1.239642065586859410e+00,1.881674751551063896e+00,9.201944705963598370e-01
1.083391857239383693e+00,9.667422684215577489e-01,2.377315247789553165e-01,1.326847484852619941e+00
3.027559004546543919e-01,2.337675547963745437e+00,5.569626000921006348e-01,8.397842010787385236e-01
8.285579850849047467e-01,1.699197171995980415e+00,6.879686141499941066e-02,1.320428072216145443e+00
3.589616264274608781e-01,9.867990186158692723e-03,4.227444240131720266e-01,8.550010519110413654e-01
5.128900812406833598e-02,2.216773487599130288e+00,9.624850185392921365e-01,1.393599178131041949e+00
3.879673048944770608e-01,1.792843230893713891e+00,1.247731852859334856e+00,6.870282708721284770e-01
7.744390697119063471e-02,2.214231853604998967e+00,1.471714679940027803e+00,1.046105609349059717e+00
8.602650542584816540e-02,1.050509980223835793e+00,7.887092027137029282e-01,2.337615916532738147e-01
6.078074991857623788e-01,1.849189230760217573e+00,1.180939335205712704e+00,1.334608112525745849e+00
8.143826179605589966e-01,9.638348417421185310e-01,2.871195514152047323e-03,6.580738578515028525e-01
9.787924138934238627e-01,1.163529047285376317e+00,6.938457539496292181e-01,5.853642639713736440e-01
1.138773803636328186e+00,9.590576913267822023e-01,7.618653416385281485e-01,7.825743246532688158e-01
7.681316803187016040e-01,1.228186656064087945e+00,1.262352146739436964e+00,1.484975025617358169e+00
5.573449950091868832e-01,2.740188884120617452e+00,1.054435405491390920e+00,1.532207405117319787e+00
1.357324329383806649e-01,1.308046770368813227e+00,1.086407681168420902e+00,3.422898080619434236e-01
8.153124449443344135e-02,1.317953976549371298e+00,3.914367216840068942e-01,5.772976372230809172e-01
1.816781958754601911e-01,7.884858149482092404e-01,1.392940814620826862e+00,2.099489489081352467e+00
8.693529032750790808e-02,1.891187714828141742e+00,1.365355805175052506e+00,2.073621963037568960e+00
3.126469657078999598e-01,5.032767038657647296e-01,6.777369353619528969e-01,2.081754130398175029e+00
2.065901588259618227e-01,2.326302728288138777e+00,2.033612756920327058e+00,1.980029185612673048e+00
5.858538718701925552e-01,1.247625408570073091e+00,5.548749216606128076e-01,1.317354113292393603e+00
3.220705140777327946e-01,1.291346163944620207e+00,8.661783278379626694e-01,7.589996419517661685e-01
5.864372802082937763e-01,1.416604094015475601e+00,2.484124553605417063e+00,5.768517431228890047e-01
3.871647875366464597e-01,1.491831868275613537e+00,1.676971176406107045e+00,1.614929830826711488e+00
2.889686828509343552e-01,9.870880229549294782e-01,1.157022397179068296e-01,1.233317001383066547e+00
7.076260150954454264e-01,1.350312123906847850e+00,1.180364018073954746e+00,6.960732371046840505e-01
1.578428920939801139e-01,7.929518691406464148e-01,7.517946798891546045e-01,1.253688812998073665e+00
5.851428557484381621e-01,1.811577690736754231e-01,7.917604160568071370e-01,1.560611757040158976e+00
8.038685818590278753e-01,8.372189645670180536e-01,4.006053034150425241e-01,1.208748526148264002e+00
7.942176518753721881e-01,2.843834703865338653e+00,5.372660141439427051e-01,7.499246259326353137e-01
2.527906771622755455e-01,1.060005172468351020e+00,5.566035973047789298e-02,8.664562328556220105e-01
1.421623192502921462e+00,7.737886901568872267e-01,9.777425391584568803e-01,7.200716290509134865e-02
9.950664875253090180e-03,1.498763719748367196e+00,5.666007645137829396e-01,1.650630512076477707e+00
5.703034487469813563e-01,1.170223701770642721e+00,5.403467519434415056e-01,9.365429295400878873e-01
9.376633216058626319e-01,1.862212163713094171e+00,7.984200322251762127e-01,9.658127998372315615e-01
2.481871339195044213e-01,1.708381635768525753e+00,8.341995018960594033e-01,7.818119547250773627e-01
6.932780772682084480e-02,1.402611945932332738e+00,1.200612180818805053e+00,1.430691850775976270e+00
4.966526625373284265e-01,2.092657291317151280e+00,9.433783813973835031e-01,1.301003736961830137e+00
3.357589255542521856e-01,1.406885750384973433e+00,1.956497683923188680e+00,8.668783770467674010e-01
4.820680155932279831e-01,1.313976425209850252e+00,9.887373513250113932e-01,1.301205739751004842e+00
4.261567761096938245e-01,1.489034791984751527e+00,1.429717813746754329e+00,5.396660506867398954e-01
1.129381881795373799e-01,2.204164660589206015e+00,1.366116822529811259e+00,1.234834098933244473e+00
1.254644541954250125e-01,1.132083357002820811e+00,1.746036380658095855e+00,3.589139036250132975e-03
1.055340270856554241e+00,1.793731269791597693e+00,1.322848568891324961e-01,1.500076633534261017e+00
1.518726519161952560e-01,1.159864739598086558e+00,9.055553073141233700e-01,9.694756953810087508e-01
4.563027520856349772e-01,9.742430942955023765e-01,8.737917909339129041e-01,4.062415707011270971e-01
1.642387342235686276e+00,1.531887744942989960e+00,9.504897378319762113e-01,1.282532468704274287e+00
6.087517616330595516e-01,1.326340120935393330e+00,1.513214753047095407e+00,1.068982607209590929e+00
5.924439258676323927e-01,1.213267816498466045e+00,1.168958815885784430e+00,2.274012291191831014e+00
1.121112571021671611e+00,5.813414827354268510e-02,7.570339865663913148e-01,5.502323254104781736e-01
3.132592909321196273e-01,9.404953043438732951e-01,1.469860038460671703e+00,6.375175993953846598e-01
6.197518124512865212e-01,3.187443369802711590e-01,7.477196711269220586e-01,1.117475743636793029e+00
1.153903439123239894e+00,1.199017201310514258e+00,1.543467054981841446e+00,6.991796978712043753e-01
5.129787709958513187e-01,1.392753214607928447e+00,2.446576943890683697e-01,4.840277564185375692e-01
2.996822617558627666e-01,1.387316732263220942e+00,1.252796099802935936e+00,1.512668036821634754e+00
9.738140270031403478e-01,2.729348662911987855e-01,2.789011280003439452e+00,8.332373292888619609e-01
7.633875175060705898e-02,8.862176858392063483e-01,1.394052506745391273e+00,1.108510251525434587e+00
7.740166295771531146e-01,1.300425668834686910e+00,1.229305199346415467e-01,2.062573525208788894e+00
4.961299857616059406e-01,1.511917602708562125e+00,6.715048131315467517e-01,2.003113597024841042e+00
1.133483242219558873e+00,1.290589630922399422e+00,2.712713330511616894e-01,1.476168938319779356e+00
9.072520963466195187e-01,1.619641020841620094e+00,8.395228833233292498e-03,7.805338845871169218e-01
1.007575769403021848e+00,1.534857560212427696e+00,1.414821097972680297e+00,1.225591096028025406e+00
3.351482224480841765e-01,1.334780177238611865e+00,8.687819209996973102e-01,1.172559083599746144e+00
5.376010840026212989e-02,2.088908876783619917e+00,1.228769025225908917e+00,1.843937783069937719e+00
1.705055078116815448e+00,1.352571796785889013e+00,9.813377138262225907e-01,1.335708450286700488e+00
3.457882098439696295e-02,1.085051025770873423e+00,4.227071709359757623e-01,9.201797383367383842e-01
4.850394334726228496e-01,1.327088930788208776e+00,1.752645987477107870e+00,1.470505598269404857e+00
1.406316574004002895e+00,6.815374446398145825e-01,6.628958157497045756e-01,1.203821192446171695e+00
4.092553851352093153e-02,1.820007965553621654e+00,1.432003062911331615e+00,9.596845664262190212e-01
9.142732793760760535e-02,1.429875179881867409e+00,6.161584705625533509e-01,5.804779930035952606e-01
6.803150283239649543e-01,9.511817362300459822e-01,9.462488390844686625e-01,3.830750056162268713e-02
2.217885736176067324e-01,1.274176694932008802e+00,2.222006843881925597e+00,1.110054919976719123e+00
2.061043526181219665e+00,5.260475608583452534e-01,1.744658941633391080e+00,5.743588016750920122e-01
1.204949338963091643e-01,6.432260210160082314e-01,6.126028705762223137e-01,3.937409790720935998e-01
2.146604209980092770e-01,1.077016037108908364e+00,6.832330277431665211e-01,1.642169861796443975e+00
6.094202869194492722e-01,1.752131072878482465e+00,1.048181092571174755e+00,9.170699343586297125e-01
7.450882499764246436e-01,1.339885170719892660e+00,7.584587023725448685e-01,2.099249085693493555e+00
6.142676821993836578e-01,1.176749378256788825e+00,9.414316093586089229e-01,1.258275408406341889e+00
4.875343930072465470e-01,1.561758861877732052e+00,1.151556913457460141e+00,2.843855755391541118e-01
2.873418277635584328e-01,1.979048880582211289e+00,9.545979608246967230e-01,1.988577268924402786e+00
5.008976325198560842e-01,7.651967133320116687e-01,1.572779983761123157e+00,2.535740742713062934e-01
1.104621856657671319e+00,5.869028654911178089e-01,8.938612469077944489e-01,7.398855548752145683e-01
2.136644511978136318e-01,1.647646594066760395e+00,1.042913752484977419e+00,1.341953297186345040e+00
2.301030545298498042e-01,6.158260805198692012e-01,1.155845927737312762e+00,9.372082001026947884e-01
6.184276238802483006e-01,1.633750946054218556e+00,9.696216555090421130e-01,1.252145876496341570e+00
2.359603882047889567e-01,1.275381711646639493e+00,9.140407130241291478e-01,1.138491086764819471e+00
4.499814565624393747e-02,1.759927581087781689e+00,4.668463431558804722e-01,2.010657965448589213e+00
1.295532160726303728e-01,1.002363294110985015e+00,1.103191681185169415e+00,1.504504630469650550e+00
3.821238697920370520e-01,2.174518901353684974e+00,8.467499495295445211e-01,5.435937951374779642e-01
2.595239732001783373e-01,1.543731868218204850e+00,1.065722617612002487e+00,1.245505341075551886e+00
1.566625418447601392e-01,1.495283174669316262e+00,1.286139785177219164e+00,1.225694284930547440e+00
8.533890591359980515e-01,2.071688830145395954e+00,1.966495941729561325e-01,6.630008832814600073e-01
8.989971693531301211e-02,1.496894573278932938e+00,1.759439138185135976e+00,1.608640534289771162e+00
2.306411183711367663e-01,9.126935587265303518e-01,1.314110923669491671e+00,1.078768808229650045e+00
9.284040378507346647e-02,1.234980467130895931e+00,1.621800741963184134e+00,1.680727322397248313e+00
4.071912091454399918e-01,1.644263705276275189e+00,1.465177586022414991e+00,1.547032116424044368e+00
5.391018793924065022e-01,1.357491004140012336e+00,1.003909282045128748e+00,1.285387507577293809e+00
6.121589673909423324e-01,1.453203461507150296e+00,1.591204045509000187e+00,8.841114421405924517e-01
1.258724118542290604e+00,1.907660662866242030e+00,1.260639248065322349e+00,1.072305787706161251e+00
2.288399204975777312e-02,1.548111646505615946e+00,1.491697547276803482e+00,9.069497293265096349e-01
3.852606456511911137e-01,1.453020142301285622e+00,1.166501981284414180e+00,7.232434833684849851e-01
1.355820889882364821e-01,8.498388691557858809e-01,1.358679559409944781e+00,1.462220033111845119e+00
1.458679844430714190e-01,1.195910222629531727e+00,9.796930880630988492e-01,1.638940542327105954e+00
8.743500585495660449e-01,1.699674824378779148e+00,1.053990118695463440e+00,4.074418937755212022e-01
2.820124078367232112e-01,1.138468928841158467e+00,1.098101894559283753e+00,9.740029554780778032e-01
1.503671715211846172e-02,1.093908985648095467e+00,1.035303521638138990e+00,4.241595674201569244e-01
1.111760479893104669e-01,1.678787370084837027e+00,1.019185198020609251e+00,1.187296578032166039e+00
4.696159125805982049e-01,1.324264870025086527e+00,1.568903066760123366e+00,4.540804838830695411e-01
5.674680899669211076e-01,1.610398197375889850e+00,8.545784471216011369e-02,5.397386428864382468e-01
5.891797695732463591e-01,1.405609974339508517e+00,1.603984971013568739e+00,1.502837364804922027e+00
2.126634167001424103e-01,1.521722627208493828e+00,1.112646665631694676e-01,6.576400454945852125e-01
3.160385178451410870e-01,1.139833240085179611e+00,1.094394127748762990e+00,1.013876311246504791e+00
3.168294546163591408e-01,1.106844816811556109e+00,7.848618478992860359e-01,1.064699212114227578e+00
6.391337686840857790e-01,1.138560346142832636e+00,7.533300671008729132e-01,4.061095206965328330e-01
3.883748455841825598e-01,1.626620108045027990e+00,9.876453536594169691e-01,9.519245231633661763e-01
4.002354098271289073e-01,1.853989939289361288e+00,9.480290636585619879e-02,9.990169341998350605e-01
9.331295281207472314e-01,5.889646861365472885e-01,9.384581433764739300e-01,1.313624537736872933e+00
9.338815022662526610e-01,1.396573029227618612e+00,1.163854964582955009e+00,1.181946544883234473e+00
4.728498566022361072e-01,1.197493818939964871e+00,1.459622804934895601e+00,3.973378374752714048e-01
8.563374179350418114e-01,1.513875184237112537e+00,7.235472398968794128e-01,7.016561341703961840e-01
2.997072362845145110e-01,1.711460402781128654e-01,1.062736905019532330e+00,1.168442221818555282e+00
7.434169406189579110e-01,1.324287538263920538e+00,1.794429778213079807e+00,2.193613398299168793e+00
6.802527415138340805e-01,9.847926307893037912e-01,1.109393292067250458e+00,5.022182547152722609e-01
3.561018871512521278e-01,1.713309800395969473e+00,1.531098296402687797e+00,9.562391803775001087e-01
4.711515970239138484e-02,1.128191308715234431e+00,1.326277501727417318e+00,7.483824038191912997e-01
3.701989287776935034e-01,9.909763212738562643e-01,6.824787501789161270e-01,1.289810740676597955e+00
8.329820839852866143e-01,9.925981506664347531e-01,7.414868277705488619e-01,1.157115553011558662e+00
6.276033876448208204e-01,1.174493562831062210e+00,1.953582177893417038e-01,1.033169470743115381e+00
9.107410916897983322e-01,2.323352096037358372e+00,1.339738051653321937e-01,1.703549420167203898e+00
3.516419376438121303e-01,1.462984224571436620e+00,1.590556360505965827e+00,1.175876144950342317e+00
1.117148831732180714e+00,1.015963049079036118e+00,1.058859412503679875e+00,1.127108939513020935e+00
2.179131592226076219e-01,1.141482206228598528e+00,3.887530640641373436e-01,5.453101632775173568e-01
4.253262326372865276e-01,1.764710965654844310e+00,1.309993963721971744e+00,1.681315394342691949e+00
1.618019183917390746e-01,8.217152813382584409e-01,2.220561668239308339e+00,1.517346347663466766e+00
5.668737670375157967e-01,1.465808459758683568e+00,6.009388123926113767e-01,1.088951872622687445e+00
5.408633594986643756e-01,1.518337780069512588e+00,7.197932195109355558e-01,1.603503284751262914e+00
9.613368315169834588e-02,1.404916774164079118e+00,1.531134612859110566e+00,1.715661740781930789e-01
5.336455534715185411e-01,7.020363073115919450e-01,7.893902425832820535e-01,1.186353985484894125e+00
7.297723076245892226e-01,1.848610057533413231e+00,1.120796108436105554e+00,9.662222861404113905e-01
6.979961067256250651e-01,1.206817718337999557e+00,1.103823506367192175e+00,8.468029047091607531e-02
7.314700747955003024e-01,1.387881496347830756e+00,1.645861607447510533e+00,8.213535373555935770e-01
1.139891834361064227e-01,1.184788182995888395e+00,1.323894112033239701e+00,1.235237220315134277e+00
1.000996109840155412e+00,8.920990684472895893e-01,1.056945066622770213e+00,8.734941536242000204e-01
3.716552691560157662e-01,7.693269309845760517e-01,1.618016737479968992e+00,1.386250214554401117e+00
6.231723454731435963e-02,8.728199416035657965e-01,1.424125862474531212e+00,1.629785531747624194e+00
7.602630157162042490e-01,1.455175557296632061e+00,6.383200647843265685e-01,1.817396655450293164e+00
8.177914266784791497e-02,1.114728439477704836e+00,1.412448586425197217e+00,1.645860020587394335e+00
8.492328040470920048e-01,1.344645500743979705e+00,1.438690794635863135e+00,4.476788688292372420e-01
2.625550770016732427e-01,6.970803589456446847e-01,1.475133444559950213e+00,2.065746533243959959e+00
6.636803028842115371e-01,1.975856679297609553e+00,9.418266593969576439e-01,1.203054333244028218e+00
1.713408139039788725e-01,1.314000608901232825e+00,1.145623214585981486e+00,1.230750461380171412e+00
5.357610808748849429e-01,1.183971038552633193e+00,9.221354138056713223e-01,8.364391100228836251e-01
7.000365781716025859e-01,9.715907597674320328e-01,1.024497038291115603e+00,4.977960538157224502e-01
8.074892299969255172e-02,1.394435261359966649e+00,8.747721386666709176e-01,6.880110959169405405e-01
8.749289865726095350e-01,1.325316002677586313e+00,1.727829654286044736e+00,1.428293792489741643e+00
5.300925634553328436e-01,1.598068792427076446e+00,1.022501251182894366e+00,2.045069231515198593e-01
2.118514475146897613e-01,1.450742676980802504e+00,1.079750223075882198e+00,6.455297318758269620e-01
6.169111595140158721e-01,1.926598126180163018e+00,8.865737975173141328e-01,8.415468771893278577e-01
5.053656763648232131e-01,6.425690069391088999e-01,6.558503049018791220e-01,5.943610563893931831e-01
6.714904423626688601e-02,8.562587671726311633e-01,1.538711396870845682e+00,1.076141468651555133e+00
2.097767160506818773e-01,1.341645235733635033e+00,3.660040185141593128e-01,1.767063154632706912e+00
7.875543873289317931e-01,1.129622290041198740e+00,1.061307849485971122e+00,6.727228098622926034e-01
2.405508437336365546e-01,5.846322493083829785e-01,1.277037697073958755e+00,2.131828183154881984e+00
7.221250075262755086e-01,1.450707269787274489e+00,8.261376569771885503e-01,1.161859727882409432e+00
6.453282221746287073e-02,1.853712003984638867e+00,1.066610794714358379e+00,1.375958339457469037e+00
2.175643848719757134e-01,1.344624881881866463e+00,1.112343079874247298e+00,1.198008775726563613e+00
6.110544386780092374e-01,1.087048113708259711e+00,1.364245589764721878e+00,1.117175466516412863e+00
3.152472494528913427e-01,1.793293386953427992e+00,9.321997153495793498e-01,8.192743686937313807e-01
3.598960090356276287e-01,5.553960140158977765e-01,6.671333136511079509e-01,8.191814826277447059e-01
5.672867989847441006e-01,1.357837466255022552e+00,1.404120876484202363e+00,1.565492064586969434e+00
7.200116883403356871e-02,1.191747327622413977e+00,2.050067811729871625e+00,2.018530969728931090e+00
1.042109758326879243e+00,9.210377975486918611e-01,7.089182610803139717e-01,7.758996696613283950e-01
9.085397056343478273e-01,4.532956356895743166e-01,1.497735340756996436e+00,1.214321200503271081e-01
6.240811100331902228e-01,1.935341408319283252e+00,1.096642273224638586e+00,3.963086056279995217e-01
5.064723361346168407e-01,1.577154596345139215e+00,9.403114705788809813e-01,1.283439973520650756e+00
4.437509078280256203e-01,9.165499220336992270e-01,1.399102139751166929e+00,8.057713149091685345e-01
4.862572368959539038e-03,1.103567350607967068e+00,1.016960564027936664e+00,1.320890040479219429e+00
6.351064423077911192e-01,1.130939243312796050e+00,3.935813611552112512e-01,1.198845162104513529e+00
4.486220478918011012e-01,5.653814869903740492e-01,9.981927555718782541e-01,1.443536964815029577e+00
1.008848758480541896e+00,1.344423601450953187e+00,5.764604480393724639e-01,7.758316793530926070e-01
2.426344293716203859e-01,2.523327069124261524e-01,7.035464321076797534e-01,4.485122353149623153e-01
1.273944237464487150e+00,4.874973255451607868e-01,7.152411394879092388e-01,1.493482738798023401e+00
4.211117633696694340e-01,1.928235016554183501e+00,1.664739836956854457e-01,1.093276236059207429e+00
7.228394222162046745e-01,1.077902072635273711e+00,2.648784612520463932e-01,1.928928074084195199e-01
2.527709597574685496e-01,7.030131487415530733e-01,1.038294568024784814e+00,1.192384479373148620e+00
4.000013608964880785e-01,5.630105257649657968e-01,4.860500892055560351e-01,7.297210534307996266e-01
2.137129831115103240e-01,1.963877403568910829e+00,1.375499407040887689e+00,1.085405625546602471e+00
1.477525929288281414e-01,1.275238774809708930e+00,1.173172670979792054e+00,3.685911832835696567e-01
1.019483551289277923e+00,7.194569752256869677e-01,1.284561753618997937e+00,1.498775014961186258e+00
1.606111451356606601e-02,1.387546493573710960e+00,1.105370098598344786e+00,4.912893328802496740e-01
1.024269561604230550e+00,2.379212587959504965e+00,1.376597813727181929e+00,5.017309610273520404e-01
3.742678645691241979e-01,1.899336669022895219e+00,1.094974114619288175e-01,4.774815359757942357e-01
1.005749392564176503e+00,1.023383764363906101e+00,1.332515204678210718e+00,1.373795045154775796e+00
7.826408643694721112e-02,1.001874192035081101e+00,9.844562443024303944e-01,6.150983765979856077e-01
3.830915551683170550e-01,6.835413918188677496e-01,6.403730642634974934e-01,8.565802263743234057e-01
4.435618575640694061e-01,9.753454746371574835e-01,1.147605245781220917e+00,1.388888798664291269e+00
4.525944324161875754e-01,1.137254297477037435e+00,7.022656084499092621e-01,1.028357417254684547e+00
4.528328404129572937e-01,1.445840600703223844e+00,8.160694337687359745e-01,9.734400583514597471e-01
1.103134881723998095e+00,1.337099568465851984e+00,1.149769947733814357e+00,1.173976710463599415e+00
2.569911483155917775e-02,1.439473394247784865e+00,1.119977131733780995e+00,2.740183597894029210e-01
7.970499395959812494e-02,1.327882263606018576e+00,7.562321604685602328e-01,9.743039583749258936e-01
