# p_0,p_1,p_2
1.754652683988329187e+00,4.176875720192748886e+00,1.162197460894676349e+00
1.177465530330532806e+00,3.916476791379103872e+00,9.789783217593894804e-02
1.428802104453912314e+00,4.702462733586628474e+00,1.358423463559366828e+00
1.570363190536187892e+00,4.165680960548439060e+00,9.150067888919015680e-01
1.740131730247709507e+00,4.684040863096593732e+00,1.178572646128088319e+00
2.367296663154527803e+00,4.471984025722256284e+00,4.106364371308436345e-01
1.617621558918849844e+00,3.870085360849067957e+00,1.445523950711005590e+00
1.559424210123089516e+00,4.613265632504726987e+00,1.410793955214973305e+00
1.910020040713698686e+00,4.193341853174082701e+00,1.504029986459463508e+00
2.269697418596028804e+00,3.901792773655670121e+00,4.274769602731085527e-01
1.214040364236478764e+00,3.541137969736912972e+00,1.606230802982288708e+00
1.428955244268594438e+00,3.091345821894114998e+00,7.463403247057174283e-01
2.386789564605481750e+00,4.387257158292253933e+00,1.668115690883672064e+00
1.031517543406182291e+00,3.655090473547878638e+00,1.203959944540954119e+00
1.776243897175471265e+00,3.666815000362506627e+00,1.866245425198558294e+00
2.564179162444280458e+00,3.764155575128339315e+00,1.260017632343514160e+00
1.038909444827913475e+00,4.358131547701636244e+00,4.573839818477984931e-01
2.016736094640316779e+00,3.812803479158479725e+00,4.833813854760312667e-01
2.726229398092647749e+00,3.613807180663823893e+00,8.943018679165237739e-01
2.170293396739474190e+00,4.003057604210529696e+00,8.444881235011967302e-01
2.065283021274963549e+00,2.664316279686332667e+00,9.114768013869340990e-01
2.675569468047328314e+00,3.864666035543489642e+00,6.551096792832021842e-01
2.006468935849526236e+00,3.445626475038679359e+00,7.726145797852972397e-01
2.623296394116899855e+00,3.520595636164314257e+00,3.286592089385299564e-01
2.377688777883583349e+00,4.182976245547318506e+00,8.636117372468921083e-01
1.738810574888760785e+00,3.083061416561550860e+00,4.318100010332963645e-01
1.817211928162169476e+00,4.100504125577410619e+00,1.227039853256384205e+00
2.496837643170650711e+00,3.615029541442091876e+00,1.804808294664426604e+00
2.619466626851311375e+00,5.085763794670607574e+00,1.546384485444800116e+00
1.670533077464197547e+00,3.434429857210433923e+00,1.622568870403019003e+00
1.568541022679558417e+00,4.262544334989634365e+00,1.569587082882677898e+00
2.845267486840554305e+00,4.016121228817119082e+00,6.391040149975966145e-01
2.425416905441106330e+00,4.221714776126609614e+00,1.005874908374962073e+00
1.966952525556561193e+00,4.723492537075347997e+00,1.555928021224365132e+00
2.150370260379021126e+00,4.819846226151438984e+00,2.261235979096261062e-01
1.803195392957950283e+00,4.793128545581339495e+00,1.150339679960231898e+00
2.412334775310978063e+00,3.781973796740844662e+00,9.027773853811910110e-01
2.158797613416664873e+00,3.675124975302270336e+00,1.658175788944274975e+00
2.036871731577136746e+00,3.718436433677796860e+00,7.627374520271795744e-01
3.449047312003941101e+00,3.785621707917522283e+00,3.734641187876521773e-01
2.166214304835161641e+00,3.804478485447296165e+00,7.811773821944507645e-01
2.797973360555957356e+00,3.796453864954656421e+00,1.014207966856636167e+00
2.234415449072534088e+00,3.785937145124527170e+00,8.653948530353628987e-01
1.460973226413666115e+00,4.328898414359467317e+00,6.637318761298580672e-01
2.093202316464617851e+00,3.558158614156880617e+00,9.620827050443608863e-01
1.974843563758124310e+00,4.101130785968949866e+00,1.463098114691478768e+00
2.003872359880990661e+00,4.155503568550017235e+00,5.783452135051415643e-01
1.625333939145682693e+00,4.645549934329067376e+00,1.610336710831901552e+00
2.274999645173304330e+00,3.502766519621070440e+00,1.059534751162859001e+00
1.826377697787393117e+00,4.015464175186767015e+00,1.564353902651588690e+00
1.644111281508263911e+00,4.278365793193084521e+00,1.159281313295521310e+00
1.268963207823497141e+00,3.897744411435132950e+00,9.966229813302805995e-01
1.860853328143536878e+00,4.428662704878013834e+00,1.514467021167720695e+00
1.778661544880602685e+00,3.917007904403319252e+00,3.053180413824391204e-01
2.384998381808629109e+00,4.240728293088302792e+00,1.879771360175511052e+00
2.620030307723958174e+00,3.770589784485114837e+00,1.034200896284597881e+00
1.443787881356623393e+00,4.090280117679229832e+00,9.590051448923467836e-01
2.052333118880992124e+00,3.591417435832378047e+00,5.180874381509046334e-01
1.348085002681855382e+00,4.069141954168080666e+00,1.671711184627918900e+00
1.523460476919016315e+00,4.981923446942408518e+00,1.680134590937364836e+00
1.619278635516027132e+00,3.558183462111634388e+00,7.989434857710229210e-01
2.151761611541933128e+00,4.651545904022634126e+00,7.918785310917153542e-01
1.575308406817466089e+00,3.685111350313714063e+00,1.122367598749204998e+00
2.276293331914352791e+00,3.290510989232749317e+00,2.123192799768890415e-01
2.533861624876790231e+00,4.134863775012543208e+00,1.375848818598263135e+00
1.876371385144029791e+00,4.336038503632416052e+00,1.845536187908933368e+00
1.885986129440655690e+00,3.706887757855636067e+00,9.387663457135622114e-01
2.121579412950534316e+00,4.418696045287320295e+00,1.011802883872537473e+00
2.015311828611895617e+00,4.093995486170022957e+00,1.192389151130462732e+00
1.695890302630902458e+00,3.712750102558009857e+00,3.292222340983473883e-01
2.279590286377931374e+00,3.611992553857885646e+00,6.053542683781656386e-01
2.169587339871373644e+00,4.748719477060994620e+00,1.045170677892776734e+00
1.394632632382006632e+00,4.391044816693860930e+00,9.537404286523799568e-01
2.158189486620426756e+00,4.301874522258902545e+00,5.612203707130494212e-01
1.599535125077126807e+00,3.269278698785716308e+00,1.095963943385506845e+00
2.120306710261568917e+00,3.957844291903578338e+00,1.476160161494711520e+00
2.132027933069577053e+00,3.567112854959485269e+00,1.413518368723734930e+00
2.902203093152508906e+00,3.931793332258698648e+00,1.398329199204978668e+00
2.517868558877884411e+00,3.006637571626055827e+00,1.198147239721634838e+00
1.828565340549412221e+00,4.264592046967247363e+00,2.695652458402640894e-01
2.231221060851421356e+00,3.735744280740738610e+00,5.532850323185500852e-01
2.254540158312518638e+00,4.381769947015376587e+00,9.839322699309649423e-02
2.689673830752497885e+00,3.148976271211217259e+00,4.330700260274773505e-01
1.734985515302553960e+00,4.436582714626348789e+00,1.013549962262085824e+00
2.446259016819042120e+00,3.630500666751382610e+00,1.139796327058506531e+00
2.422152099997884278e+00,4.150627023447556851e+00,1.766716436971845550e+00
2.441015874597971091e+00,3.910464720928104487e+00,1.108871249627278566e+00
2.485433732068773161e+00,4.830084126491086316e+00,4.259679032232402962e-01
1.509485571763783174e+00,3.841025887379417636e+00,5.261851777291188803e-01
3.353047133100957033e+00,4.391682307325501355e+00,7.964234301678021488e-01
2.471518785428795439e+00,3.737951501433231627e+00,6.340408182396282122e-01
1.694054773751775489e+00,3.694590312405340082e+00,5.887907221722523676e-01
1.409511422777281586e+00,4.216007392843611257e+00,1.800160818513894867e+00
2.063853975230175219e+00,4.477711888850547162e+00,5.125533105335577932e-01
1.511669191147286595e+00,3.621108784498938693e+00,1.546274344190147421e+00
2.036200825727900732e+00,4.112273644335759037e+00,1.656634738083194502e+00
1.951308720972381616e+00,4.637934294925569745e+00,9.743559099636807108e-01
7.800582892275007563e-01,4.141345635450295326e+00,1.215327770199086999e+00
2.343884671689259402e+00,4.026169464785237295e+00,1.879154967139201604e+00
2.148768587480789360e+00,4.105070947511570090e+00,1.037567596637984924e+00
2.308687891250623014e+00,3.723387825299193654e+00,5.376574418331268035e-01
2.478501127707176011e+00,3.360537106949790243e+00,1.944766309493672907e-01
2.039218618949076411e+00,3.680006625182368207e+00,1.269686724249964760e+00
1.969076486030719941e+00,4.295118953775626913e+00,9.089336283357372093e-01
2.201080895652039793e+00,3.818626962817613268e+00,4.214347056879219622e-01
2.257337185597614759e+00,4.973535502811620823e+00,8.595275811713180003e-01
2.070758844843302526e+00,4.321731902904791589e+00,1.043399002632603878e+00
1.235786856132338407e+00,3.950138945941295887e+00,5.399434274833067038e-01
1.741828173121079182e+00,3.792629623209770262e+00,1.377721205688102524e+00
2.368140206949503668e+00,3.827061020278498482e+00,1.360699682241575781e+00
2.979465482002211729e+00,4.473183543389248840e+00,1.202687546582050793e+00
1.117242308768002790e+00,3.827300479514725406e+00,4.781283187976311799e-01
2.253121746197740194e+00,3.345547581860907727e+00,1.840743468038437136e+00
2.479791070178024359e+00,4.581748513940578249e+00,8.183328672028384876e-01
2.307781580666929955e+00,4.694772628323621078e+00,1.460548777595797487e+00
1.898601175400045360e+00,3.944887180330399090e+00,1.561967991867982519e+00
1.684638763872895684e+00,3.981227706162525415e+00,4.643984600178511224e-01
1.592455547703868657e+00,3.680369824283785007e+00,1.338537731463319114e+00
1.697469284255059607e+00,3.810507377533978612e+00,1.197247527300360881e+00
2.648983015869354585e+00,4.854149248439004971e+00,2.369583636139070970e-01
2.310450926931260085e+00,3.557965225989355051e+00,7.699158664765297644e-01
1.652823183587895040e+00,3.732659245750990618e+00,1.979412849151702680e-01
1.686531248560645402e+00,4.165251873004971017e+00,1.113194652259986706e+00
2.227877423596698936e+00,2.808525957020655994e+00,8.975140947626845112e-01
2.388708522645074606e+00,3.294872279410157923e+00,2.455098356990658148e-01
2.884569480897735350e+00,4.382802395564873166e+00,7.225879719023704517e-01
1.888673881573663005e+00,3.743972997494751986e+00,8.328254302151903987e-01
1.706926468530442609e+00,3.515617011569180050e+00,5.983687183446623203e-01
2.303225373163171330e+00,2.968102354488967975e+00,1.232569271646668518e+00
2.121678184698738256e+00,4.373841163356064321e+00,8.037046524175220918e-01
2.317376117515614453e+00,3.635445460784235472e+00,4.669781648573441135e-01
1.955567856974373520e+00,4.096908724588515405e+00,6.266480258475415344e-02
2.245683022926105554e+00,4.888549825752274813e+00,9.696039163737431021e-01
1.983645227862463001e+00,4.128999622814320425e+00,5.705263175953074750e-01
2.602320248389330626e+00,4.317602006338936427e+00,2.881857222026769083e-01
1.501103420415090817e+00,4.140717868041543959e+00,9.814487724992080331e-01
1.727835894924474758e+00,4.340566454280882169e+00,8.923209889407671680e-01
1.203091147036448927e+00,2.926242508434627076e+00,1.036152884782965744e+00
1.427692658493925126e+00,4.216440539496816520e+00,3.334663298700705214e-01
2.123135829311955991e+00,2.131130526379504175e+00,1.129671306851941059e+00
1.537427823197696330e+00,3.708272537839171434e+00,1.364326108947675253e+00
1.258849570003086171e+00,4.027385456766336524e+00,1.933259723659954687e-01
2.092498883655476760e+00,4.397801889001867082e+00,7.056973870562328610e-01
1.826735432597474063e+00,4.049775626645883086e+00,1.346245712882091716e+00
1.759272559018537851e+00,4.104114284874777141e+00,5.007734525106783963e-01
1.708434206733506766e+00,3.851820172439480938e+00,8.130334346495884379e-01
2.439498789894672282e+00,3.437206746666912949e+00,1.689354783361637358e-01
1.915295004639199883e+00,3.803520656278697842e+00,1.274804237715114752e+00
1.792517673918182064e+00,4.107444595357543804e+00,1.122669267378441749e+00
2.530220175966772622e+00,3.307370374259396506e+00,1.135444161755281289e+00
2.101163898339710290e+00,3.947542954745242749e+00,8.852035528050111735e-01
1.356095926877127988e+00,3.835504849130136229e+00,6.796231698057471071e-01
2.132259896509593577e+00,4.590673195252882977e+00,7.049563581012912028e-01
1.817395903939231561e+00,4.857367161128625099e+00,5.782059110527848489e-01
2.743347059321948667e+00,3.706235044858820160e+00,1.053560969315099793e+00
2.226501519280641439e+00,2.653140952521756191e+00,7.829065896163008853e-01
2.027283036622747669e+00,3.402698505080637759e+00,7.518718268883997080e-01
2.357557892163892888e+00,5.365566110822769019e+00,5.623005147626971567e-01
2.629568461656224709e+00,4.298714134311512503e+00,7.721328024304033866e-01
2.417206523242705352e+00,4.464543073940875573e+00,7.358589389336228637e-01
2.121326426056698633e+00,3.775413554529232218e+00,7.693241615987136406e-01
1.929694977217200291e+00,4.304407619064832602e+00,7.930836190070016389e-01
1.988810757744545077e+00,3.964581244921254743e+00,1.166808032037104592e+00
7.886810456713335693e-01,3.493084436866328968e+00,8.218066697648664931e-01
2.752247237499032106e+00,3.862217222157529939e+00,5.948750469502693816e-01
2.171471734818986921e+00,3.832638422313042081e+00,1.493517394877144744e+00
1.697280200237177628e+00,4.717226488032546072e+00,8.775614268335019119e-02
2.688723089043236314e+00,4.810946916678369156e+00,1.501186963239949490e+00
1.507555035713170399e+00,4.560782922478802348e+00,1.255203298860180228e+00
2.083759669033710349e+00,3.186481300609025347e+00,4.997034210172675017e-01
2.618774841098537198e+00,5.052898007681746684e+00,5.667644007924332872e-01
1.972446727848449877e+00,3.193741519953519958e+00,9.204760851494201424e-01
2.049845985993161701e+00,3.455153172253185634e+00,2.289781769762983643e+00
1.241927295562556210e+00,4.160578682679080487e+00,1.598975371726943262e+00
1.598873053117254361e+00,3.433941193617741749e+00,4.541745743740335239e-01
1.816968023637757224e+00,3.690359145807510011e+00,1.134776778485436566e+00
1.850708008869599075e+00,4.350709738559452866e+00,1.275177701069590164e+00
1.483859745457962731e+00,4.111751076299852592e+00,6.559149954236351832e-01
1.690157502467510398e+00,3.752325723468014296e+00,8.181212353439688556e-01
1.890191162553535698e+00,4.090968131338326153e+00,1.149032261088338558e+00
1.737191045692033642e+00,4.642693992451673246e+00,7.480831902613139794e-01
2.174047949755724574e+00,4.383936972983200064e+00,4.663309001520402619e-01
1.686392475912947386e+00,3.858732000783731575e+00,7.504177694241571661e-01
2.145190035597616784e+00,5.026494035435163710e+00,1.184741860818239179e+00
2.237395862044127437e+00,4.524493434471372311e+00,1.044226862097485053e+00
2.301309964266251118e+00,2.760334507595294085e+00,1.647544704508068003e+00
2.031547468940359202e+00,3.190281727130646505e+00,1.329798658664186561e+00
2.706599951470699761e+00,4.094118902438074414e+00,1.209967461221767016e+00
3.629714501609711874e+00,3.936146533669229619e+00,8.758317196890659240e-01
1.506296470797722886e+00,4.476561311386674902e+00,8.737586702719353227e-01
2.340631211643880327e+00,3.562512621915758348e+00,1.462301704483129239e+00
2.039503416798583935e+00,4.651407504009727134e+00,7.818734645469804789e-01
1.400863188299061424e+00,3.981082232588001535e+00,6.529773550942268301e-01
2.649070368180320045e+00,4.166624100152421128e+00,1.783320675585243986e+00
1.666105535918261271e+00,2.555337361352276737e+00,9.992226362522338423e-02
2.497396138857210790e+00,3.698419485422579367e+00,2.084666657892194630e-01
1.811731568228949651e+00,3.682188190049109355e+00,1.141558098691607404e+00
2.435997169576815669e+00,4.984639463410649007e+00,8.478415728748494029e-01
2.122559173464369398e+00,3.265220712728699404e+00,1.460653281050044328e+00
2.163478093657775769e+00,4.416043136643519773e+00,1.366651692593412459e-01
2.952266787796177017e+00,3.930046365510489803e+00,4.652398838002479442e-01
1.827460805189903503e+00,4.341764090513387409e+00,5.706826516465164367e-01
1.744462934424990896e+00,4.439800102729552833e+00,8.937017748256759209e-01
1.643707237753271766e+00,4.009999636912599641e+00,1.392275434286572633e+00
2.299342398722304281e+00,4.569814288296937477e+00,1.488824739696157806e+00
2.053764540595270027e+00,3.440912226152311515e+00,5.849555396768922888e-01
2.050264929651663515e+00,4.293041148617602332e+00,1.022541052485035129e+00
1.284919748868111444e+00,2.962800633082547819e+00,1.708324486337694292e+00
2.111323159788963011e+00,3.494637534095826226e+00,4.353616766749782707e-01
1.710704155848110641e+00,4.744554918378590003e+00,1.192140071542607593e+00
3.017941442336621538e+00,4.311839591768250379e+00,7.591473600786395881e-01
2.162236422755076770e+00,3.618251366339831243e+00,3.417867513139446478e-01
1.051554735194386136e+00,3.735917618817212293e+00,5.743093620862602666e-01
2.368295086846790021e+00,4.371479557197138099e+00,1.281790218814249815e+00
1.527148583755854272e+00,4.314320422244916742e+00,8.778171314272404935e-01
2.562298258377847748e+00,3.864566614925535326e+00,2.394031707984617618e+00
2.756240970328045492e+00,3.804375410872291141e+00,3.740531152883873611e-01
2.661514491666057580e+00,3.372902009385627231e+00,1.119015000148353645e+00
2.106842908235750489e+00,4.583495024629110404e+00,4.008733944073112898e-01
2.398225376201307490e+00,3.992201859903332206e+00,1.516297660518328705e-01
2.803151482258031457e+00,3.353921789668692366e+00,3.506599789608286777e-01
1.501140265281075692e+00,3.973943804710988736e+00,5.870075429860446281e-01
1.910793373711166199e+00,2.997192561672701316e+00,1.007693164773619587e+00
1.655852325757504850e+00,4.116194130518516126e+00,5.967467349481963002e-01
1.708722048918263292e+00,3.203166236731449956e+00,1.602040293915084623e-01
2.162563492259744535e+00,3.099214856839934029e+00,6.373812020327739303e-01
2.034092233740223854e+00,3.667409773000720463e+00,6.333599383272037198e-02
2.213661022069676410e+00,3.893927778589265198e+00,3.943443828344873614e-01
2.416372891233068199e+00,3.381992769538912924e+00,1.183990146813203914e+00
2.086493059880564882e+00,4.911726317151994259e+00,8.739208401951561456e-01
1.874406369077377121e+00,4.602720493469452556e+00,6.971231959629201613e-01
1.555600298726562913e+00,4.628999640113623748e+00,1.590705262650472740e+00
1.782458358138804266e+00,4.615384615226281184e+00,1.307722928009614316e+00
1.624231773462761153e+00,4.202528360695343856e+00,9.570825470249435529e-01
2.245825217862112755e+00,3.000758520208868241e+00,1.590731205003663717e-01
1.672820998156508088e+00,3.818706509236057478e+00,4.916061888697155213e-01
2.148808792325802131e+00,3.491466811629738043e+00,1.601340428685155359e+00
1.894715883692104308e+00,3.804041985028776551e+00,1.737087036975959453e+00
2.855310138854063151e+00,3.929385399768917875e+00,1.663482159202625432e+00
1.230037662691435996e+00,3.196333396848541675e+00,1.057109209877941103e+00
1.646772272215708321e+00,4.012527467050376551e+00,1.084375106295115021e+00
2.193908067335288425e+00,4.138228379593411610e+00,5.255826724945700246e-01
2.186583399685356088e+00,3.939611449401911880e+00,8.940499706979232464e-01
2.368071601612872445e+00,2.822966940203145647e+00,1.798426709435499760e+00
1.554336011432735143e+00,2.601622426880328298e+00,1.053817019920913367e+00
1.842955154328843381e+00,4.213324760667824798e+00,6.903088578133471653e-01
1.594538771022231627e+00,3.824934285274584234e+00,8.237664634262165109e-01
2.014714927236072040e+00,4.063493852304744358e+00,1.334544962615184405e+00
1.474748118074522107e+00,3.641631539391941619e+00,9.809277845851693822e-01
1.544586222521860064e+00,3.626734579919661527e+00,7.661981932650533400e-01
2.420385295480341536e+00,4.010035350266341503e+00,1.916087681556650768e+00
2.049749198747266021e+00,3.342411241868614269e+00,6.728105999564361062e-01
1.745434031236195338e+00,3.385781635439842230e+00,1.877284720768185977e+00
2.473533598035680292e+00,3.878909855608520640e+00,8.017575677615129681e-02
1.496312953593640138e+00,4.597651418419127722e+00,4.199349396830920345e-01
2.862198308767068156e+00,3.453663868959450323e+00,3.665044915714554818e-01
2.601399808586145834e+00,4.566051693141984558e+00,1.678066738729114382e+00
1.551378504851600448e+00,2.949378020762628339e+00,1.797050615190385114e+00
1.244004248084509712e+00,3.977369746979102949e+00,1.331330015246059650e+00
1.999814505637118156e+00,4.967455207487389224e+00,8.289671358026237113e-01
2.675177557847756127e+00,3.919753692384029709e+00,1.292623602492490864e-01
2.022434564712105587e+00,3.884149138141520297e+00,9.864455263342494229e-01
2.515595755912541254e+00,4.299625897340497716e+00,9.607491650234836200e-01
1.728488820687770211e+00,4.000911344614749510e+00,1.949179812685927216e+00
1.293424374115418329e+00,4.460509245655756239e+00,9.334672569606217163e-01
1.885628374706190380e+00,4.522028844939772974e+00,4.283429525729878229e-01
2.620317383346110418e+00,3.787445895555249908e+00,1.147881740264664385e+00
2.375033724354418840e+00,3.043718589398228147e+00,1.016462433735909832e+00
2.070165959167076242e+00,4.479732321298063091e+00,2.434325713864035068e-01
1.652680247259679103e+00,3.036704211461516145e+00,1.377191095853516511e+00
3.208658935094990561e+00,3.773729670854213403e+00,1.708938327128418644e+00
2.780013888621660101e+00,4.527588052504098570e+00,1.098692045225906133e+00
2.012173307052816718e+00,3.897395815770031025e+00,1.318914125621400313e+00
2.669346650255942421e+00,4.054171254161452076e+00,1.001981214177156243e+00
2.384499378586579343e+00,3.539830771318426272e+00,9.464191082840427427e-01
2.746617929937392510e+00,4.034359331594933096e+00,8.918561190984575227e-01
1.993798620110259545e+00,4.361924598943758724e+00,6.063036753160884196e-01
1.945721591441402998e+00,3.072983845593239671e+00,8.928797382010760231e-01
1.905901848277536947e+00,3.852983005376650283e+00,1.044024935027288548e+00
2.339354529383264047e+00,3.437289804493858014e+00,9.155551902217327065e-01
2.102991342924781293e+00,3.792862337263288364e+00,1.111306954703203953e+00
2.458691129449909862e+00,3.388784467907438813e+00,6.271059861027326043e-01
1.807660423011935524e+00,4.372630940081394080e+00,9.785409680741331551e-01
1.116500520728781698e+00,3.739247247376197514e+00,6.431236024297514176e-01
2.210330160151458667e+00,3.211235533724157154e+00,1.299976790855165376e+00
1.867056796071075331e+00,4.929036928545484031e+00,1.235020570710013033e+00
2.309290815001712183e+00,3.751537705052127691e+00,1.235895624706325746e+00
1.412160475247965064e+00,4.198886731120448523e+00,1.487236540269191609e+00
2.316351374865573298e+00,3.859676287628641234e+00,7.445407305778023455e-01
2.988707467790588268e+00,4.256992170387418284e+00,8.635302382324356874e-01
2.383135563021747672e+00,3.116511909674597014e+00,1.501001969623358523e+00
1.159734974060603330e+00,4.850390837112512621e+00,9.350465323969755493e-01
2.726629560984313194e+00,4.374612978397690810e+00,1.408902864535352073e+00
1.236520793028510923e+00,4.002605847682983331e+00,5.639409274531801408e-01
2.291329611133231747e+00,4.466534912290446080e+00,1.174905648394477753e+00
2.014726844299627562e+00,4.789212648630902791e+00,6.088690737020656663e-01
2.255145137139866751e+00,4.610377183694245318e+00,4.842606085692101603e-01
1.183842011081648771e+00,4.796663279386566003e+00,7.198710417147944352e-01
2.655446094985589589e+00,3.778443761108036814e+00,8.457579196492741591e-01
1.989641997845792432e+00,4.377695082235996793e+00,1.427454054749376144e+00
1.510553198926342766e+00,3.669731763284635129e+00,1.315309132332365571e+00
2.231774024466933515e+00,3.610479329208194699e+00,1.097922420473531169e+00
1.149012057045477597e+00,3.780804943139296270e+00,1.176198577566637926e+00
1.801518894149327421e+00,4.486567104571985709e+00,9.705379579544315405e-01
1.188769451543305156e+00,3.289366871449662888e+00,3.549873777696048727e-01
1.262474975262112498e+00,4.547481308440507242e+00,1.517357961010834533e+00
1.905263496519431055e+00,3.595064803984779012e+00,1.196468981247795771e+00
2.300352976250086723e+00,4.389597593865415703e+00,9.554271882561621299e-01
2.619730549171861433e+00,3.994092092657887783e+00,1.745192352011350367e+00
3.372852901187139096e+00,3.751489808485705346e+00,2.163119427634415670e-01
2.388800091444296392e+00,3.847177028034885371e+00,7.212293851264566236e-01
2.020339583101909753e+00,4.515736630683708341e+00,1.265102768830624447e+00
2.507512683376522666e+00,4.248041861041805589e+00,1.587245563601999976e+00
2.306367062469143470e+00,3.774824043368353088e+00,6.606604693630367953e-01
1.676856387439279006e+00,4.848819199800377788e+00,1.779280614783396164e+00
1.999031424777658383e+00,4.545876738543994655e+00,1.268992394147282265e+00
2.106267367596393658e+00,4.024158927276992870e+00,8.829243119119669636e-01
2.892478029701285092e+00,3.463013785954601520e+00,8.412702784911338938e-01
1.370885718905435313e+00,3.955372642850675913e+00,1.340461438530263560e+00
1.542502310249330932e+00,3.197088469740821726e+00,5.237365773966811133e-01
1.858124305166119594e+00,4.029164813594422689e+00,8.896726462181981931e-01
2.601993142737761389e+00,4.148823869342534110e+00,1.378515671411056909e+00
1.097261790566299133e+00,3.748913548924629691e+00,6.842545219454008176e-01
1.672333067892356695e+00,3.643451321427640277e+00,1.024831146760280198e+00
2.859397611280984020e+00,3.322135307272755078e+00,3.906845474013235231e-01
1.988726013751139776e+00,3.597271338813851305e+00,1.033941351237072315e+00
2.609727947683011529e+00,4.956648492855401322e+00,9.400869793761620352e-01
1.737312685711578819e+00,4.116859534705275436e+00,2.094464935874262856e-01
1.693057495180370076e+00,3.857597908193252323e+00,1.408427338537911577e+00
1.508145976896072771e+00,3.965019914417368341e+00,9.479545816915330159e-01
2.365651236867493790e+00,3.943700393455892961e+00,6.780967461739220159e-01
1.182319077841544219e+00,4.083772873731663644e+00,1.447851941988922420e+00
1.182601377126045961e+00,3.439650260733428944e+00,1.255333017462088696e+00
1.510587499576268478e+00,3.844402943356088453e+00,1.405528583543335763e+00
2.931456244601522432e+00,3.940435819710498944e+00,6.659644648309166470e-01
1.672121290745206323e+00,3.962517166618040765e+00,8.090849723272086624e-01
1.474058043871692814e+00,4.025213347865317814e+00,1.246339422561391297e+00
1.935714774312710107e+00,4.454961146036906072e+00,1.744872643584121974e+00
2.235334406684942099e+00,2.934582376692153272e+00,9.858871809154718946e-01
1.969502842874132131e+00,3.405006646547952265e+00,1.460556904960083280e+00
2.011611772161104206e+00,3.875632746795166117e+00,1.719808925727939197e+00
1.399638898442442603e+00,3.600816688655095632e+00,1.646506804870075946e+00
1.928233052812583725e+00,4.574243048447151239e+00,2.842297620497820088e-01
1.781711038881873099e+00,3.818244833636192048e+00,6.825039303627076226e-01
1.316129891107742145e+00,3.465059583327165349e+00,1.408036668546770898e+00
2.609973852177812859e+00,4.410208681012830034e+00,1.498638692524477678e+00
2.314990388526764864e+00,4.117233603072726567e+00,1.101231356123697713e+00
1.462748003875496750e+00,3.531790149076278862e+00,7.830357727814029056e-01
2.521600990887128191e+00,4.010336320919644315e+00,8.820294750399856332e-01
3.052789045544962221e+00,4.935046243667128962e+00,2.407195796703738289e-01
2.727712871087446089e+00,5.551896381028553762e+00,6.741605135814410232e-02
1.061069619952317078e+00,4.470393731312550578e+00,7.216356337599506565e-01
2.663103509161408144e+00,3.974072972051468255e+00,1.334385299842962169e+00
2.215014063943724576e+00,3.854645304696215469e+00,4.171902238721622025e-01
2.926786533639885945e+00,4.295285941747858161e+00,8.040266606104422564e-01
1.947139003507518673e+00,4.212448781604167358e+00,1.168859855714033724e+00
1.607624976440393594e+00,4.143252993062218614e+00,1.051696656691929910e+00
1.354988279337544510e+00,5.157657991074024117e+00,8.834578927425058570e-01
1.027900218688933887e+00,3.213175100673233420e+00,5.144388758634074188e-01
2.411025785529581800e+00,3.915415442698214399e+00,7.492368782402333283e-01
1.204660091179172721e+00,4.266891307179810688e+00,1.063701741454310623e+00
2.432998954200260133e+00,4.321938286362174253e+00,1.360297038151187632e+00
1.704496642598810840e+00,3.568873980236725973e+00,2.247912346549131968e+00
2.315460737597951457e+00,4.329106773578437206e+00,9.798809334818237016e-01
1.287209343501605208e+00,4.666881355409070231e+00,1.144093585654814671e+00
1.591444137998830666e+00,3.214500544218494404e+00,9.193636821147697091e-01
2.075304310093734284e+00,4.035183623598631364e+00,1.198042456396453792e+00
2.216441112916930134e+00,3.267208536870562341e+00,2.188432132458442148e+00
1.782511741289974250e+00,3.950452948101846662e+00,7.365484531873309759e-01
1.587146371358960417e+00,3.930603334493430356e+00,1.708252577942221295e+00
1.963679434270151791e+00,3.313162663656098683e+00,5.282772457923812226e-01
8.210450842688421513e-01,3.700215919372265017e+00,9.966799147895458733e-01
1.571435537038081920e+00,4.566666952560316517e+00,6.350824294207353393e-01
1.733975863966036535e+00,4.269802899155747511e+00,1.619291609835538548e+00
2.045326837511788565e+00,5.016575309072941913e+00,1.011446521549881794e+00
3.158255277910408498e+00,3.922381974454263176e+00,1.011270552989661953e+00
1.977735597105768850e+00,3.985054549603307184e+00,1.741322349836120775e+00
1.866771489382701876e+00,3.019672852766178917e+00,1.025236572158379822e+00
1.878232152133180843e+00,4.566702026836242823e+00,9.089606274998982549e-01
1.832575299220009724e+00,4.732517074358323583e+00,1.190931254309606890e+00
2.733776508148025197e+00,5.036953671730024062e+00,1.137489432116931765e+00
1.440292869207670634e+00,4.554070395535370963e+00,9.066541497581503961e-01
1.790658283910607107e+00,4.088385344594058779e+00,1.415373101291170777e+00
2.291579583348425597e+00,4.008213319064068969e+00,2.321567378589578290e+00
1.758100212431360498e+00,3.166529758060450117e+00,3.552376637639584889e-01
2.213642047543502134e+00,4.523848491041509767e+00,1.481285662322150642e+00
1.676082049817600117e+00,4.621726044347659546e+00,1.154311631581070863e+00
1.524439958788622818e+00,3.612993923377818994e+00,1.500559731522052909e+00
