# p_0,p_1,p_2
1.786749631919889003e+00,4.126408167646439473e+00,9.934632695423966098e-01
1.829385325046721134e+00,3.451847614077077520e+00,4.976442738978517077e-01
1.969262719300492570e+00,3.701912749651525836e+00,9.298312424126093934e-01
3.158078445478368579e+00,3.925554001060242104e+00,1.051108527903248380e+00
2.604699987387368854e+00,3.940882386699644080e+00,1.242875587879703980e+00
1.852171166481529463e+00,4.726789285677943653e+00,1.308631321132242675e+00
2.916235571935835491e+00,3.817994727920645648e+00,8.025718512814286054e-01
2.045193616988117746e+00,3.763150446942379102e+00,5.153091584799346370e-01
1.468381120746291568e+00,3.655831696082314508e+00,9.331952778025635054e-01
1.803644640854474845e+00,3.618083604269244358e+00,9.584115620246443923e-01
2.383547458661974261e+00,3.214457293916101133e+00,8.183445720165981596e-01
2.062859346630638413e+00,3.241634779843325376e+00,3.459247579944998430e-01
2.548907789682040015e+00,3.657381998222189790e+00,1.058459817295126060e+00
2.888795185060875070e+00,4.340904394237285580e+00,1.501391155876361516e+00
2.333529913408034506e+00,4.001158240046442494e+00,1.821993468769300240e+00
2.686413671285980520e+00,3.876821097554769668e+00,7.753143025316775461e-01
2.472006487064284386e+00,4.148451171207432786e+00,6.075004441868260274e-01
2.286989449205917069e+00,4.281556549322270477e+00,8.706133385938474856e-01
2.324780618734398896e+00,4.109028495883131349e+00,5.381673115725416068e-01
2.432951750325621720e+00,3.937905292572936311e+00,1.336991917168426802e+00
2.424231723222478596e+00,3.400977013515678049e+00,1.672870165202377191e+00
2.194472910482400785e+00,4.462488901149425757e+00,1.159037384546599991e+00
1.764809209849759419e+00,3.751915769223034047e+00,6.016817376326142330e-01
1.876852033373690887e+00,3.682030101985799053e+00,4.366003841638993466e-01
1.524428008872548812e+00,3.505021335163853280e+00,1.400373446420875245e+00
2.483413917722087305e+00,4.612891743787109533e+00,9.795955173304078389e-01
1.333627976974336438e+00,3.548983142616203956e+00,1.894716619199061647e-01
1.381114081957949047e+00,4.798607848672984844e+00,1.213665327516729286e+00
2.209338087188631228e+00,3.838558110354155506e+00,5.863529828622343620e-01
5.549077446406380787e-01,4.249102852121475316e+00,5.070222960841257454e-01
1.830485975292878154e+00,4.262335559502270499e+00,5.975832126275004708e-01
1.658278244068736029e+00,3.793236147535461011e+00,7.876436888603067787e-01
1.728720516583796218e+00,3.639821204449963599e+00,5.925934068232463492e-02
1.914588938985601674e+00,3.362066733461245072e+00,1.232141966715120329e+00
1.969109953644849309e+00,4.611955874079074036e+00,1.498271456021259551e+00
1.152736165294931503e+00,3.963604586567286425e+00,1.523159603420418229e+00
8.025692684200853577e-01,3.419143199510291886e+00,7.790842051246803512e-01
2.477691224766257694e+00,4.021158787116452693e+00,3.889233769956330633e-01
2.241797211794203992e+00,4.387886626487798480e+00,1.461453205636997321e+00
2.552386828180406297e+00,3.982149414467556880e+00,1.580041089280785460e+00
2.441930017153715937e+00,4.132641226585598737e+00,1.248598942192957084e+00
1.991269776006934000e+00,3.632015568273137873e+00,1.560737085804845048e+00
2.014418754833971370e+00,4.481144300306278083e+00,1.385711012798965136e+00
1.485858248319032793e+00,4.058192733489693893e+00,1.637413798551846433e+00
2.299793059819813745e+00,3.836430007982642110e+00,1.386102447440963781e+00
1.619464775702134540e+00,3.636550340233170253e+00,8.653923663927995946e-01
1.779417241770207658e+00,3.875145888070292699e+00,8.735610709853939282e-01
3.006755403619985945e+00,3.767827781120216546e+00,8.981775059052594656e-01
1.941844956078299989e+00,4.591074356072940787e+00,8.228754722225566365e-01
1.738671128438754154e+00,4.470334988336789550e+00,4.263462747247601659e-01
2.900778698028841696e+00,4.848138548531088610e+00,9.142744173479362413e-01
1.755556744689717341e+00,4.042785973915409059e+00,5.405884217087790766e-01
1.607365530702255629e+00,4.172865285815030134e+00,1.687460237694242693e+00
1.463906681865414949e+00,3.348542941075840496e+00,7.776326306150037615e-01
2.405726026045371668e+00,3.032373181533206896e+00,1.077683961764001497e+00
1.808232336924545436e+00,4.379501585852721313e+00,9.607814006395544171e-01
1.890768104327505750e+00,4.331471913487090930e+00,1.143058584767835839e+00
2.256752666828756304e+00,4.335290690819591397e+00,6.667205259809815265e-01
2.222433684535984000e+00,3.545662012541269892e+00,7.257984970967223948e-02
2.626245191023515169e+00,3.536257608089086624e+00,1.232519970084724470e+00
2.811482937381616587e+00,4.411682410959592460e+00,5.905423120961835748e-01
1.250592655574553014e+00,4.281021786172597210e+00,6.051568116909047390e-01
2.580292351183755883e+00,4.317399630557956947e+00,1.176482126151793262e+00
1.851395473181860707e+00,3.661200923946423380e+00,4.131875324347631384e-01
2.350201413422614571e+00,4.695764122280357000e+00,9.505098424874630636e-01
1.668820617246951743e+00,3.798938335600979155e+00,1.080325504928049352e+00
1.373261532214171243e+00,4.149141193250923898e+00,4.686206565388243428e-01
2.331772710647487035e+00,4.324443932986736350e+00,1.561133180733718984e+00
2.313860403335164850e+00,4.081076884340199662e+00,1.437531637079194624e+00
1.872388575146330281e+00,3.198477351241317379e+00,9.977782655315479143e-01
1.866520018265022784e+00,4.191712717316216086e+00,6.526689696493526149e-01
2.110222174309199339e+00,3.778941611757552721e+00,1.385774152186352026e+00
2.129124279846104528e+00,4.029075292271532938e+00,1.165994613541736502e+00
1.623752575077875848e+00,4.095302864657675457e+00,9.338351049878771404e-01
1.701007349783603573e+00,3.067118800607785634e+00,5.441581021980170796e-01
1.522854309735536926e+00,3.887029122670932146e+00,1.048570949404433517e+00
1.281660627339398673e+00,3.706437918197773129e+00,1.796093531093589490e+00
2.031112530925930137e+00,4.339400624849373500e+00,1.868824285624014037e+00
2.282528528918660538e+00,4.085484237302893895e+00,1.220636687217165894e+00
1.962476715927940818e+00,3.828132720133428091e+00,1.076298603003409182e+00
2.480049399368742691e+00,3.614513816150047631e+00,1.134220904402888142e+00
2.043189711590853275e+00,4.164906443601628538e+00,1.097307408029021936e+00
2.134428073597026909e+00,3.918175358609718995e+00,1.227993470170776868e+00
2.206430085194380997e+00,4.802389150557000441e+00,2.413351973216074642e-01
2.761299714328449895e+00,3.658658458079821152e+00,1.264143709246766667e+00
1.545594108102000597e+00,4.370661745021631184e+00,1.128649429523912673e+00
2.185864679808982913e+00,4.099741612670943169e+00,1.277618874683188022e+00
2.090128231465113284e+00,4.075801425762303865e+00,1.866183376271589367e+00
1.343777495238099640e+00,3.772628031863673570e+00,7.314291925281295459e-01
2.315723944276345314e+00,4.218557076320953669e+00,1.559902248076475706e+00
2.293199943808393648e+00,4.386423133091981619e+00,5.869939210772937566e-01
1.959785524395582401e+00,3.699780044644521038e+00,1.492706634011817135e+00
2.395429175724940407e+00,3.949865977562078356e+00,6.256650480127357028e-01
8.572503421659023459e-01,4.230471121429308923e+00,1.056584194322136572e+00
2.617033751792416929e+00,3.339251117084264031e+00,7.250985939499954291e-01
1.736982356086655077e+00,3.435282754262369398e+00,1.837437299191095219e+00
2.376028067076816797e+00,4.350695520367291458e+00,2.054333780724078018e-01
1.977038353209309207e+00,3.856060127031537554e+00,8.766186980260700645e-01
1.710951744477459124e+00,4.183582890152787392e+00,5.859760293377214158e-01
1.961762211142441537e+00,4.347799803417063735e+00,1.065822331937205103e+00
2.516215922076994183e+00,2.714508232554806000e+00,1.107867117183430228e+00
1.847159043718046068e+00,4.386643145253079190e+00,1.338151444859247086e+00
2.581807646294652425e+00,3.957441936019379991e+00,1.238980006827759217e+00
1.654061617241722848e+00,3.503823109075695719e+00,1.102340398789724896e+00
2.001557057506119452e+00,4.656422894881645291e+00,1.115463543684498848e+00
1.520258925667863803e+00,4.016735017906272631e+00,1.228552986841588535e+00
2.624793732184795392e+00,3.997084818232081282e+00,1.308778876633952315e+00
1.981678318470186273e+00,3.509514148230760799e+00,1.128691096214259559e+00
2.534447317613691464e+00,4.135122673563116358e+00,8.121396817630108789e-01
2.485415140732598616e+00,3.584268028269960382e+00,1.375961452888211811e+00
2.178597126679912233e+00,4.366749355421559287e+00,1.431648566446721116e+00
2.925049737642664738e+00,4.178306782008802678e+00,1.045787238809819941e+00
1.954653172649584159e+00,4.789599069566408573e+00,6.483152761045540835e-01
1.978179183349834780e+00,3.999454484066682802e+00,1.280461894366863529e+00
2.538781272974464098e+00,3.459551826582928591e+00,4.948824413051329252e-01
2.794609668410689807e+00,4.184475036474792020e+00,8.724928347359334202e-01
2.072862515542412964e+00,3.993824774887731799e+00,1.551002859530753231e+00
1.215017276909107879e+00,3.485680856910312375e+00,1.397193470382479541e+00
2.677247655256026260e+00,3.381605978251973621e+00,1.377583627605803773e+00
2.918183331568690697e+00,4.646238005375753488e+00,1.320353189900570046e+00
2.052749008020566812e+00,4.245710109832019796e+00,5.773619297280547791e-01
2.320750930363541187e+00,3.804946695935906398e+00,1.360462392749101301e+00
1.972070256571330615e+00,3.643228594898282324e+00,1.433651292029161084e+00
2.642843810487106815e+00,3.505467340997761916e+00,2.191232819556080180e+00
2.124617527111315685e+00,3.436722919728919745e+00,1.164193721409155113e+00
2.639689942990314453e+00,4.000251543837869406e+00,3.893043797109911885e-01
1.238713318768669414e+00,4.313301658936150140e+00,9.175259730438074524e-01
2.304586480310120145e+00,3.541699260871999932e+00,3.394712947888194332e-01
2.005600371532698656e+00,3.321071322324558484e+00,1.291521516773569411e+00
1.345185953986889116e+00,3.672772824253250690e+00,1.216950870144916985e+00
2.123317415874744540e+00,3.746727608624019545e+00,1.140306719816049696e+00
1.991330223771280439e+00,4.178973809818347540e+00,5.745433926584173623e-01
1.874769236585817289e+00,4.444514611381130464e+00,1.769768409406800913e+00
1.284532436693505364e+00,3.719406865361402303e+00,1.541737138999302870e+00
1.305353255126707523e+00,3.502983980269330111e+00,1.108851254432177136e+00
2.702875155609046232e+00,3.807686015534017088e+00,1.024776806428213005e+00
1.705912521828777173e+00,3.748781361906097231e+00,4.130378415636839495e-01
2.068920416235459303e+00,3.447662853272508432e+00,4.669465487540840343e-01
2.142554551974709121e+00,4.788190803617954572e+00,1.898149171245545386e+00
1.189498975581503082e+00,3.787405924528002732e+00,4.926342261492147045e-01
1.931512179202462098e+00,4.560055623671217973e+00,9.637482503738071804e-01
1.947233206899568803e+00,4.357961652275379016e+00,1.247990529101973056e+00
1.905432081076077200e+00,3.616356119139623182e+00,1.414988198796716334e+00
1.694899458881667265e+00,3.843200874426872637e+00,9.434410847868552885e-01
2.464062650275713029e+00,4.092761340408054949e+00,4.252585163494839726e-01
2.350546710929515282e+00,3.032688599243292593e+00,1.732180083572565588e+00
2.200126387865938504e+00,4.432367379663119777e+00,4.681513463721107549e-01
2.308775360738613447e+00,3.483064747022637242e+00,1.297946309477253202e+00
1.980800997695847832e+00,4.587515551085488141e+00,1.110994329325937446e+00
2.730706688911895164e+00,4.108699588640745581e+00,7.130218233804278549e-01
2.063464886189857239e+00,3.894759086724059127e+00,1.464773778441397223e+00
1.658738300924557540e+00,4.098069922646874197e+00,7.631938790840875342e-01
1.800134088266999166e+00,3.953268199960157325e+00,1.126643981739971601e+00
1.470175893054591398e+00,4.470176644894035434e+00,1.615955550763310988e+00
2.612915765249348432e+00,4.779367566224696162e+00,7.015667179563624956e-01
2.537294210960951091e+00,4.221009390032286035e+00,1.823224934851356283e-01
1.273420083114212176e+00,2.976348292895903747e+00,6.029523537341852091e-01
2.128999181353344206e+00,3.732936122062759932e+00,1.008523994844413130e+00
1.919204504129345068e+00,3.115290562158290033e+00,7.514150639767837037e-01
1.823035045011531796e+00,3.259067725461560094e+00,1.987208187956277516e-01
2.573906837019613647e+00,3.863119623490024246e+00,1.193432201676639215e+00
2.070548218407717744e+00,4.118793341749139358e+00,1.911354569756461785e+00
1.401509077331069442e+00,3.644881205440137162e+00,4.532791648439352672e-01
1.424266146720541304e+00,3.741576744060457926e+00,6.620350086866374495e-01
1.469469007803099192e+00,4.010927660026780472e+00,1.990607501948561397e-01
2.198983047150929071e+00,4.464161808767820538e+00,1.749225342443605502e-01
1.911191530995283161e+00,4.436003966449117542e+00,1.024199298058985130e+00
1.440229268769665838e+00,3.840328713969958674e+00,8.779171067626351244e-01
2.245813648369462623e+00,3.486600736786039434e+00,2.971588117996526446e-02
1.626493330918867608e+00,3.999406794523275632e+00,6.650501460590984015e-01
2.428823731574470290e+00,4.933168528928738361e+00,1.485641115920111277e+00
2.378848480455431069e+00,4.060725423945548584e+00,2.632406684782458983e-01
2.275242092782223224e+00,3.744798116995804449e+00,1.318548252377931274e-01
2.795695240364199918e+00,4.248988477084560955e+00,1.267405246393638052e-02
2.029173374077706704e+00,4.629200384397546664e+00,1.100918740589175160e+00
2.065464900804174775e+00,4.019745952109361475e+00,2.222175599142087954e+00
2.258432447435328783e+00,4.430148801339267806e+00,1.053312037713174387e+00
1.458591232416964312e+00,3.624655225219959309e+00,1.246099091863607233e+00
2.496553075209019479e+00,3.862290088870594662e+00,1.232933084576841809e+00
3.084834957038037118e+00,4.055388615640730166e+00,8.961266126083471395e-01
2.149077310950191499e+00,3.613572838423992462e+00,5.331603526914221458e-01
3.217062738088920959e+00,2.792855193329606411e+00,2.944618824237658083e-01
2.679299831647074637e+00,4.074245872137201019e+00,1.605585181235873460e+00
1.009534355777924386e+00,3.556007709762865510e+00,9.416622160055704294e-01
2.507659714862521039e+00,3.694326397354266600e+00,6.267661871142395924e-01
1.547061713754309009e+00,4.396957646621395988e+00,1.250398986268777879e+00
1.819342736041937636e+00,3.871496125807902366e+00,1.267016031412176780e+00
1.355342655569613086e+00,4.242573621613556334e+00,3.666410995216273783e-01
1.360317723466617057e+00,3.211332707186928204e+00,2.068717945975294903e+00
2.076740683486153483e+00,4.005437264012398302e+00,1.506376016215800639e+00
1.565354435142991774e+00,5.111873770769133074e+00,1.090870898849725767e+00
2.669857322832098312e+00,4.098791346773087874e+00,1.132130372154942943e+00
1.909752543896951815e+00,4.011906381166166824e+00,9.830407073325767575e-01
1.480288028856408200e+00,4.789867921834904507e+00,6.362571739740074950e-02
2.895599537012446767e+00,4.248423931321698710e+00,8.133010351393287207e-01
1.258512505525035241e+00,4.134043452151286324e+00,1.526430235512317157e+00
1.252544634614425778e+00,4.366791561158503754e+00,7.838240686804467394e-01
2.811304216938755651e+00,3.982835774936487994e+00,6.489999016819352207e-01
1.296116421331682256e+00,4.472563879193234726e+00,1.830510977852942034e+00
1.830655205929025087e+00,4.315696746982087717e+00,1.263059751655392304e+00
2.193138192501184580e+00,3.610017371158658062e+00,7.508928715826829192e-01
1.364026667994208575e+00,4.621824356130208145e+00,1.828850718759988503e+00
1.664941877049399777e+00,4.254300120705403643e+00,5.466759895700162852e-01
1.710715713682587680e+00,4.761152599801900642e+00,1.049846694474509068e+00
2.153908327260642519e+00,4.515011493460754366e+00,4.293635894815510667e-01
1.898297735449554713e+00,4.398181036827798707e+00,9.632015431067699751e-01
2.107867223031333115e+00,4.033053692460930151e+00,6.769848469786405865e-01
2.820847860809451824e+00,4.057177186878710096e+00,1.190022801482778059e+00
1.552696471624387620e+00,4.281313186954128547e+00,2.134233284001590958e-01
2.123543083714611868e+00,4.707923964404211681e+00,6.958175029980853132e-01
2.461671493883367479e+00,4.141684886484119588e+00,7.528960485825908489e-01
1.482675065719152308e+00,4.431474932563366664e+00,1.308308052117544973e+00
2.463981937475230755e+00,3.131835079595210569e+00,1.577195017009162648e+00
1.765584376335854078e+00,3.831595738776521820e+00,1.716063400336620415e+00
2.345488044584477461e+00,3.441514130403913185e+00,1.207141780979710699e+00
1.909393367832195487e+00,4.380686997879594813e+00,7.206055305398204602e-01
1.628204570070288071e+00,3.854067887476502641e+00,5.772905585029433073e-01
1.514349721413536409e+00,4.305806066227790829e+00,1.443496188539204139e+00
2.210037125855200735e+00,4.709674484040868414e+00,1.965761989841029456e-01
1.791013324354038927e+00,3.694912164392797571e+00,3.381073177760006709e-01
2.183711632035046257e+00,4.052360055229366154e+00,5.657850697817723429e-01
2.137233904261677253e+00,4.271744640659739467e+00,7.334912291036883580e-01
1.479662329909467111e+00,3.449605413803865872e+00,1.123555689268126434e+00
2.246521302580372303e+00,3.986134355561672837e+00,6.695226875065722894e-01
1.582604465418344875e+00,3.953482312726463999e+00,1.264469676641421847e+00
2.540343013589716481e+00,3.306366618514995359e+00,8.421640910310731476e-01
6.652815908117803989e-01,3.719690424904595005e+00,1.431681773148482772e+00
1.798816723788530192e+00,4.685878161175128120e+00,4.672625393056057952e-01
2.456228335016570785e+00,2.830460997548535307e+00,8.189766807001119808e-02
1.442675970686500664e+00,3.066769145083450887e+00,1.334210920405789480e+00
1.547091016703890265e+00,3.892010017663968036e+00,7.204895190294360319e-01
2.360767654217731160e+00,4.510117757210792888e+00,7.503482738554752007e-01
1.939823337694530192e+00,4.159000313851334063e+00,8.080988470738048601e-02
2.228229080478022262e+00,4.171334679731906192e+00,8.960863910088445738e-01
2.295259682748125307e+00,4.451375726296775248e+00,4.498698881624592083e-01
2.195163217926195287e+00,4.314919150863359754e+00,5.254564913646878610e-01
1.928933896656602975e+00,4.128953995868066329e+00,1.044737653926021803e+00
2.239948401429148639e+00,4.326905163852397429e+00,1.617263085658309674e+00
2.514915398125300960e+00,4.437284660542037074e+00,1.700112820627871724e+00
2.957590497835519194e+00,3.668345245500361784e+00,7.807198425838116629e-01
1.786208751770234748e+00,4.931182768734197808e+00,1.186181706329395347e+00
1.455721498964497096e+00,4.048568355823105591e+00,7.519492666522498148e-02
2.217714292202487947e+00,3.934090543485559532e+00,1.459982953806426842e+00
2.391101524129025435e+00,4.336291558610120944e+00,6.225695228644243517e-01
1.567629222061623917e+00,4.411032092923803383e+00,5.375353269737208617e-01
1.511012938484838086e+00,3.558931663069183404e+00,7.264223654084516202e-01
2.718937934480559093e+00,5.016411485260064751e+00,9.213248725344891366e-01
2.335380448029172662e+00,3.696798886256155381e+00,1.435990179970829450e+00
1.031409615185400863e+00,4.036613869740849125e+00,1.401740281721028936e+00
1.691547860528766156e+00,3.947851399555380780e+00,1.580706041837878217e+00
2.226543591074383599e+00,3.739747893288124736e+00,1.481446211766709320e+00
1.607431932011039066e+00,4.344788308732952409e+00,9.492818719484966694e-01
2.471591231084605766e+00,3.852209779916734078e+00,1.707870640373692517e+00
2.395708088175846129e+00,4.674309221453885499e+00,1.687504834549509614e+00
1.774174066710290987e+00,4.154507864635830217e+00,4.554293762257227707e-01
2.108635989157834345e+00,4.495308721048694167e+00,1.561000216804448559e+00
1.635974951143300160e+00,4.434133794637061143e+00,1.924623321005829002e+00
2.078185207577005755e+00,3.443394586961284976e+00,9.806013513155176220e-01
2.632515043648472108e+00,4.689598071376116728e+00,1.884409996973490209e+00
2.366837468157745761e+00,4.670461748420327019e+00,6.254144300333455142e-01
1.776620882471183993e+00,4.371746532139839658e+00,7.623161981567201373e-01
2.166263444161661500e+00,4.243051719892767082e+00,1.377794481382130787e+00
2.265730223502714136e+00,3.739855086848800525e+00,1.382111928272157453e+00
2.829375964705659108e+00,3.711039316705166069e+00,1.153283996340475737e+00
1.460026651555912824e+00,4.269651636020048713e+00,1.577902286545426191e+00
2.789520457090354011e+00,4.352918095887240213e+00,1.159394444978113059e+00
3.617566667483562703e+00,3.823372244737889947e+00,3.933333587045828583e-01
2.185562836920708296e+00,4.143830896278385190e+00,1.483671716941988628e+00
2.048172244794997265e+00,3.759590576482901625e+00,6.574862085904583653e-01
1.358513290302473919e+00,3.848088413536351116e+00,1.418858580575602879e+00
2.072008767614680558e+00,3.861886969828095317e+00,4.425027239679280022e-02
2.147391464746984280e+00,4.177138232936917994e+00,1.448486606974812130e+00
2.701532110415658661e+00,4.164333166644749618e+00,7.675482941785766178e-01
1.199768631894126969e+00,3.985906863256808208e+00,1.187224765287635986e+00
2.781574049582786312e+00,4.440946451396356132e+00,1.983516093787210721e+00
2.579425653080134051e+00,3.541306306218960476e+00,5.115381984645247515e-01
1.840121966332770809e+00,3.057479044990084383e+00,1.221119557184813686e+00
3.312797612951762893e+00,3.426556019163514044e+00,1.437293450398187789e+00
2.536889836483295468e+00,4.254801026059435998e+00,1.556027048845425309e+00
1.942030450909670636e+00,4.343436381536631252e+00,1.895018807767773428e+00
2.233841038931040135e+00,4.771596293093495866e+00,1.042595100902216299e+00
2.520484483862565739e+00,3.340470012645817111e+00,1.664468233690554300e+00
1.412270966956600482e+00,4.058478476810372548e+00,5.608025601719702768e-01
1.998173509687658278e+00,4.369789860655529878e+00,4.993764277608631064e-01
2.656475681905292596e+00,4.587447561268024998e+00,7.535804897104181332e-01
2.033698946040925382e+00,3.455288980685393252e+00,1.593414768320717823e+00
9.839201971988478235e-01,3.984311296671620983e+00,3.214701560820979465e-01
1.889981613237351032e+00,3.558513160690239374e+00,3.003853020483074898e-01
1.909399751148045610e+00,3.932572611878026425e+00,3.806579339305871112e-01
2.579308875437734017e+00,4.654877326735369358e+00,1.407579347208750109e+00
1.943125434268281770e+00,3.531635321831031238e+00,1.518307000524669270e+00
2.250304555074015500e+00,4.631173704650855427e+00,1.259563037838479005e+00
1.510340871110456451e+00,3.718646644412924029e+00,4.397950443669518261e-01
2.282484630876369991e+00,4.829604051653246799e+00,5.546382898113821902e-01
8.096812116275995397e-01,4.437811207406315184e+00,1.408974762303611961e+00
1.885157759879396711e+00,4.257580104409348642e+00,9.840181993989316478e-01
1.792832373424860570e+00,4.795760301256720481e+00,7.607073162601156735e-01
2.651766843882753744e+00,4.261625065928351219e+00,7.874593279746457952e-01
1.715348712155836619e+00,3.009942534879685549e+00,1.459066055622613156e-01
3.003888214746409879e+00,3.421337331522647851e+00,7.638077394817748278e-01
8.558614772553327921e-01,4.062064183475318835e+00,2.013427279666387015e+00
1.426987498126902842e+00,4.019628904163448091e+00,1.357403839594613082e+00
1.907255782200735661e+00,4.867115512619283102e+00,8.706866402034617591e-01
1.589696105153001859e+00,3.529971312743860334e+00,7.219949322808463243e-01
1.578665839327443754e+00,4.609861220022824391e+00,2.836957763384743147e-01
8.337823209876387143e-01,3.748526107017130737e+00,5.931729453100784699e-01
2.188429756138532856e+00,4.143515522000341456e+00,1.398628569080984763e+00
1.650994151018728928e+00,3.861146386503638173e+00,5.434771928997115253e-01
2.196216276682697810e+00,3.779106803428154748e+00,1.216483936540668109e+00
1.904713594536832755e+00,3.774237887684126047e+00,8.892276337285485166e-01
2.264843731131347404e+00,4.140347000102872599e+00,1.526489182012435553e+00
2.021511961873764474e+00,4.358386998207842922e+00,1.080815429067816913e+00
1.344508506823944183e+00,3.841994581030778733e+00,7.947145159750019783e-01
2.316233789475698579e+00,3.545559789147031626e+00,1.320491778828925211e+00
2.561057255279184819e+00,4.003481483102458327e+00,1.118165613016713023e+00
1.844022175424674392e+00,4.038254696091378548e+00,2.122715420065219405e+00
2.312495409936717650e+00,3.331486810930980980e+00,9.077049185750858395e-01
3.152324704552176726e+00,3.384735259673301133e+00,1.012276540590795193e+00
1.628169903897281445e+00,4.222285122934517965e+00,1.165093339442903275e+00
1.937588736067962003e+00,4.681759205779993493e+00,1.718642684420661926e+00
2.566272498903126920e+00,3.601354375881650416e+00,1.119012763968625812e+00
3.280650739480811318e+00,4.619620209728504179e+00,8.527374204273381331e-01
2.136503422871154356e+00,3.658388847891541396e+00,1.157454605547377335e+00
1.307895397842190111e+00,4.626838698066546129e+00,9.580910098577757328e-01
1.892222704408429435e+00,4.106548676963982736e+00,8.834029248562227377e-01
2.119121140669120607e+00,3.197664116228875919e+00,1.501748087016106403e+00
2.225275540716539879e+00,4.184066845094962517e+00,1.533486006235601717e+00
2.765033590104042371e+00,4.402356187931775189e+00,4.614973522151014640e-01
1.667784704339531077e+00,3.952187773730346354e+00,8.217023991028531427e-01
2.009275834621806922e+00,4.218870958499028490e+00,6.117605030442021530e-01
1.596494905542827913e+00,3.752910187792586338e+00,1.087223337568622883e+00
1.641161550548120740e+00,4.374463911900240198e+00,6.187634447656329417e-01
1.439423825823369807e+00,3.514441527872235405e+00,1.486670769594595543e+00
1.946569511480993997e+00,4.373832021035001461e+00,8.358174894666221544e-01
2.570018518970917043e+00,3.899502522955421213e+00,1.167321012002567882e+00
2.064344069559185701e+00,3.859180004379212381e+00,1.645032467506088114e+00
9.156977637265488745e-01,3.770300837256884918e+00,6.105034469245662621e-01
1.924103190650372053e+00,3.601610691520997776e+00,9.282028146641376765e-01
2.440473997163958852e+00,4.542053452875881803e+00,1.230483164228171056e+00
2.041236600460798023e+00,4.151049822234572417e+00,3.550947454853038421e-01
2.493531499340579938e+00,4.939181573976518358e+00,4.219866936127386614e-01
1.283519056741368347e+00,3.235297816552054062e+00,1.126230647038839683e+00
2.336485467683058204e+00,3.192355075560044941e+00,8.880231967447835828e-01
1.284423460136270956e+00,3.274289268294464428e+00,1.347368673527612914e+00
1.656008185202643590e+00,4.231541011381986017e+00,1.243554457937794622e+00
1.995845043665677609e+00,3.753454346489813798e+00,9.877668797731399275e-01
2.238992150536274650e+00,3.238978691026603851e+00,1.085451126476100869e+00
1.377581325643994159e+00,3.336521896631639006e+00,1.327669093938184330e+00
2.489164587547525009e+00,4.672141328487606771e+00,1.568631704546723959e+00
1.557537475348365508e+00,4.512044381650836655e+00,4.753068653375351893e-01
2.076343434122135179e+00,4.091976725051841512e+00,9.918802035885116997e-01
1.734480204962238314e+00,3.529288042470346110e+00,1.235642327073791513e+00
2.738370400521772829e+00,4.268291072776355222e+00,1.708777288845238607e+00
1.815679494186755116e+00,3.754694408708722175e+00,8.702485315759234119e-02
2.089921391056657196e+00,4.106859303556936069e+00,1.756525879144997138e+00
2.102588979139788261e+00,4.600482371015246486e+00,4.073439493604524841e-01
1.825258135011248672e+00,4.058459632147649820e+00,8.497040469211105673e-01
1.553411404939075258e+00,4.218227969484608764e+00,1.048722930020010047e+00
2.374453385533394911e+00,3.542984937471244766e+00,1.467755816932705848e+00
1.725970924265444850e+00,4.097987126268346714e+00,4.195816906582615635e-01
2.481935418789850356e+00,2.497311746891837547e+00,1.945734831687290223e+00
1.454920457363272801e+00,4.575808375664768946e+00,9.154256893117999061e-01
2.478201064102752760e+00,4.058680505173571262e+00,8.238744543687599453e-01
2.037251230366424970e+00,3.762640388002034708e+00,8.404208514773038319e-01
2.635158830688181020e+00,3.584885340783140251e+00,1.561686482067025539e+00
2.306193371742256915e+00,4.492860310151430170e+00,6.718705094056496296e-01
2.778662930240877404e+00,3.637134641174463834e+00,8.076050579974261012e-01
2.286987524738570254e+00,4.686129833799476785e+00,1.779252203909306829e+00
2.239106610337298964e+00,3.694508297213710879e+00,1.026774906657973885e+00
3.144058073545103582e+00,3.325546803462976264e+00,1.621376647352469558e+00
2.057903000308697550e+00,4.241707702425673965e+00,1.543026858961652259e+00
1.645752933841723165e+00,3.935632650473298799e+00,5.535888055639814898e-01
1.835615057681400764e+00,3.534143998136775267e+00,3.485626249741935467e-02
2.264742878395870296e+00,3.462973959186530948e+00,1.421436948133939726e+00
1.677054312917433565e+00,3.817473916368447462e+00,6.277474604385384627e-01
1.666883923247797217e+00,4.375996232716734546e+00,7.407001812407636443e-01
2.379495150075213949e+00,4.098048799508502427e+00,7.063463345758961287e-01
2.278602968580508481e+00,3.563505489257677628e+00,9.099092298579580795e-01
2.508441774646407829e+00,3.407857488425828141e+00,1.085653422836239779e+00
1.846482038305043316e+00,3.883663902062498341e+00,1.209993361557025082e+00
2.078064411901956010e+00,3.989427986988367092e+00,9.935065284560550269e-01
1.767915831031667384e+00,3.358958484360111907e+00,1.665521054867567630e+00
2.488574405412086854e+00,4.167492757980883589e+00,1.358187741954729466e+00
1.996152895653697579e+00,4.551348084822037343e+00,1.167433216466717383e+00
1.916273018232049097e+00,3.120814239310099047e+00,6.744415624961046518e-01
1.467406773159715572e+00,4.252887782705391473e+00,1.069227757278702118e+00
1.889624832413278277e+00,4.456343247445714084e+00,2.419920981883689759e-01
1.969620679947505115e+00,2.932550238607492865e+00,1.124727172519152996e+00
